athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
131,Barbara Rittner,Female,25 April 1973,173.0,65, Germany,GER,"German tennis player Barbara Rittner was eliminated in the third round of the 1992 Barcelona Olympics by Arantxa Sánchez Vicario. In 1992, Rittner was on the German Federation Cup winning team, and in 1993 achieved her highest world ranking position (#24). In 1992 and 2002, she won her only Grand Prix tournaments. After her active career Rittner, became a regular tennis commentator on Eurosport, where she had her own segment before matches called “First Serve Rittner”. Also, she was captain of the German Federation Cup team from 2005-17 and was chief national coach of the German Tennis Federation from 2009.",
10919,Tetiana Teklian-Semykina,Female,19 October 1973,163.0,60, Ukraine,UKR,"Tetiana Teklian-Semykina had the following podium finishes at the Flatwater World Championships: 2nd 2003 K4 1000 m (with Olena Cherevatova, Mariya Ralcheva, and Inna Osypenko).",Listed in Olympians Who Won a Medal at the Canoe Sprint European Championships (2–0–0 2001 Milano gold: K4 1000 m (competed as Tetiana Semykina); 2004 Poznań gold: K4 500 m (competed as Tetiana Semykina)) Listed in Olympians Who Won a Medal at the Canoe Sprint World Championships (0–1–1 2001 Poznań bronze: K4 1000 m (competed as Tetiana Semykina); 2003 Gainesville silver: K4 1000 m (competed as Tetiana Semykina))
900970,Laurie Wakeling,Male,,,, Australia,AUS,,
36985,Paul Heitz,Male,3 June 1923,,, France,FRA,,
42267,Alfred Black,Male,17 November 1856,,, Great Britain,GBR,"Alfred Black was a regular winner at the Clay Bird Shooting Association championships held at the Middlesex Gun Club in the early part of the 20th century. Along with George Pinchard, Black was a member of the Great Britain I trap team at the 1908 London Olympics, but the two men were reserves and did not take part. At Stockholm four years later, however, the two men got their chance to perform in the individual trap competition, but Black was one of three Britons (with Alexander Maunder and John Goodwin) not to get past the first round of 20 shots, and Black’s score of 11 saw him classified 53rd. Five months after the Olympic competition, Alfred Black died at his home in Manor Park, Essex.",
126915,Kim Hye-Song,Female,2 December 1984,163.0,51, Democratic People's Republic of Korea,PRK,,
61894,Thomas Durcan,Male,26 August 1920,184.0,86, Singapore,SGP,,
116801,Andres Olvik,Male,16 April 1986,194.0,89, Estonia,EST,,
124016,Geisa Arcanjo,Female,19 September 1991,180.0,92, Brazil,BRA,,
111032,Alois Vogl,Male,15 September 1972,181.0,90, Germany,GER,,
74282,Doreen Porter,Female,21 July 1941,176.0,67, New Zealand,NZL,Personal Bests: 100y – 10.6 (1964); 200 – 23.8y (1964).,"Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–1–1 1962 Perth ATH silver: 100 yards, bronze: 4×110 yards relay)"
18580,Patrick Burtschell,Male,22 September 1946,175.0,80, France,FRA,,
148797,Anastasiya Prytkova,Female,2 November 2002,,, ROC,ROC,,
147434,Matai Leuta,Male,20 July 1990,,, United States,USA,,
58684,Ashok Kumar,Male,28 October 1959,165.0,52, India,IND,,Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (1–1–0 1978 Edmonton WRE gold: freestyle light-flyweight -48 kg; 1982 Brisbane WRE silver: freestyle bantamweight -57 kg) Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 1982 New Delhi WRE bronze: freestyle bantamweight -57 kg)
131187,Nicole Beukers,Female,7 October 1990,170.0,66, Netherlands,NED,,
82446,Nina Statkevich,Female,16 February 1944,165.0,61, Soviet Union,URS,Personal Bests: 500 – 43.32 (1970); 1000 – 1:28.1 (1973); 1500 – 2:16.48 (1973); 3000 – 4:43.0 (1973); 5000 – 8:36.5 (1976).,"Listed in Olympians Who Won a Medal at the Winter Universiade (3–1–0 1970 Rovaniemi SSK gold: 500 m, 1000 m, and 1500 m, silver: 3000 m) Listed in Olympians Who Led the Adelskalender (speed skating) (Allround – 17 January 1970 - 16 January 1971, 17 January 1971 - 21 February 1971, and 16 January 1972 - 12 January 1974: 184.486 (17 January 1970; Medeo, URS), 183.053 (18 January 1970; Medeo, URS), 182.786 (17 January 1971; Alma-Ata, URS), 181.801 (16 January 1972; Inzell, FRG), 181.529 (22 January 1973; Medeo, URS), 181.089 (27 January 1973; Medeo, URS), 180.029 (20 March 1973; Medeo, URS); Sprint – 17 January 1970 - 20 February 1971: 88.020 (17 January 1970; Medeo, URS)) Listed in Olympians Who Set a World Record in Speed Skating (1500 m – 17 January 1970 - 14 March 1970: 2:17.8 (17 January 1970; Medeo, URS); Mini Combination – 18 January 1970 - 16 January 1971: 184.053 (17/18 January 1970; Medeo, URS)) Listed in Olympians Who Won a Medal at the European Speed Skating Championships (2–2–1 1970 Heerenveen gold: Allround; 1971 Leningrad gold: Allround; 1972 Inzell silver: Allround; 1973 Brandbu bronze: Allround; 1974 Almaty silver: Allround) Listed in Olympians Who Won a Medal at the World Allround Speed Skating Championships (1–0–1 1971 Helsinki gold: Allround; 1974 Heerenveen bronze: Allround) Listed in Olympians Who Won a Medal at the World Sprint Speed Skating Championships (0–1–0 1970 West Allis silver: sprint)"
116160,Kim Probst,Female,6 March 1981,160.0,61, United States,USA,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 2007 Rio de Janeiro SYN gold: group) Listed in Olympians Who Won a Medal at the World Aquatics Championships (0–0–1 2007 Melbourne SYN bronze: team Free Routine Combination)
110594,Sergey Zhukov,Male,23 November 1975,192.0,87, Russian Federation,RUS,,"Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (0–1–0 2002 Göteborg, Karlstad and Jönköping silver)"
63568,Rémi Schelcher,Male,8 August 1905,,, France,FRA,,
72634,Hideo Tanaka,Male,2 September 1909,165.0,54, Japan,JPN,"When Hideo Tanaka was a high school student in Nagano Prefecture he won a fell race to the summit of Mt. Kazakoshi in 1926 and decided to become an athlete. In 1932, he won the 3,000 m steeplechase at the Japan Athletics Championships for the first time. He later enrolled in Tokyo’s Chuo University and represented his alma mater in the Hakone Ekiden relay consecutively from 1934-1937. In 1934 he also set a Japanese record in the 1,500 metres and again won the steeplechase at the national championships. At the Far Eastern Games, Tanaka won the 1,500 m and placed second in the 10,000 m. One year later, he improved his 1,500 m record twice and set a national record in the 3,000 m steeplechase. In 1936, he won his third steeplechase title at the Japan Athletics Championships. At the 1936 nationals, however, he fell short of his personal best by 20 seconds and did not advance to the second round. After his active career Tanaka became a journalist for the Shinano Mainichi Shimbun newspaper. After World War II, he continued to promote long-distance running particularly in the Nagano region. Today, the “Tanaka Cup” is awarded to the winner of the Kazakoshi Mountain Marathon, which was held regularly since 1948. Personal Bests: 5000 – 15:10.0 (1936); 3000S – 9:32.8 (1937).",
91093,Tsuneyasu Miyamoto,Male,7 February 1977,176.0,70, Japan,JPN,,
127402,Aliaksandr Dorozhka,Male,19 August 1991,172.0,67, Belarus,BLR,,
33731,Fernando Ferreyros,Male,16 August 1960,185.0,91, Peru,PER,,
126624,Ross James,Male,17 August 1987,196.0,89, United States,USA,,Twin brother of Grant James
7429,Mohamed Ben Guesmia,Male,8 January 1973,181.0,75, Algeria,ALG,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–1–1 1993 Linguadoca-Roussillon BOX bronze: light-heavyweight -81 kg; 1997 Bari BOX silver: heavyweight -91 kg)
116577,Mike Walker,Male,4 April 1977,187.0,86, New Zealand,NZL,,
58297,Christian Luschnig,Male,25 December 1938,172.0,62, Germany,GER,"East German wrestler Christian Luschnig was eliminated early in freestyle’s featherweight class at the 1960 Roma Olympics. He lost his first two fights and collected six bad points. He claimed three East German national titles (1959, 1960, and 1965) and eight more podium places between 1959 and 1969. He participated at the World Championships in 1965, placing 7th, and the European Championships in 1966.",
93961,Francisco Arado,Male,30 December 1971,177.0,71, Cuba,CUB,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–1–1 1995 Mar del Plata TTN silver: mixed doubles; 1999 Winnipeg TTN bronze: singles) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (6–1–2 1990 Ciudad de México TTN gold: doubles, bronze: team; 1993 Ponce TTN gold: team, silver: doubles, bronze: mixed doubles; 1998 Maracaibo TTN gold: singles, doubles, mixed doubles, and team)"
54304,Renato De Sanzuane,Male,5 March 1925,,, Italy,ITA,,Listed in Olympians Who Won a Medal at the European Water Polo Championships (0–0–1 1954 Torino bronze)
143492,Emmanuel Yeboah,Male,10 August 1997,,, Ghana,GHA,,
13192,Sue Palmer-Komar,Female,27 January 1967,173.0,61, Canada,CAN,,Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–1–0 2002 Manchester CYC silver: road race)
99927,Konstantin Dyomin,Male,3 February 1974,183.0,77, Russian Federation,RUS,,
72202,Debbie Byfield,Female,5 June 1954,168.0,52, Jamaica,JAM,"Debbie Byfield finished seventh in the 400 metres at the 1975 Pan American Games. Her daughter, Kelli White, won three gold medals and one bronze medal for the USA at IAAF World Championships 2001-2003 but these were later withdrawn due to doping offences. Personal Best: 100 – 11.8 (1972).",
83466,Yamilé Aldama,Female,14 August 1972,173.0,62, Cuba  Great Britain  Sudan,CUB,"In her native Cuba, Yamilé Aldama started as a long- and high jumper before turning her attention to triple jumping in the mid-1990s. She qualified for the 1996 Olympics but was unfit and could not take part. She finished sixth in the World Indoor Championships the following year, and in 1999 won the gold medal at the Pan-American Games, and a silver at the World Championships. She represented Cuba at the 2000 Olympics and then moved to England and ran for Shaftesbury Harriers, and applied for British citizenship. She had married a British subject and started a family but her husband served seven and a half years in prison for drug trafficking and whilst she had to raise her family on her own, she sought to gain eligibility to compete on the Great Britain team. However, she was not eligible for a British passport until 2005 so she looked at other options to enable her to compete at the 2004 Olympics and, despite a few offers, in January 2004 she chose to compete for Sudan. She represented Sudan again at the 2008 Games but eventually obtained UK citizenship in February 2011 and, a few months later, at the age of 39, became the oldest person to make her Great Britain début, when she competed in the World Championships, where she finished fifth. She won the gold medal at the 2012 World Indoor Championships and then represented Great Britain at the London Olympics. She announced plans to represent Scotland at the 2014 Commonwealth Games in Glasgow and thus became the first athlete to represent four countries. However, she did achieve this, when she took part, but represented England.",Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 1999 Winnipeg ATH gold: triple jump (competed for Cuba)) Listed in Olympians Who Won a Medal at the World Athletics Championships (0–1–0 1999 Sevilla silver: triple jump (competed for Cuba)) Listed in Olympians Who Won a Medal at the World Athletics Indoor Championships (1–1–1 2004 Budapest silver: triple jump (competed for Sudan); 2006 Moskva bronze: triple jump (competed for Sudan); 2012 İstanbul gold: triple jump (competed for Great Britain)) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (1–0–0 1998 Maracaibo ATH gold: triple jump (competed for Cuba))
6227,Fernand Guillou,Male,6 January 1926,180.0,78, France,FRA,,Listed in Olympians Who Won a Medal at the European Basketball Championship (EuroBasket) (0–1–0 1949 EGY silver)
140584,Rose Davies,Female,21 December 1999,,, Australia,AUS,,
25376,Kerstin Stegemann,Female,29 September 1977,170.0,68, Germany,GER,"Midfielder Kerstin Stegemann was a member of the German female football squad eliminated in the group stage at the 1996 Atlanta Olympics. At the next three consecutive Olympic Games she won the three bronze medals. She also won the World Cup in 2003 and 2007, and the European Championship in 1997, 2001, 2005, and 2009. She won 191 international caps and scored eight goals. She was awarded the Silver Bay Leaf, Germany’s highest sports award. In 2008, Stegemann became Military World Champion and was runner-up in 2007 and 2011. Stegemann became a professional soldier with the German Bundeswehr in 2008 and coached the Bundeswehr women’s national football team. Domestically, Stegemann played with VfB Rheine (1993-94), FC Eintracht Rheine (1994-98), FCR Duisburg 55 (1998-2000), FC Flaesheim-Hillen (2000-01), FC Heike Rheine (2001-07), SG Wattenscheid 09 (2007-08), Herforder SV (2008-09), and FSV Gütersloh 2009 (2009-10). In 2000 she helped Duisburg win the German national title.","Listed in Olympians Who Participated in the 2004 Olympic Football Qualification Campaign (women) (12 App. - 1 goal - 1088 min. played: FIFA Women's World Cup qualification UEFA Group 4: ENG 3:1 (h), POR 9:0 (h), NED 3:0 (a), NED 6:0 (h), POR 8:0 (a), ENG 1:0 (a); 2003 FIFA Women's World Cup in the United States: CAN 4:1, JPN 3:0, ARG 6:1, RUS 7:1, USA 3:0, SWE 2:1) Listed in Olympians Who Participated in the 2008 Olympic Football Qualification Campaign (women) (14 App. - 2 goals - 1243 min. played: FIFA Women's World Cup qualification UEFA Group 4: RUS 5:1 (h), SCO 4:0 (h), SUI 4:0 (h), IRL 3:0 (h), IRL 3:0 (a), SUI 6:0 (a), SCO 5:0 (a), RUS 3:2 (a); 2007 FIFA Women's World Cup in China: ARG 11:0, ENG 0:0, JPN 2:0, PRK 3:0, NOR 3:0, BRA 2:0)"
1046,Bruce Derlin,Male,28 November 1961,180.0,76, New Zealand,NZL,"Bruce Derlin was a New Zealand professional tennis player. Derlin achieved a career-best doubles ranking of 83 in the world in May 1986, and a singles ranking of 115 in the world in December 1984. He also served as the captain of New Zealand’s Davis Cup team for two years. Derlin’s best success in Grand Slams came at the Australian Open where he reached the third round in the singles and doubles in 1984 and 1989, respectively. He also reached the third round in the doubles at Wimbledon in 1990. Derlin and Kelly Evernden competed in the doubles at the 1988 Seoul Olympics where they reached the second round.",
137978,Tina Robnik,Female,30 July 1991,167.0,62, Slovenia,SLO,,
77144,Anna Aleksandrova,Female,1 November 1929,,, Soviet Union,URS,Personal Best: 80H – 11.1 (1954).,
16571,Walter Signer,Male,25 May 1937,176.0,75, Switzerland,SUI,,
104883,Yuliya Akulenko,Female,3 July 1977,173.0,53, Ukraine,UKR,Personal Best: Hep – 6203 (2004).,
118870,Al Lang,Male,26 April 1979,186.0,80, Germany,GER,,
106802,Thanasis Michalopoulos,Male,29 September 1973,198.0,87, Greece,GRE,,
7767,Roman Rożek,Male,5 August 1942,158.0,51, Poland,POL,,
130647,Stefanie Horn,Female,9 January 1991,168.0,59, Italy,ITA,,Sister-in-law of Giovanni De Gennaro Listed in Olympians Who Won a Medal at the Canoe Slalom World Championships (0–1–0 2017 Pau silver: C2 mixed) Listed in Olympians Who Won a Medal at the European Canoe Slalom Championships (0–2–0 2013 Kraków silver: K1; 2017 Tacen silver: K1)
78114,John Biller,Male,14 November 1877,,, United States,USA,"John Biller was a member of the National Turnverein of Newark, New Jesey. Apart from placing third in the 1904 standing long jump, Biller placed fourth in the standing high jump and fifth in the discus. In 1908 he tied for second in the standing high jump and finished fourth in the standing long jump. Personal Bests: SHJ – 5-1 (1.55) (1908); SLJ – 10-8¼ (3.26) (1904); DT – unknown.",
128512,Reto Berra,Male,3 January 1987,194.0,89, Switzerland,SUI,,Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (0–2–0 2013 Helsinki and Stockholm silver; 2018 København and Herning silver)
103661,Wim Vansevenant,Male,23 December 1971,174.0,65, Belgium,BEL,,Father of Mauri Vansevenant
116771,Katalin Bor,Female,10 February 1990,164.0,62, Hungary,HUN,,
132896,Willian Giaretton,Male,26 September 1990,193.0,73, Brazil,BRA,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 2019 Lima ROW bronze: coxless fours)
15604,Christian Meidlinger,Male,5 September 1971,180.0,80, Austria,AUT,,
32672,Stefan Schärer,Male,26 January 1965,180.0,84, Switzerland,SUI,,
901507,Charles Granville Bruce,Male,7 April 1866,,, Great Britain,GBR,"Brigadier-general Charles Granville Bruce was the leader of the first of three mountaineering expeditions to be awarded an Olympic medal, following his team’s attack on the world’s highest peak, Mount Everest in 1922. With a team of 21, including 11 Sherpas, Bruce’s expedition made three attempts at reach the summit but never made it, and on the third attempt, seven Sherpas sadly lost their lives in an avalanche. Bruce was the son of the first Lord Aberdare and one-time Member of Parliament and minister in William Gladstone’s first Cabinet. Bruce Jr., or Charlie as he was known to his friends, learned his early climbing skills on the peaks of Snowdonia in Wales. He devoted a lifetime to the Army and mountaineering, and his knowledge of Himalayan peaks was second-to-none, thanks to his role serving with the 1/5th Gurkhas battalion of the Indian Army for 20 years. During World War I Bruce served with the Gurkhas in Egypt and Gallipoli, where he suffered severe leg injuries and was hospitalised for 10 months. Having been awarded with the Member of the Royal Victorian Order (MVO) in 1903, he was made a Companion of the Order of the Bath (CB) in 1918. He served with his brigade for the last time in the Afghan War in 1919 before retiring and taking up a post as secretary to the Glamorganshire Territorial Association. In 1921, permission was granted for Bruce to assemble a team for an assault on Everest the following year, and they got to within 1,800 feet (549m) of the summit before abandoning the climb. Bruce celebrated his 56th birthday on Everest during the expedition. Bruce was leader of a second Everest expedition in 1924, but on his way to base camp suffered an attack of malaria and handed over command to Colonel Edward Norton. Bruce was elected president of the Alpine Club in 1924 and was noted for writing several books about his exploits on the Himalayas, where he was known as “The Great Sahib”.","Cousin of Geoffrey Bruce Uncle of Clarence, Lord Aberdare of Duffryn"
40098,Jan Wallisch,Male,16 January 1948,184.0,90, Czechoslovakia,TCH,,
96064,Sergey Omelchenko,Male,16 February 1953,,, Soviet Union,URS,,
103728,Angela Brodtka,Female,15 January 1981,162.0,52, Germany,GER,,
39378,Kazimierz Naskręcki,Male,4 March 1938,186.0,88, Poland,POL,,
33168,Cathy Fleury-Vachon,Female,18 June 1966,164.0,62, France,FRA,"Married to Christian Vachon, European championship medallist.",Sister-in-law of Roger Vachon
16752,Ján Svorada,Male,28 August 1968,183.0,80, Czechia,CZE,,
36922,Charles Delaporte,Male,21 July 1880,,, France,FRA,,
44613,John Beaumont,Male,7 January 1924,193.0,105, United States,USA,"John Beaumont competed in shooting, but also in canoeing. He attended the University of Hawai’i, and was affiliated there with the Hawai’i National Guard Gun Club and the six-man outrigger canoe paddling crew in 1940-41. Beaumont was a member of the US Air National Guard in 1956, where he worked as an armament technician and aircraft maintenance worker.",
80896,Angela Cutrone,Female,19 January 1969,163.0,60, Canada,CAN,"Short track speed skater Angela Cutrone found early success in her sport at the 1987 Canada Winter Games, where she and her teammates Annie Perreault, Danielle Gervais, and Cathy Morin placed first in the 3,000m relay. Her next major victory came at the 1992 Winter Olympics where her sport of choice was, for the first time, an official part of the program. She qualified for only one event, the 3,000m relay, and took home a gold medal for her efforts. She was later a member a team, which included Nathalie Lambert, Isabelle Charest, and Christine Boudrias, that held a 3,000m relay world record from March 28, 1993 until March 19, 1995 with at time of 4.26,56. She continued to compete internationally and qualified as an alternate on the 3,000m relay team at the 1994 Winter Olympics. She did not compete in the event, however, and was therefore not awarded a silver medal with the rest of the team at the tournament. From 1986 through 1994 she won a gold medal in the 3,000m relay every year at the World Championships and retired from active competition in 1995.",Listed in Olympians Who Won a Medal at the World Short Track Speed Skating Championships (4–0–0 1991 Sydney gold: 3000 m relay; 1992 Denver gold: 3000 m relay; 1993 Beijing gold: 3000 m relay; 1994 Guildford gold: 3000 m relay) Listed in Olympians Who Won a Medal at the World Short Track Speed Skating Team Championships (2–0–0 1991 Seoul gold; 1994 Cambridge gold)
6954,Ruby Richman,Male,22 September 1934,175.0,72, Canada,CAN,,
20412,Randy Lipscher,Male,20 September 1960,178.0,79, United States,USA,"Randy Lipscher was born in Boston, but played for eight years with the North Jersey Hockey Club before he made the 1984 Olympic team. He also played for one year with the Springfield Hockey Club in Preston, England. Lipscher was a US national member from 1982-84. He was on the national junior team from 1978-81. He attended Carnegie Mellon University and later studied biochemistry at Rutgers University.",
35264,Gustavo Pacheco,Male,12 May 1965,,, Argentina,ARG,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–1–0 1991 La Habana ROW silver: coxed pairs)
61054,Manuela Sossi,Female,7 March 1972,180.0,70, Italy,ITA,,Listed in Olympians Who Won a Medal at the Mediterranean Games (1–0–0 1997 Bari SAI gold: 470)
122631,Zoe Smith,Female,26 April 1994,159.0,58, Great Britain,GBR,,Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (1–1–1 2010 Delhi WLT bronze: lightweight -58 kg (competed for England); 2014 Glasgow WLT gold: lightweight -58 kg (competed for England); 2018 Gold Coast WLT silver: middleweight -63 kg (competed for England))
2052,Rowel Merto,Male,12 December 1961,165.0,49, Philippines,PHI,,
920586,Paul Bindel,Male,7 January 1894,,, Germany,GER,"Paul Bindel studied in Düsseldorf at the School of Arts and Crafts. After serving in World War I, he was trained as a drawing teacher. In 1930, he was then appointed to the local Academy of Visual Arts for the first time. During the Nazi dictatorship, Bindel, who was a draftsman, painter, and sculptor, some of his earlier works were considered “degenerate”. Later, he was allowed again to take part in major exhibitions. He was drafted into military service and became a Russian prisoner of war in 1945. After World War II he was again appointed professor at the Art Academy in Düsseldorf. He became an experienced watercolor painter who remained committed to objectivity and painted genre photos and flower still lifes.",
32529,Marek Panas,Male,7 November 1951,186.0,92, Poland,POL,,
123140,Pénélope Leprévost,Female,1 August 1980,175.0,55, France,FRA,,
75840,Hans Kindler,Male,30 May 1902,,, Switzerland,SUI,Personal Best: LJ – 6.73 (1920).,
95232,Jan Matouš,Male,30 May 1961,178.0,71, Czechoslovakia,TCH,,Listed in Olympians Who Won a Medal at the World Biathlon Championships (0–1–1 1987 Lake Placid bronze: 20 km; 1990 Minsk/Oslo/Kontiolahti silver: team) Listed in Olympians Who Won a Medal at the Winter Universiade (2–0–0 1989 Sofia BTH gold: 10 km and 20 km)
37539,Cornelia Klier,Female,19 March 1957,175.0,66, East Germany,GDR,"East German rower Cornelia Klier won the coxless pairs gold medal at the 1980 Moskva Olympics with Ute Steindorf. Both were substitutes at the 1976 Montréal Games, but did not compete. In 1977, the duo were part of the eights crew at the World Championships, and in the coxless pairs 1978 and 1979. In 1979, Cornelia married swimming coach Hartmut Klier. She was a trained physiotherapist and opened her own practice in Berlin after German re-unification.",
100465,Tara Mounsey,Female,12 March 1978,167.0,68, United States,USA,"Tara Mounsey played defense in high school for Concord High School in New Hampshire, where she played on the boys’ team, but was named the New Hampshire Player of the Year (Class L), after leading Concord to the 1996 State Championship. She later played college hockey at Brown University, and earned a graduate degree from Boston College. Mounsey became a nurse practitioner and practices medicine at New England Baptist Hospital, and also coaches the Buckingham, Browne & Nichols School in Cambridge, Massachusetts.",Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (0–2–0 1997 Kitchener silver; 1999 Espoo and Vantaa silver)
50364,Eskil Brodd,Male,28 August 1885,,, Sweden,SWE,,
6481,Léon Lampo,Male,28 January 1923,,, Belgium,BEL,,
123107,Damir Bičanić,Male,29 June 1985,194.0,95, Croatia,CRO,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–1–0 2005 Almería HAN silver)
135985,Jang Wang,Male,24 September 1990,183.0,73, Slovakia,SVK,,
62275,Csaba Haranghy,Male,20 September 1963,180.0,65, Hungary,HUN,,
144794,Igor Son,Male,16 November 1998,,, Kazakhstan,KAZ,,
15712,Jean-Pierre Monseré,Male,8 September 1948,178.0,66, Belgium,BEL,"Jean-Pierre Monseré was not well known prior to placing sixth at the 1968 Olympics. As an amateur, he placed second in the 1969 World Championships. He immediately turned professional with the Flandria team, and won the Giro di Lombardia after Gerben Karstens was disqualified for doping use. In 1970, he placed third in the Belgian Championships to be selected for the World Championships. Finding himself in the lead group, he jumped away from favourite Felice Gimondi to win a surprise world title. But the rainbow jersey turned out to be a curse for the young Monseré. His father, not allowed to drink alcohol because of a heart condition, died following the celebrations over his son’s win. Before the start of the 1970 international season, Monseré himself was killed in an accident during competition. A car drove onto the course of the Grand Prix de Retie and had a head-on collision with the World Champion, who died on the spot. In 1976, Monseré’s 7-year-old son was also killed in a car accident, riding on a racing bike he had been given by his godfather, cyclist Freddy Maertens.",
144459,Ageha Tanigawa,Female,15 June 2003,,, Japan,JPN,,
74183,Birger Leirud,Male,26 June 1924,,, Norway,NOR,Birger Leirud finished fourth in the 1946 European Championships high jump. Personal Best: HJ – 1.96 (1947).,
137913,Dominik Bury,Male,29 November 1996,167.0,67, Poland,POL,,Brother of Kamil Bury
37084,Paul Rothley,Male,24 February 1926,178.0,75, France,FRA,,
134360,Bálint Kopasz,Male,20 June 1997,181.0,72, Hungary,HUN,,Listed in Olympians Who Won a Medal at the Canoe Sprint European Championships (0–1–3 2016 Moskva bronze: K1 1000 m; 2017 Plovdiv bronze: K1 500 m and K1 1000 m; 2018 Beograd silver: K1 1000 m) Listed in Olympians Who Won a Medal at the Canoe Sprint World Championships (1–0–0 2019 Szeged gold: K1 1000 m) Listed in Olympians Who Won a Medal at the European Games (2–0–0 2019 Minsk CAN gold: K1 1000 m and K1 5000 m)
17666,Louis Diercxsens,Male,28 September 1898,,, Belgium,BEL,,
132772,Peterson dos Santos,Male,31 March 1991,181.0,70, Brazil,BRA,,
14561,Michael Grenda,Male,24 April 1962,177.0,70, Australia,AUS,"Grand-nephew of Albert Grenda, professional cycling world champion.",Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (1–0–0 1982 Brisbane CYC gold: 4000 m team pursuit)
33510,André Bourreau,Male,3 December 1934,164.0,68, France,FRA,,
67713,Hannu Mäkelä,Male,23 April 1949,178.0,72-74, Finland,FIN,Personal Best: 400 – 46.84 (1977).,
55939,Árpád Borsányi,Male,12 May 1932,162.0,56, Hungary,HUN,,
30787,Finn Gjertsen,Male,30 March 1959,165.0,63, Norway,NOR,,
