athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
99560,Liv Grete Skjelbreid-Poirée,Female,7 July 1974,167.0,58, Norway,NOR,,"Wife (divorced) of Raphaël Poirée Sister of Ann-Elen Skjelbreid Cousin of Liv Kjersti Eikeland Sister-in-law of Egil Gjelland Listed in Olympians Who Won a Medal at the World Biathlon Championships (8–3–2 1997 Osrblie gold: team, silver: 4×7.5 km relay (competed as Liv Grete Skjelbreid); 1998 Pokljuka/Hochfilzen silver: team (competed as Liv Grete Skjelbreid); 2000 Oslo/Lahti gold: 7.5 km sprint and 12.5 km mass start (competed as Liv Grete Skjelbreid); 2001 Pokljuka gold: 10 km pursuit, silver: 15 km, bronze: 7.5 km sprint and 12.5 km mass start (competed as Liv Grete Skjelbreid-Poirée); 2004 Oberhof gold: 7.5 km sprint, 10 km pursuit, 12.5 km mass start, and 4×6 km relay (competed as Liv Grete Skjelbreid-Poirée))"
37049,Bernard Monnereau,Male,18 September 1935,175.0,72, France,FRA,"Bernard Monnereau rowed double sculls alongside René Duhamel at the 1960 and 1964 Olympics, just missing medals, placing fourth in 1960 and sixth in 1964. The pair had finished second at the 1958 European Championships. Together they won 10 French Championships in double sculls, but the highlight of their career came in 1962 when they won the World Championships in doubles in Lucerne. At the 1963 Mediterranean Games Monnereau and Duhamel won gold in doubles, and Monnereau added another gold medal in single sculls. Monnereau retired after the Tokyo Olympics and began a long career with IBM, becoming an executive with the company. He also became chairman of the rowing club in his native Orléans.",Listed in Olympians Who Won a Medal at the Mediterranean Games (2–0–0 1963 Napoli ROW gold: single sculls and double sculls)
23248,Ioan Popa,Male,22 April 1953,191.0,75, Romania,ROU,"Ioan Popa was a Romanian épée fencer who competed at the 1976 and 1980 Olympics. He was sixth individually in 1980 and finished fourth with the team that year. Popa competed for CS Steaua. He was a three-time Romanian Champion, winning in 1976-77 and 1979. Popa also won team gold medals at the Universiade in 1977 and 1981 and added a bronze medal with the team in 1979. Popa was appointed emeritus master of sport in 1982.",Listed in Olympians Who Won a Medal at the Summer Universiade (2–0–1 1977 Sofia FEN gold: épée team; 1979 Ciudad de México FEN bronze: épée team; 1981 București FEN gold: épée team)
76509,Hassan Dyamwale,Male,1 June 1941,177.0,61, United Republic of Tanzania,TAN,"Track and field athletics were only a small portion of Hassan Dyamwale’s multifarious talents and the highlight of his career in this regard came in 1964 when he was selected to represented Tanzania, then known as Tanganyika, in the 800 metres event at the Olympics. where he was eliminated in round one. His career in the sporting realm continued after his retirement from active competition, as he became heavily involved in Tanzania Football Federation, helping to found the nation’s Premier League in 1965. After serving as the executive secretary of the federation, he moved into the political realm after 1978 and began serving in administrative roles in sport. Eventually, however, he became known for his role as Tanzania’s Deputy Minister of Natural Resources and Tourism. Personal Best: 800 – unknown.",
118125,Olivier Siegelaar,Male,24 October 1986,197.0,100, Netherlands,NED,,Brother of Sarah Siegelaar Listed in Olympians Who Competed in the Boat Race (2017 Oxford (won))
62094,Camillo Gargano,Male,30 January 1942,180.0,86, Italy,ITA,"Went missing in the 1980s and was presumed dead, although it is now known he died only in 1999.",
76792,Sarapong Kumsup,Male,9 November 1970,173.0,61, Thailand,THA,"Sarapong Kumsup had his first international appearance in the 4×400 team at the Asian Championships 1991, winning silver. After the 1992 Olympica he competed in the team winning another silver at the Asian Games 1994. On the same occasion he qualified for the 400 m final, ending on 8th place. Personal Best: 400 – 47.37 (1994).",Listed in Olympians Who Won a Medal at the Asian Games (0–1–0 1994 Hiroshima ATH silver: 4×400 m relay)
77183,Galina Dolya,Female,2 March 1933,177.0,65, Soviet Union,URS,Personal Best: HJ – 1.77 (1960).,
130269,Natasha Hunt,Female,21 March 1989,165.0,62, Great Britain,GBR,,Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–0–1 2018 Gold Coast RGS bronze (competed for England))
120142,Alexandre Bouzaid,Male,29 June 1981,168.0,75, Senegal,SEN,,Listed in Olympians Who Won a Medal at the Summer Universiade (0–1–0 2007 Bangkok FEN silver: épée team (competed for France))
902019,Ronald Grijseels,Male,26 April 1961,,, Netherlands,NED,,
32646,Erland Herkenrath,Male,24 September 1912,184.0,72, Switzerland,SUI,"Erland Herkenrath’s family moved to Zürich in 1910. His father came from Köln and mother from Norrköping, Sweden. Herkenrath studied in ETH Zürich (Swiss Federal Institute of Technology) and was a founding member of the handball section of Grasshopper Club Zürich, where he played his entire career until 1956, when he quit his sporting career. In addition to his Olympic bronze medal, Herkenrath won a second place at the 1938 World Championships in field handball and was a six-time Swiss champion with his club. After his sporting career Herkenrath took over his father’s firm, which produced electrotechnical apparatuses for Swiss companies like BBC (nowadays ABB) and Bührle (nowadays OC Oerlikon) and was professionally active until mid-1980s. After his retirement he moved to Weggis near Lake Lucerne, where he died.",
130577,Babita Phogat,Female,20 November 1989,165.0,52, India,IND,,Sister of Vinesh Sister of Geeta Phogat Sister-in-law of Bajrang Punia Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (1–2–0 2010 Delhi WRE silver: freestyle bantamweight -51 kg; 2014 Glasgow WRE gold: freestyle lightweight -55 kg; 2018 Gold Coast WRE silver: freestyle featherweight -53 kg)
46442,Eduardo Ramos,Male,11 June 1953,171.0,67, El Salvador,ESA,,
2303067,Seizaburo Yoshii,Male,9 March 1917,,, Japan,JPN,Seizaburo Yoshii started playing basketball in the club of the Niigata Commercial High School which dominated high school basketball in the 1930s. He died young of tuberculosis. His younger brother Shiro later became coach of the Japanese team at the 1964 Tokyo Olympics.,
81647,Kerrin Lee-Gartner,Female,21 September 1966,171.0,63, Canada,CAN,"A member of the Canadian Women’s Ski Team from 1982 through 1994, Kerrin Lee-Gartner is perhaps best known as the first Canadian woman to win the Olympic alpine downhill event, which she accomplished in 1992 and, as of 2009, the only Canadian to win gold in that competition. Up until the race was complete, however, few would have expected her to have claimed the victory. In 1985 she suffered a severe accident that left in her need of many knee surgeries, including two complete reconstructions. At the 1988 Winter Olympics she placed 15th in the downhill event and another accident in 1989 stopped her from competing or training for six months. On the day of the downhill event, her odds at victory were 20-1 in Las Vegas. After her gold medal in 1992, however, she became an instant and popular celebrity and was soon made a member of the Order of British Columbia, which cited her inspiration and triumph over adversity. Unable to match her success at the 1994 Winter Olympics, Lee-Gartner retired and has since been involved in ski-related charitable organizations, such as the Nancy Greene Ski League and the Kerrin Lee-Gartner Challenge. She has also worked as a television broadcaster with CBC.",
25922,Falah Hassan,Male,1 July 1951,176.0,67, Iraq,IRQ,,
121930,Li Xiaoxia,Female,16 January 1988,174.0,65, People's Republic of China,CHN,,
53516,Willy Simons,Male,9 November 1917,,, Belgium,BEL,,Listed in Olympians Who Won a Medal at the European Water Polo Championships (0–0–1 1947 Monte Carlo bronze)
50578,Dulyarit Phuangthong,Male,31 December 1977,180.0,82, Thailand,THA,,Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 1994 Hiroshima SWM bronze: 4×200 m freestyle relay)
25462,Josef Pöttinger,Male,16 April 1903,,, Germany,GER,"Josef Pöttinger was the first famous center forward of FC Bayern München, entering their first squad at age 16. His style of play made him a crowd favorite. He played his first international match on 18 April 1926, with Germany defeating the Netherlands, 4-2, as Pöttinger recorded a hat trick. He earned a total of 14 international caps, scoring eight goals. At 29, his career ended abruptly, as he retired after a tibia fracture. Pöttinger was a trained fitter, then a sports teacher, and later owner of a football pools filing office in München close to the Hofbräuhaus. Between 1934-47 he also coached several clubs.",
77317,Irina Solontsova-Kudryavtseva,Female,9 February 1937,181.0,89, Soviet Union,URS,Personal Best: SP – 18.18 (1970).,
144884,Kinaua Biribo,Female,14 August 1993,,, Kiribati,KIR,,
129023,Katharina Haecker,Female,31 July 1992,172.0,63, Australia,AUS,,
6526,Miguel Llaneras,Male,5 August 1926,185.0,81, Cuba,CUB,,
133428,Filip Nepejchal,Male,8 July 1999,177.0,70, Czechia,CZE,,Listed in Olympians Who Won a Medal at the European Games (0–0–2 2019 Minsk SHO bronze: 10 m air rifle and 10 m air rifle mixed team)
902731,Gérard Bessette,Male,25 February 1920,,, Canada,CAN,"Canadian Gérard Bessette was a well-known writer, critic and educator who studied at the University of Montréal, where he completed his doctorate in 1950. He then became a professor at Duquesne University in Pittsburgh and taught there until 1958, before returning to Canada and teaching until 1960 in Kingston at the Collège Militaire Royal du Canada, and until 1979 at Queen’s University of Kingston. During this time Bessette published novels about society in Québec City and Montréal, in which he denounced the influence of tradition on social and aesthetic standards. Ironically he experimented with various forms of expressionism and was considered a pioneer of psychoanalytic literary science. Le coureur was one of his early poems, which he published at the age of 27 in Le coureur et autres poèmes. He won the second prize of the Concours littéraires du Québec and was accordingly selected to represent Canada in the Olympic Art competitions.",
922357,John Shyrock,Male,28 April 1890,,, United States,USA,,
70286,Günter Heßelmann,Male,3 August 1925,171.0,62, Germany,GER,"Günter Heßelmann was a distance runner who competed in the steeplechase at the 1952 Helsinki Olympics. In his senior career at the national level from 1950-56 he never won a German title, but had four second-place finishes – 1951 cross-country and 10K, 1952 steeplechase, and 1953 5K; and four third-place finishes – 1950 5K, 1953 steeplechase, 1955 cross-country and steeplechase. However, Heßelmann continued to compete as he got older and became among the world’s best in veteran’s competition, winning four World Championships in 1981 (1,500, 5,000, 10,000, cross-country), and three European Championships in 1980 (1,500, 5,000, 10,000). During his senior career he ran for SuS Dinslaken 09 (1950-52), VfB Lohberg (1953-56), and Sportfreunde Hamborn 07 (1960), but in veteran competition represented LG-Dinslaken-Walsum (1979-80) and SuS Dinslaken 09 (1981). Heßelmann worked as a janitor at the commercial vocational school in Dinslaken and died after a long period of illness at the age of 85 in September 2010. Personal Best\: 3000S – 8:55.98 (1952).",
922854,Maurice Mercery,Male,20 April 1902,,, France,FRA,,
127449,Jennifer Jones,Female,7 July 1974,173.0,63, Canada,CAN,,Wife of Brent Laing Listed in Olympians Who Won a Medal at the World Curling Championships (2–1–1 2008 Vernon gold: team; 2010 Swift Current bronze: team; 2015 Sapporo silver: team; 2018 North Bay gold: team)
78514,Truxtun Hare,Male,12 October 1878,185.0,90, United States,USA,"Better known as a four-time All-American guard on the Penn football team, track & field was a secondary sport to Truxtun Hare, who was considered by Walter Camp as one of the linemen on his all-time college football team from the turn of the century. Hare’s best performances in track athletics were saved for the Olympics; he never placed higher than second in the IC4A and his throw of 161-2 (49.12) in the 1900 hammer was, by 20 feet, his longest throw ever. He also competed in the 1900 Olympic discus event and in the 1904 All-Arounds, where he finished third after leading through five events. Hare was an amazingly versatile person. He was an outstanding archer and was president of the United Bowmen of America. He became an attorney, specializing in corporate law until his 1951 retirement. He wrote poetry and published eight books of children’s poems. In addition he was one of the civic leaders of Philadelphia, serving on several boards and betterment groups. Despite being frequently misspelled, his middle given name, which he went by, is correctly Truxtun. It is taken from the surname of one of his ancestors, Commodore Thomas Truxtun, of the US Navy. Personal Bests: LJ – 19-11 (6.07) (1904); SP – 13.36 (1900); HT – 49.15 (1900).",
131050,Alejandra Ortega,Female,8 July 1994,164.0,57, Mexico,MEX,,
900467,Sebastian Galtonetto,Male,,,, Italy,ITA,,
45567,Siarhei Mikhnovets,Male,11 January 1972,,, Belarus,BLR,,
102482,Caroline Hatlapa,Female,2 May 1958,170.0,58, Austria,AUT,,
128916,Clarisa Sagardía,Female,29 June 1989,174.0,67, Argentina,ARG,,
138057,Sarah Höfflin,Female,8 January 1991,158.0,55, Switzerland,SUI,,
71737,Marlon Williams,Male,9 September 1956,172.0,65, United States Virgin Islands,ISV,Personal Bests: 5000 – 15:26.49 (1992); 10000 – 32:40.84 (1992); Mar – 2-40:59 (1987).,
25705,István Juhász,Male,17 July 1945,177.0,74, Hungary,HUN,,
126062,Gavin Smellie,Male,26 June 1986,180.0,80, Canada,CAN,,Listed in Olympians Who Won a Medal at the World Athletics Championships (0–0–1 2013 Moskva bronze: 4×100 m relay)
20213,René Pellarin,Male,22 January 1900,,, Switzerland,SUI,,
98434,Roger Turner,Male,3 March 1901,,, United States,USA,"Roger Turner was the first great American figure skater, whose career began on the ponds around Milton, Massachusetts. His first big win was the 1926 US Junior singles championship. Turner was US Champion for seven consecutive years, 1928-34, still a record, later tied by Dick Button. He competed at the World Championships in 1928 and 1930-32, finishing second in 1930-31, and fifth in 1928 and 1932. He would become a lawyer, graduating from Suffolk Law School. Turner represented the Skating Club of Boston and served as a figure skating judge in his later years.",Listed in Olympians Who Won a Medal at the World Figure Skating Championships (0–2–0 1930 New York City silver: singles; 1931 Berlin silver: singles)
30666,Edouard Grethen,Male,17 June 1903,,, Luxembourg,LUX,,
26322,Saed Al-Houti,Male,24 May 1954,140.0,56, Kuwait,KUW,,
60716,Hal Moore,Male,23 August 1923,,, United States,USA,"Hal Moore wrestled featherweight freestyle at the 1948 London Olympics. He was not favored to make the US Olympic team but at the Olympic Trials upset the favorites, Lowell Lange, the 1947 NCAA Champion, and Leo Thomsen, the 1948 AAU Champion. Moore wrestled for Oklahoma A&M, later Oklahoma State University. He was an All-American at A&M in 1951.",
65798,Zacharia Maidjida,Male,5 June 1969,,, Central African Republic,CAF,Personal Bests: 800 – 1:50.41 (1992); 1500 – 3:54.0 (1992).,
56798,Jaroslav Skobla,Male,16 April 1899,178.0,83, Czechoslovakia,TCH,"In addition to his two Olympic medals, Jaroslav Skobla was 1923 World Champion as a light-heavyweight. After his victory at the 1932 Los Angeles Olympics Skobla only competed in Czechoslovakia, winning national titles in 1923-25 and 1927-28. Before the war Skobla was a policeman. After the communists seized power, the anti-communist Skobla had to quit his jobs to become an accountant and part-time bouncer in a pub in Praha. At the age of 60 he died of lung cancer. He was the father of Jiří Skobla who originally also wanted to become a weightlifter, but took up the shot put on the advice of his doctors, and won a bronze medal in that event at the 1956 Olympics.",Father of Jiří Skobla
108357,Giuseppe Mazzanti,Male,5 April 1983,182.0,106, Italy,ITA,,
75462,Inmaculle Naberaho,Female,14 June 1973,,, Rwanda,RWA,Personal Best: 3000 – 10:02.62 (1992).,
65230,Hedwig Leenaert,Male,28 November 1931,172.0,68, Belgium,BEL,Personal Best: 5000 – 13:57.8 (1959).,
84847,Brian Conacher,Male,31 August 1941,190.0,89, Canada,CAN,,
112203,Nikša Roki,Male,8 February 1988,188.0,80, Croatia,CRO,,
19548,Mohamed Abdul Hadj,Male,26 October 1966,,, Malaysia,MAS,,Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 1990 Beijing HOC bronze)
24552,Enrique Díaz,Male,23 February 1959,,, Costa Rica,CRC,,
129293,Fran Rocha,Female,10 June 1992,166.0,58, Brazil,BRA,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 2015 Toronto HAN gold) Listed in Olympians Who Won a Medal at the Summer Youth Olympic Games (0–0–1 2010 Singapore HAN bronze)
130467,Kanika Beckles,Female,3 October 1991,166.0,60, Grenada,GRN,,
60980,Kim Hye-Suk,Female,22 December 1968,165.0,67, Republic of Korea,KOR,,
2303786,Ramón Nenadich,Male,11 September 1940,,, Puerto Rico,PUR,,
85773,Karol Foltán,Male,16 April 1959,177.0,69, Czechoslovakia,TCH,Karol Foltán had the following placements at major international championships - Dance: 1979 World Championships (17th); 1980 World Championships (14th); 1979 European Championships (14th); 1981 European Championships (13th); 1982 European Championships (12th); 1983 European Championships (9th); 1984 European Championships (9th); 1985 European Championships (8th) (with Jindra Holá [CZE]).,Listed in Olympians Who Won a Medal at the Winter Universiade (0–2–1 1981 Jaca FSK bronze: ice dancing; 1983 Sofia FSK silver: ice dancing; 1985 Belluno FSK silver: ice dancing)
145844,Gulfam Joseph,Male,17 December 1999,,, Pakistan,PAK,,
71648,Hörður Haraldsson,Male,11 September 1929,,, Iceland,ISL,Personal Bests: 100 – 10.7 (1950); 200 – 21.5 (1950).,
81052,Mihaela Fera,Female,6 August 1970,169.0,64, Romania,ROU,,
142154,Frederik Schou-Nielsen,Male,5 February 1996,,, Denmark,DEN,,
30986,Walter Müller,Male,31 December 1930,,, Saar,SAA,Walter Müller was part of the Saar gymnastics team that finished 22nd at the 1952 Helsinki Olympic Games. Individually he finished 143rd in the all-around competition. The team was coached by Kurt Marschollek who also introduced volleyball to the Saarland. Müller also participated in the 1954 World Championships.,
26083,Salvatore Matrecano,Male,5 October 1970,179.0,73, Italy,ITA,"Between 1992-99, defender Salvatore Metrecano scored four goals in 155 Serie A appearances with Foggia, AC Parma, Napoli, Udinese and Perugia. He won no domestic honours, but did win the European Cup-winners’ Cup and European Super Cup with Parma in 1993. He retired as a player in the 2002/03 season, and then went into coaching with Perugia Calcio, Foligno Calcio and Paganese Calcio, all in Serie C. On the international stage, Matrecano never won a full cap, but won four under-23, and 12 under-21 caps. He was in the Italian squad that won the 1992 European Under 21 Championship, and also competed at the Barcelona Olympics that year, where he played in three matches.",
129802,Matea Matošević,Female,14 March 1989,173.0,52, Croatia,CRO,,
82069,Hélène Persson,Female,9 December 1966,162.0,53, Sweden,SWE,Hélène Persson had the following placements at major international championships - Women: 1987 World Championships (21st); 1989 World Championships (19th); 1990 World Championships (19th); 1991 World Championships (DNQ for final); 1992 World Championships (22nd); 1987 European Championships (13th); 1989 European Championships (14th).,
34871,Nándor Orbán,Male,10 February 1910,,, Hungary,HUN,"As a student of the Ludovika Military Academy, Nándor Orbán became acquainted with many sports, and finally focused on modern pentathlon. In 1932, in his first competition, he finished second and in two years he was considered the best in Hungary. He competed at the 1936 Berlin Olympics, finishing fifth. He performed particularly well in riding and swimming, finishing fourth and second, respectively. He won the modern pentathlon competition in Budapest in 1938, and in 1941 he finished his last competition in third place. In 1945 Orbán returned from World War II with severe eye injuries. His life was tumultuous and twisting, working in many places – he was a hauler, an agent, a railway assistant, and a horse trainer. At the request of his former artillery regiment, in 1956, during the Hungarian anti-Communist uprising, he became commander of the National Guard in the city of Nagykanizsa. After the defeat of the revolution, he was sentenced to 15 years in prison, but was given amnesty and was released after six years. After his release, Orbán operated a riding school in Siófok, and coached modern pentathletes in shooting in Budapest. He retired in 1972 but worked for a while as a janitor at the Ethnographic Museum. Thirteen years after his death, the demotion order of Nándor Orbán was overturned and he regained his rank as a colonel posthumously.",
98946,Jeremias Wigger,Male,10 March 1965,180.0,75, Switzerland,SUI,,
44383,Ondrej Šima,Male,4 August 1936,166.0,72, Czechoslovakia,TCH,"Slovak sports shooter Ondrej Šima competed for Czechoslovakia at the 1968 Mexico City Olympics. Šima finished in 18th place in the 300 metre free rifle, three positions event, scoring 1,121 points out of a possible 1,200. After a tight first round competing in the prone position, he was only seven points behind the leader and eventual silver medallists Valentin Kornev. He then slipped down the rankings, however, in the kneeling and standing positions. In 2007 Šima was awarded with a bronze ring by the Slovak Olympic and Sports Committee.",
28015,Manfred Chabinga,Male,6 November 1965,182.0,80, Zambia,ZAM,,
58536,Neal Kranz,Male,7 August 1966,190.0,127, Guam,GUM,Neal Kranz had the following finishes at major championships – 1995 World Championship: 130.0 kg. Freestyle (20th); 2007 Oceania Championship: 120.0 kg. Greco-Roman (1st); 1995 Oceania Championship: 130.0 kg. Freestyle (2nd); 1996 Oceania Championship: 130.0 kg. Greco-Roman (2nd); 2007 Oceania Championship: 120.0 kg. Freestyle (5th).,
54422,Kim Seong-Eun,Male,9 July 1967,177.0,72, Republic of Korea,KOR,,
35181,Claudio Águila,Male,29 January 1961,191.0,82, Argentina,ARG,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 1987 Indianapolis ROW bronze: coxless pairs)
124788,Mohammed Abduh Bakhet,Male,25 December 1987,155.0,50, Qatar,QAT,,
74756,Jan Kopyto,Male,15 June 1934,180.0,88, Poland,POL,Personal Best: JT – 83.37 (1957).,
63473,Hervé Roche,Male,24 December 1948,166.0,57, Venezuela,VEN,,
110883,Meinhard Erlacher,Male,15 July 1982,180.0,83, Italy,ITA,,
124941, Oscar,Male,9 September 1991,179.0,68, Brazil,BRA,,"Listed in Olympians Who Participated in the 2012 Olympic Football Qualification Campaign (men) (9 App. - 0 goals - 539 min. played: South American Under-20 Championship in Peru: PAR 4:2, COL 3:1, BOL 1:1, ECU 1:0, CHI 5:1, COL 2:0, ARG 1:2, ECU 1:0, URU 6:0)"
78366,John Eisele,Male,18 January 1884,180.0,69, United States,USA,"While at Princeton, John Eisele enjoyed only limited success as an athlete. Later, representing the New York AC, he won the AAU 10-mile championship in 1908 and was the leading U.S. distance runner at the Olympics that year. Individually he placed fourth in the three mile team race – the first American to finish – and in the steeplechase he was the only U.S. runner to make the final. After graduating Princeton in 1906, Eisele joined his father’s stock brokerage firm, Eisele & King, in Newark, and did quite well for himself and his family. But the stock market crash affected many lives and Eisele died as the result of a self-inflicted gunshot wound. Personal Best: 3 miles – 14:41.8 (1908).",
122282,Ismail Moalla,Male,30 January 1990,195.0,67, Tunisia,TUN,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–1–0 2013 Mersin VOL silver)
90413,Óscar Pineda,Male,4 April 1977,173.0,59, Guatemala,GUA,,
49935,Corina Dumitru,Female,24 October 1973,,, Romania,ROU,,
19756,Piet Gunning,Male,5 July 1913,,, Netherlands,NED,,
7204,Modou Tall,Male,27 June 1953,200.0,88, Senegal,SEN,,
137444,Kosuke Morozumi,Male,27 July 1988,165.0,68, Japan,JPN,,Brother of Yusuke Morozumi Listed in Olympians Who Won a Medal at the Asian Winter Games (0–1–0 2017 Sapporo CUR silver)
24351,Tony Lawrence,Male,2 February 1947,178.0,77, Canada,CAN,,
