athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
46910,Cédric Pénicaud,Male,27 September 1971,181.0,73, France,FRA,,"Listed in Olympians Who Won a Medal at the European Aquatics Championships (0–2–0 1989 Bonn SWM silver: 4×100 m medley relay; 1991 Athina SWM silver: 4×100 m medley relay) Listed in Olympians Who Won a Medal at the Mediterranean Games (4–0–1 1991 Athina SWI gold: 100 m breaststroke, 200 m breaststroke, and 4×100 m medley relay; 1993 Linguadoca-Roussillon SWI gold: 200 m breaststroke, bronze: 100 m breaststroke)"
101829,Rene Mlekuž,Male,25 August 1975,170.0,71, Slovenia,SLO,,
72190,Jerry Molyneaux,Male,13 April 1958,181.0,65, British Virgin Islands,IVB,Personal Bests: 400 – 49.22 (1979); 800 – 1:49.5 (1985).,
15269,Roger Le Nizerhy,Male,3 December 1916,,, France,FRA,,
81909,Mie Naito,Female,13 October 1976,155.0,52, Japan,JPN,,Listed in Olympians Who Won a Medal at the World Short Track Speed Skating Team Championships (0–1–0 1992 Nobeyama silver)
143184,Tom Ford,Male,3 October 1992,,, Great Britain,GBR,,Brother of Emily Ford
106809,Florian Gosch,Male,16 August 1980,196.0,94, Austria,AUT,,Listed in Olympians Who Won a Medal at the European Beach Volleyball Championships (0–1–0 2009 Sochi silver)
137254,Anna Köhler,Female,5 August 1993,177.0,76, Germany,GER,,Listed in Olympians Who Won a Medal at the European Bob & Skeleton Championships (0–0–1 2018 Igls bronze: Two-woman) Listed in Olympians Who Won a Medal at the World Bob & Skeleton Championships (FIBT/IBSF) (1–0–0 2019 Whistler gold: BOB/SKE Mixed team)
102401,Anoushirvan Nourian,Male,25 January 1972,165.0,63, Australia  Islamic Republic of Iran,AUS,,Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 1994 Hiroshima BOX bronze: welterweight -67 kg (competed for Iran))
920734,Kurt Thomas,Male,25 May 1904,,, Germany,GER,"The German composer Kurt Thomas studied law and music at the University of Leipzig. From 1934-39, he worked as a professor at the Music Academy in Berlin, and from 1939-45 was Director of the Arts High School in Frankfurt am Main. During this time he was considered a Nazi supporter although his role during the dictatorship has never been fully elucidated. Thomas was best known for choral works. In 1936 Thomas was awarded a silver medal in the Art Competitions at the Berlin Olympic Games for his work Kantate zur Olympiade 1936 (Cantata for the 1936 Olympics), which was submitted in the category Music, Compositions for Solo or Chorus. The cantata for four-part chorus and orchestra, Thomas’ opus 28, was based on the text by poet Karl Bröger (1886-1944). From 1947-55 he was named professor at the former Northwest German Music Academy in Detmold and worked as well from 1956-60 as the Thomas cantor in Leipzig, and from 1961-68 was director of choral concerts of the Bach Society in Köln and Frankfurt. From 1965 onwards Thomas also worked as a professor in Lübeck. His son Werner Thomas-Mifune was a cellist and composer as well.",
36385,Jorge Álvarez,Male,5 April 1959,198.0,95, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 1979 San Juan ROW bronze: eights) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (2–0–0 1982 La Habana ROW gold: coxed fours and eights)
126364,Bruno Uvini,Male,3 June 1991,190.0,85, Brazil,BRA,,"Listed in Olympians Who Participated in the 2012 Olympic Football Qualification Campaign (men) (6 App. - 0 goals - 455 min. played: South American Under-20 Championship in Peru: PAR 4:2, COL 3:1, BOL 1:1, ECU 1:0 (bench), CHI 5:1, COL 2:0, ARG 1:2)"
115844,Andrei Radzionau,Male,16 June 1985,192.0,85, Belarus,BLR,,
923119,Ivan Rittig,Male,25 November 1907,,, Yugoslavia,YUG,,
50052,Andrey Korneyev,Male,10 January 1974,190.0,80, Russian Federation,RUS,"Andrey Korneyev first competed internationally at the 1991 European Championships and in the mid-1990s was considered as the top European breaststroke swimmer. The high point of Korneyev’s career was probably at the 1996 Olympics, where in the 200 breaststroke final Korneyev started strongly, going out ahead of world record pace at the halfway mark, but later tired and was touched out by Hungarians Norbert Rózsa and Károly Güttler to receive a bronze medal. Four days after the final it was announced that Korneyev had tested positive for the stimulant bromantan and would be stripped of his bronze medal, but he appealed to the Court of Arbitration for Sport on the basis that the drug was not a stimulant but merely an aid to boost the body’’s immune system, and his bronze medal was restored. Besides his Olympic bronze, Korneyev won the 200 m breaststroke silver at the 1997 World Short Course Championships, was European 200 m breaststroke champion in 1995 and 4×100 m medley relay champion in 1995 and 1997, while taking 200 m breaststroke silver at the 1997 and bronze at the 1993 European Championships. He was also the Russian 100 m and 200 m breaststroke champion in 1993 and 1995 and set one 200 m breaststroke short course World record, when he clocked 2:07.79 at the World Cup event in Paris in 1998. Korneyev retired from sports after he was not selected to the 2000 Russian Olympic team and later worked as a swimming coach in Moscow, but died rather young, in May 2014, after a long battle with stomach cancer. Personal Bests: 100 m breaststroke – 1:01.88 (1995); 200 m breaststroke – 2:12.62 (1995).","Listed in Olympians Who Set a European Record in Long Course Swimming (4×100 m medley relay – 27 August 1995 - 27 April 1996: 3:38.11 (27 August 1995; Wien, AUT)) Listed in Olympians Who Set a European Record in Short Course Swimming (200 m breaststroke – 28 March 1998 - 19 March 2000: 2:07.79 (28 March 1998; Paris, FRA)) Listed in Olympians Who Set a World Record in Short Course Swimming (200 m breaststroke – 28 March 1998 - 19 March 2000: 2:07.79 (28 March 1998; Paris, FRA)) Listed in Olympians Who Won a Medal at the European Aquatics Championships (3–1–2 1993 Sheffield SWM bronze: 200 m breaststroke; 1995 Wien SWM gold: 200 m breaststroke and 4×100 m medley relay, bronze: 100 m breaststroke; 1997 Sevilla SWM gold: 4×100 m medley relay, silver: 200 m breaststroke) Listed in Olympians Who Won a Medal at the World Short-Course Swimming Championships (25 m) (0–1–0 1997 Göteborg silver: 200 m breaststroke) Listed in Doping Irregularities at the Olympics (1996 Atlanta – 200 metre Breaststroke (3). Bromantan (Clenbuterol) (ß-agonist). A reprimand was given but the medal was allowed to stand.)"
115664,Alana Dillette,Female,2 December 1987,178.0,64, The Bahamas,BAH,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 2007 Rio de Janeiro SWI bronze: 4×100 m medley relay) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (0–1–3 2006 Cartagena de Indias SWI bronze: 4×100 m freestyle relay; 2010 Mayagüez SWI silver: 50 m butterfly, bronze: 4×200 m freestyle relay and 4×100 m medley relay)"
128732,Lyndsey Fry,Female,30 October 1992,173.0,77, United States,USA,,Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (1–0–0 2013 Ottawa gold)
120257,Geir Suursild,Male,13 October 1994,187.0,87, Estonia,EST,,
149087,Gus Schumacher,Male,25 July 2000,,, United States,USA,,
17782,Terry Wheatley,Female,28 July 1960,168.0,53, Canada,CAN,,
116428,Omnia Fakhry,Female,2 February 1982,165.0,53, Egypt,EGY,,
40178,Galina Sovetnikova,Female,14 November 1955,177.0,70, Soviet Union,URS,,
11474,Mary Anne Tauskey,Female,3 December 1955,160.0,49, United States,USA,"In the Three Day Event at the 1976 Olympics, Mary Tauskey placed 20th and, as the high scorer on the U.S. team, her result was not taken into account when calculating the team scores. Riding Marcus Aurelius, Miss Tauskey had fared reasonably well in the dressage and endurance phases, but two refusals in the show jumping phase dropped her well down the field in the final placings. Mary Tauskey graduated from Ursuline Academy in Dallas in 1973 and was a member of the winning Three Day Event team at the 1975 Pan-American Games.",
45337,Josefa Kellner,Female,12 March 1891,,, Austria,AUT,Austrian swimmer Josefa Kellner participated in the 100 metres freestyle event at the 1912 Stockholm Olympics. She was eliminated in the heats. Her sister Hanny Kellner competed as a diver at the same Games.,Sister of Hanny Kellner
99609,Olli-Pekka Peltola,Male,8 September 1969,173.0,72, Finland,FIN,,
61040,Margaret Roney,Female,23 May 1899,,, Great Britain,GBR,"Hailing from a keen yachting family, Margaret Roney was the daughter of London solicitor, Sir Ernest Knight Roney. Margaret finished seventh in the 8-metre open class aboard her own yacht Feo, at the 1928 Amsterdam Olympics. Her fellow crew members were Tom Riggs, Philip Falle, Thomas Skinner, and her brothers Esmond and Ernest. Feo was only launched in 1927 and a few months later won the 8-metre class at Cowes. Margaret Roney later jointly owned Sosa with her father, and in 1929 they won the King’s Cup for 8-metre yachts at Cowes. The pair kept on winning races together up to the outbreak of World War II when Sir Ernest was well into his sixties. During the War Margaret was an ambulance driver.",Sister of Ernest Roney Sister of Esmond Roney
133895,Thibault Colard,Male,13 January 1992,187.0,70, France,FRA,,
73462,Guillermo Amparan,Male,19 April 1905,,, Mexico,MEX,"Mexican track athlete Guillermo Amparan competed as a sprinter and a middle-distance runner. Amparan ran in the 400 metres and the 800 metres at the 1924 Paris Olympics but did not advance from the heats in both races. He was also scheduled to run in the 1,500 metres and the 4 × 400 metres relay in Paris but did not start in either race. Personal Bests: 400 – unknown; 800 – 2:00.2 (1928).",
128821,Luke Demetre,Male,22 March 1990,188.0,104, Canada,CAN,,
27338,Jozef Jarabinský,Male,12 March 1944,176.0,71, Czechoslovakia,TCH,,
44495,Valentina Cherkasova,Female,22 June 1958,168.0,64, Soviet Union  Unified Team,URS,,"Listed in Olympians Who Won a Medal at the World Shooting Championships (3–5–3 1986 Suhl silver: 10 m air rifle, bronze: 10 m air rifle team (competed for the Sovet Union); 1989 Sarajevo silver: 10 m air rifle team (competed for the Sovet Union); 1990 Moskva gold: 50 m small-bore rifle prone team, silver: 50 m small-bore rifle prone, bronze: 10 m air rifle team and 50 m small-bore rifle 3 positions team (competed for the Sovet Union); 1991 Stavanger gold: 10 m air rifle team (competed for the Sovet Union); 1994 Milano gold: 50 m small-bore rifle prone team, silver: 10 m air rifle team and 50 m small-bore rifle 3 positions team (competed for Russia))"
47032,Margaret Girvan,Female,2 October 1932,,, Great Britain,GBR,"Margaret Girvan had the following podium finishes at major championships: 1st in the 1954 British Empire and Commonwealth Games 3×110 yards Medley Relay (with Elenor Gordon and Margaret McDowell), 3rd in the 1954 British Empire and Commonwealth Games 440 yards Freestyle, 3rd in the 1950 British Empire Games 3×110 yards Medley Relay (with Elenor Gordon and the non-Olympian Elizabeth Turner). Girvan also competed in the 1950 British Empire Games 110 yards Backstroke and finished fifth. In the 1950 British Empire Games 110 yards Freestyle as well as 1950 British Empire Games 440 yards Freestyle she was eliminated in the heats. In the 1954 British Empire and Commonwealth Games 110 yards Freestyle she was eliminated in the heats and in the 1958 British Empire and Commonwealth Games 440 yards Freestyle she was again eliminated in the heats. At the British Empire Games she competed for Scotland.","Listed in Olympians Who Won a Medal at the European Aquatics Championships (0–0–1 1947 Monte Carlo SWM bronze: 4×100 m freestyle relay) Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (1–0–2 1950 Auckland SWI bronze: 4×110 yards freestyle (competed for Scotland); 1954 Vancouver SWI gold: 4×110 yards freestyle, bronze: 440 yards freestyle (competed for Scotland))"
10604,Victor Partnoi,Male,27 November 1970,184.0,78, Romania,ROU,"Victor Partnoi had the following podium finishes at the Flatwater World Championships: 2nd 1993 C1 1000 m, 3rd 1994 C1 1000 m.",Listed in Olympians Who Won a Medal at the Canoe Sprint World Championships (0–1–1 1993 København silver: C1 1000 m; 1994 Ciudad de México bronze: C1 1000 m)
118719,Yuliya Timofeyeva,Female,3 May 1972,173.0,73, Russian Federation,RUS,,
104394,Jon Mandick,Male,11 January 1981,185.0,70, Canada,CAN,,
50201,Carolyn Adel,Female,27 August 1978,163.0,52, Suriname,SUR,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 1999 Winnipeg SWI bronze: 400 m medley) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (6–1–0 1998 Maracaibo SWI gold: 200 m freestyle, 400 m freestyle, 800 m freestyle, 100 m backstroke, 200 m medley, and 400 m medley, silver: 200 m butterfly)"
92068,František Máka,Male,27 September 1968,174.0,70, Czechia  Czechoslovakia,CZE,,
67768,Kaarto Rask,Male,7 October 1928,182.0,82, Finland,FIN,Personal Best: SP – 15.13 (1952).,
123280,Abderrazak Houya,Male,20 February 1987,177.0,64, Tunisia,TUN,,
126895,Chris McDermott,Male,7 June 1989,204.0,105, Great Britain,GBR,,
74392,Mansour ul-Haq Awan,Male,2 January 1942,183.0,83, Pakistan,PAK,Personal Best: 400H – 53.1 (1965).,
82259,Jamie Salé,Female,21 April 1977,155.0,50, Canada,CAN,"Jamie Salé began her figure skating career in singles and won bronze medals in the novice and junior categories of the Canadian Championships before coming in third at the senior level pairs competition with partner Jason Turner in 1994. Together they placed 16th at that year’s World Championships and 12th at the Winter Olympics before ending their partnership. Salé returned to singles skating and placed 5th at the 1995 Canadian Championships, but injury kept her out of the competition for the next two years. Her final year in the singles category was 1998, when she placed 6th. She then joined with her future husband David Pelletier, whom she had tried out with once previously in 1996, and together they placed 2nd at the 1999 Canadian Championships, but pulled out of the World Championships due to Pelletier’s back pain. Salé and Pelletier came back in full force in 2000, winning the Canadian Championships with a record five perfect scores from the judges, and coming in 4th at the World Championships. The following year they added a second Canadian Championship victory and a World Championship title to their triumphs and jointly earned the Lou Marsh Trophy, given annually to Canada’s top athlete. In preparation for the 2002 Winter Olympics, the duo took another Canadian Championship that year, but they knew that they would have stiff competition against Russians Yelena Berezhnaya and Anton Sikharulidze. Although the Canadians put on a flawless routine, the judges voted 5-4 in favor of the Russians and Salé and Pelletier won silver. A few days later it was revealed that a French judge that had voted for the Russians had been pressured into her decision in exchange for Russian judges favoring the French ice dance team. A decision was made to award both duos the gold medal in the tournament. After the Olympics Salé and Pelletier began to tour professionally with Stars on Ice and also served as commentators during (among other figure skating events) the 2006 Winter Olympics. With Pelletier, she was inducted into the Skate Canada Hall of Fame in 2008 and the Canadian Olympic Hall of Fame in 2009.",Wife (divorced) of David Pelletier Listed in Olympians Who Acted in Movies (Small part in Blades of Glory.) Listed in Olympians Who Won a Medal at the World Figure Skating Championships (1–0–0 2001 Vancouver gold: pairs)
141188,Rosamaria Montibeller,Female,9 April 1994,185.0,75, Brazil,BRA,,
60421,Viktor Yefteni,Male,2 February 1973,152.0,51, Ukraine,UKR,Viktor Yefteni had the following finishes at major championships – 1994 World Championship: 48.0 kg. Freestyle (11th); 1996 European Championship: 48.0 kg. Freestyle (1st); 1993 European Championship: 48.0 kg. Freestyle (3rd); 1995 European Championship: 48.0 kg. Freestyle (3rd).,
78831,Mark Murro,Male,4 June 1949,183.0,98, United States,USA,"Mark Murro was the first American to throw a javelin 300 feet (91.44), hitting that mark on the button in 1970 (although with an older style javelin). He was AAU and NCAA champion in the javelin in 1969, setting a collegiate record with the javelin, while competing for Arizona State University. As a junior he set three world junior records in 1968 (although they were not officially recognized at the time), finishing with a best of 83.21 (273-0). At Essex Catholic High School in Newark, New Jersey, Murro had beaten the US high school record for the javelin, a mark that had been held by Terry Bradshaw, much better known as quarterback for multiple Super Bowl Championships with the Pittsburgh Steelers in the 1970s. Before Arizona State Murro also competed for Mesa Community College in Arizona, also breaking the US junior college record. For that he was inducted into the National Junior College Athletic Association Hall of Fame in 1988. Murro competed through 1972 but retired after not making the 1972 US Olympic team, although he made occasional appearances through 1976. He later competed in masters level competition. Murro went into the construction business near Phoenix, Arizona. Personal Best: JT – 91.44 (300-0) (1970).",
53384,Martin Callaghan,Male,3 August 1962,184.0,94, Australia,AUS,,
124476,Javier Aquino,Male,11 February 1990,165.0,62, Mexico,MEX,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 2011 Guadalajara FTB gold) Listed in Olympians Who Participated in the 2012 Olympic Football Qualification Campaign (men) (5 App. - 0 goals - 353 min. played: CONCACAF Olympic Qualifying Tournament in the United States: TRI 7:1, HON 3:0, PAN 1:0, CAN 3:1, HON 2:1 a.e.t.)"
90688,Nicolas Touzaint,Male,10 May 1980,174.0,60, France,FRA,,Son of Jean-Yves Touzaint Nephew of Thierry Touzaint
126600,April Ross,Female,20 June 1982,185.0,75, United States,USA,,Listed in Olympians Who Won a Medal at the World Beach Volleyball Championships (1–2–0 2009 Stavanger gold; 2017 Wien silver; 2019 Hamburg silver)
17454,Alyson Annan,Female,12 June 1973,162.0,65, Australia  Netherlands,AUS,"World Champion 1994 and 1998. Winner of the Champions Trophy 1993, 1995, 1997, 1999. Third Place Champions Trophy 2000 and 2001.",Wife (divorced) of Max Caldas Same-sex partner of Carole Thate Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (1–0–0 1998 Kuala Lumpur HOK gold) Listed in Olympic team sport athletes who won a gold medal as both player and coach ()
97586,Tommy Sjödin,Male,13 August 1965,182.0,89, Sweden,SWE,,"Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (1–1–1 1992 Praha and Bratislava gold; 1994 Bolzano, Canazei and Milano bronze; 1995 Stockholm and Gävle silver)"
27056,Fahad Rashid Al-Kuwari,Male,27 September 1972,,, Qatar,QAT,,
110426,Mellisa Hollingsworth-Richards,Female,4 October 1980,167.0,58, Canada,CAN,"An international medalist in skeleton by the age of 20, Mellisa Hollingsworth is no stranger to success in the sport, as she is the cousin of Ryan Davenport, a champion Canadian skeleton racer in the late 1990s. Prior to snagging the silver in the women’s event at the 2000 World Championships she ran track and played basketball at the provincial level. Nevertheless,her road to Olympic success was a rocky one: she nearly quit the sport after being denied the opportunity to compete for Team Canada at the 2002 Winter Olympics a mere three weeks before the opening ceremony. Yet, by the end of the 2005-06 season of the skeleton World Cup, she had claimed the woman’s overall title at the Skeleton World Cup and at the 2006 Winter Olympics she captured the bronze medal in the women’s skeleton event. She was considered a medal favorite in the women’s event at the 2010 Winter Olympics, but a terrible final left her in fifth place at the end of the tournament. She was so distraught at her final position that she apologized to the Canadian public for her result. In her spare time, Hollingsworth works with Right to Play and has donated time and money to the organization’s efforts in Ghana.","Listed in Olympians Who Won a Medal at the World Bob & Skeleton Championships (FIBT/IBSF) (0–2–3 2000 Igls silver: Skeleton (competed as Mellisa Hollingsworth); 2011 Königssee bronze: Skeleton and BOB/SKE Mixed team (competed as Mellisa Hollingsworth); 2012 Lake Placid silver: Skeleton, bronze: BOB/SKE Mixed team (competed as Mellisa Hollingsworth))"
30828,Frithjof Olsen,Male,30 November 1883,,, Norway,NOR,,
104258,Kyeema Doyle,Female,24 November 1981,185.0,80, Australia,AUS,,
117468,Galia Dvorak,Female,1 April 1988,169.0,58, Spain,ESP,,"Listed in Olympians Who Won a Medal at the Mediterranean Games (1–0–2 2009 Pescara TTN bronze: team; 2018 Tarragona TTN gold: team, bronze: singles)"
125896,Stephanie Obermoser,Female,14 October 1988,161.0,55, Austria,AUT,,
52318,Cornelia Rickert,Female,30 July 1954,173.0,64, East Germany,GDR,"Cornelia Rickert was on the East German volleyball team that won the bronze medal at the 1975 European Championships and the silver medal at the 1977 Europeans. In 1976, she played at the Montréal Olympics, but the GDR team lost all its matches, including the match for fifth place against Cuba. She earned 95 international caps. Domestically, Rickert played with SC Traktor Schwerin from 1969-79 and helped them win the East German Championships in 1976 and 1977. She was also on the squads winning the European Cup Winners’ Cup in 1975 and the European Champions Cup in 1978. Her daughter Doreen Engel became a volleyball professional.",Listed in Olympians Who Won a Medal at the European Volleyball Championships (0–1–1 1975 YUG bronze; 1977 FIN silver)
900822,E. Ukkonen,Male,,,, Finland,FIN,,
22336,Peter von Krockow,Male,2 June 1935,172.0,72, Germany,GER,"Sabre fencer Peter von Krockow reached the quarterfinals with the mixed German team at the 1960 Roma Olympics. He fenced with FC Hermannia Frankfurt during his competitive career. Von Krockow studied medicine and became an ENT physician, working at a clinic in Kahl am Main.",
76783,Vichan Choocherd,Male,9 September 1966,171.0,57, Thailand,THA,"After running 10,7 in the 100 m, 18-year old Vichand Choocherd was selected to run for the Thai 4×100 m team at the 1984 Games. The team advanced to the semi final. In 1985 he was on the team again for the Asian Championships, coming 6th in the final. Personal Best: 100 – unknown.",
33145,Raoudha Chaari,Female,4 February 1973,,, Tunisia,TUN,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–0–1 1997 Bari JUD bronze: lightweight -56 kg)
78816,Edwin Moses,Male,31 August 1955,186.0,72, United States,USA,"Edwin Moses dominated the intermediate hurdles to an extent that no man has ever achieved in this or any other event. Though little known before the 1976 season, he set a world record of 47.64 in winning the Olympic title and improved the record in 1977 before setting his final world record of 47.13 in 1980. Moses, a Morehouse College ‘77 grad, won the U.S. Title in 1977, 1979, 1981, and 1983 and the World Cup race in 1977, 1979, and 1981 and was the first World Champion in the 400 hurdles in 1983. The 1980 boycott deprived him of an almost certain second gold medal. Moses was unbeaten for 10 years, winning 122 consecutive races (107 finals) between 1977 and 1987. Known for his intelligence, he was a physics and industrial engineering major at Morehouse, and later earned an MBA from Pepperdine. He won the Sullivan Award in 1983 and was voted “Sports Illustrated”’s co-“Sportsman of the Year” in 1984 (with Mary Lou Retton). In 1984, he was selected to recite the Olympic Oath at the Opening Ceremony of the Los Angeles Olympics. In 2000, Moses became chairman of the Laureus World Sports Academy, which seeks “to promote and increase participation in sport at every level, and also to promote the use of sport as a tool for social change around the world“. He seldom ran other races, but did clock 45.60 for 400 m (44.1 in a relay) in 1977 and 13.64 for the 110 m hurdles in 1978. Personal Best: 400H – 47.02 (1983).","Recited the Athletes' Oath at the Opening Ceremony of the 1984 Summer Olympics Bearer of the Olympic Flag at the opening ceremony of the 1996 Summer Olympics Listed in Olympians Who Won a Medal at the World Athletics Championships (2–0–0 1983 Helsinki gold: 400 m hurdles; 1987 Rome gold: 400 m hurdles) Listed in Olympians Who Were Awarded the James E. Sullivan Award (1983) Listed in Olympians Who Were Named Sports Illustrated's Sportsman of the Year (Olympic gold medalist, 1984 Sports Illustrated Sportsman of the Year)"
8392,Mohamed Soltani,Male,7 February 1967,,, Tunisia,TUN,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–0–1 1987 Latakia BOX bronze: featherweight -57 kg)
112713,Asley González,Male,5 September 1989,179.0,90, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–2–0 2011 Guadalajara JUD silver: middleweight -90 kg; 2015 Toronto JUD silver: middleweight -90 kg)
26702,Dolf van Kol,Male,2 August 1902,,, Netherlands,NED,,
33103,Zdravko Zovko,Male,28 May 1955,183.0,80, Yugoslavia,YUG,,"Listed in Olympians Who Won a Medal at the Mediterranean Games (4–0–0 1975 Al-Jaza'ir HAN gold, 1979 Split HAN gold, 1983 Casablanca HAN gold; 1993 Linguadoca-Roussillon HAN gold (competed for Croatia))"
39355,Andrzej Krzepiński,Male,17 July 1963,194.0,90, Poland,POL,,Listed in Olympians Who Won a Medal at the Summer Universiade (1–0–0 1987 Zagreb ROW gold: quadruple sculls)
124694,Diana Neves,Female,26 June 1986,158.0,63, Portugal,POR,,
95706,Jon Mårdalen,Male,18 August 1895,,, Norway,NOR,"Jon Mårdalen came from the traditional ski county Telemark, and was primarily a cross-country specialist, although he placed fourth in the 1923 Holmenkollen Nordic combined event. After returning home from the 1924 Winter Olympics, he placed third in the Holmenkollen 50 km, his best ever placing in the famous ski festival in Oslo. Mårdalen ended his competitive career after the 1926 season. His son Kjetil Mårdalen competed in Nordic Combined in the 1956 games.",Father of Kjetil Mårdalen
66597,Franck Waota,Male,6 December 1971,186.0,85, Côte d'Ivoire,CIV,Personal Bests: 100 – 10.28 (1996); 200 – 20.68 (1996).,
