athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
207,Virág Csurgó,Female,10 November 1972,172.0,63, Hungary,HUN,"Virág Csurgó was a professional Hungarian tennis player who specialised as a doubles player. Csurgó achieved a career-best doubles ranking of 84 in the world in September 1998. She also played for the Hungary Fed Cup team. Csurgó won her first doubles tournament on the ITF circuit in July 1988 at Cava Tirr, Italy. She would win a total of 17 ITF doubles titles during her career along with six singles titles. At Grand Slam tournaments Csurgó reached the second round in the doubles at the Australian, French, and US Opens. Csurgó competed in the singles and doubles at the 1996 Atlanta Olympics, reaching the second round in both events.",Listed in Olympians Who Won a Medal at the Summer Universiade (0–0–1 1993 Buffalo TEN bronze: mixed doubles)
99106,Ronny Yeager,Male,16 August 1952,181.0,70, United States,USA,"Ronny Yeager skied for Durango High School and the University of Colorado, from which he graduated in 1972. In 1971 Yeager was US Junior champion in cross-country skiing. He was fifth that year at 15K in the US Championships. After his ski career ended, Yeager settled back in his hometown and started Ronny Yeager Durango Outfitting.",Listed in Olympians Who Won a Medal at the Winter Universiade (0–0–1 1972 Lake Placid CCS bronze: 4×10 km relay)
126257,Shane Smeltz,Male,29 September 1981,184.0,79, New Zealand,NZL,,"Listed in Olympians Who Participated in the 2004 Olympic Football Qualification Campaign (men) (5 App. - 7 goals - 306 min. played: Football Tournament in New Zealand: ASA 11:0 (h), TGA 2:0 (h), VAN 3:2 (h); Final: AUS 0:2 (a), AUS 1:1 (h))"
102554,Hwang Seon-Hong,Male,14 July 1968,183.0,79, Republic of Korea,KOR,,Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 1990 Beijing FBL bronze)
24775,Fathi Khorshid,Male,11 December 1937,,, Egypt  United Arab Republic,EGY,"Growing up in the agricultural town of El Mahalla El Kubra, Fathi Khorshid received little in the way of formal training, but his natural talents led him to a twelve-year career with the local Ghazl El-Mahalla football team. He stayed with Ghazl despite being offered a large sum to play for Zamalek, allegedly because his father threatened to kick him out of the house if he played for any team other than the local one. A staple of the squad during the 1960s, Khorshid was also a member of the national side and made two Olympic appearances for Egypt. In 1960 the team lost its games against Bulgaria and upcoming gold medalist Yugoslavia and tied Turkey, finishing last in its preliminary round pool; Khorshid was the goalkeeper in the Bulgarian and Turkish matches. In 1964, Egypt came in fourth, losing the bronze medal match to Germany; this time, Khorshid kept goal for two of the nation’s six matches. In both years, Egypt competed as the United Arab Republic, due to its union with Syria.",Listed in Olympians Who Participated in the 1960 Olympic Football Qualification Campaign ()
69614,Harry Wood,Male,28 November 1902,,, Great Britain,GBR,"Finishing 11th at the 1928 Olympics, Harry Wood was the second Briton to finish behind Sam Ferris (eighth). After the Olympics Wood won six of his next seven marathons and, despite a career record of 13 wins in 28 races, remains a much under-rated athlete. He was at his best on the Northern circuit, winning six times in Manchester, four times in Blackpool, twice in Liverpool, and once in Sheffield. Ranking fourth in Britain in 1932, and finishing fifth in the 1936 AAA race, he came within striking distance of making two further Olympic teams. His best placing in a major international championship was fourth in the 1934 British Empire Games. After some years working as a coalman and a pipefitter, he was unemployed when he set a career best during the 1932 recession. Personal Best: Mar – 2-36:12.0 (1932).",
52387,Ulf Tütken,Male,31 May 1953,196.0,86, West Germany,FRG,"Ulf Tütken was a West German volleyball player who competed at the 1972 München home Olympics. The team lost all their preliminary matches against Brazil, Romania, Cuba, East Germany and Japan, but did win their 11th place match against Tunisia. Domestically, Tütken played with Delmenhorster TV.",
100169,Galit Chait,Female,29 January 1975,153.0,45, Israel,ISR,Dance: 1994 World Championships (FNR) (with Maxim Sevostianov (a non-Olympian) [ISR]). 1996 World Championships (23); 1997 World Championships (18); 1998 World Championships (14); 1999 World Championships (13); 2000 World Championships (5); 2002 World Championships (3); 2003 World Championships (6); 2004 World Championships (7); 2005 World Championships (6); 2006 World Championships (6); 1997 European Championships (14); 1998 European Championships (12); 1999 European Championships (10); 2000 European Championships (6); 2001 European Championships (5); 2002 European Championships (5); 2003 European Championships (6); 2004 European Championships (5); 2005 European Championships (4); 2006 European Championships (5) (with Sergey Sakhnovsky [ISR]).,Listed in Olympians Who Won a Medal at the World Figure Skating Championships (0–0–1 2002 Nagano bronze: ice dancing)
142869,Julien Mertine,Male,25 June 1988,,, France,FRA,,
63052,Jimmy Mooney,Male,25 February 1920,182.0,71, Ireland,IRL,Deceased.,
901207,Anne-Mette Christensen,Female,23 December 1963,,, Denmark,DEN,,
136267,Shadrack Kipchirchir,Male,22 February 1989,173.0,54, United States,USA,,
1005805,Jos Hansen,Male,8 June 1932,,, Luxembourg,LUX,,
95761,Alain Navillod,Male,16 August 1955,169.0,68, France,FRA,,
62527,Andreas Josenhans,Male,12 September 1950,183.0,81, Canada,CAN,,
112346,Paul Etia Ndoumbè,Male,20 April 1984,182.0,78, Cameroon,CMR,,
87546,Drahomír Jirotka,Male,20 September 1915,,, Czechoslovakia,TCH,"After starting his career with Prostějov SK, Drahomir Jirotka played mostly for Sparta Praha although he was loaned out frequently to Praha City. A right wing, he skated at the 1936 Winter Olympics as well as at the 1935, 1937, and 1938 World Championships, always playing alongside his older brother Zdeněk Jirotka. At the Worlds he won a bronze medal in 1938, and, as that tournament was concurrently a European Championship, added European bronze in 1935 and silver in 1938. Jirotka was also among the top tennis players in Czechoslovakia. Drahomir Jirotka moved to England in 1939 to escape World War II but ending up fighting with the British Army in Dunkirk. He returned to Czechoslovakia at the end of the war, but emigrated again when the Communists came to power.",Brother of Zdeněk Jirotka Listed in Olympians Who Won a Medal at the European Ice Hockey Championships (0–2–1 1935 Davos bronze; 1936 Garmisch-Partenkirchen (Olympics) silver; 1938 Praha silver) Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (0–0–1 1938 Praha bronze)
96506,Philippe Poirot,Male,3 October 1958,173.0,66, France,FRA,,
42673,Ioannis Theofilakis,Male,1879,,, Greece,GRE,"Ioannis Theofilakis served in the Army in World War I and later became a successful lawyer, before going into exile on the island of Folegrandos during the authoritarian anti-democratic regime of Ioannis Metaxas from 1936-40. Theofilakis lost his assets during the Greek civil war (1946-49). He later resumed his work as a lawyer in a small law office. Together with his brother Alexandros Ioannis was an avid hunter. The brothers competed in six Olympic Games in pistol and rifle shooting. In 1968 Ioannia Theofilakis died after a hunting trip.",Brother of Alexandros Theofilakis
8923,Oscar Chongo,Male,25 January 1965,155.0,51, Zambia,ZAM,,
64560,Erica Nixon,Female,15 December 1953,175.0,67, Australia,AUS,Personal Best: LJ – 6.58 (1978).,Mother of Steve Hooker Mother-in-law of Yekaterina Kostetskaya Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–1–0 1978 Edmonton ATH silver: long jump (competed as Erica Hooker))
115463,Ryan Hall,Male,14 October 1982,180.0,61, United States,USA,"His wife, Sara Hall (née Bei) is also an international runner, competing in World Indoors 2010. Personal Best: Mar – 2-04:58 (2011).",
125355,Augusto Soares,Male,22 August 1986,165.0,58, Timor-Leste,TLS,,
137459,Keiji Tanaka,Male,22 November 1994,172.0,70, Japan,JPN,,Listed in Olympians Who Won a Medal at the Winter Universiade (0–1–0 2017 Almaty FSK silver: singles)
58561,József Farkas,Male,17 March 1952,192.0,100, Hungary,HUN,József Farkas had the following finishes at major championships – 1979 World Championship: Unlimited Greco-Roman (4th); 1975 World Championship: 100.0 kg. Greco-Roman (6th); 1978 World Championship: 100.0 kg. Greco-Roman (6th); 1975 European Championship: 100.0 kg. Greco-Roman (3rd); 1978 European Championship: 100.0 kg. Greco-Roman (3rd); 1980 European Championship: 100.0 kg. Greco-Roman (3rd); 1977 European Championship: 100.0 kg. Greco-Roman (4th).,
2821,Ilija Lupulesku,Male,30 October 1967,177.0,79, Independent Olympic Athletes  Serbia and Montenegro  United States  Yugoslavia,IOA,,"Husband (divorced) of Jasna Fazlić-Reed Listed in Olympians Who Won a Medal at the Mediterranean Games (3–0–1 1987 Latakia TTN gold: doubles and doubles mixed, bronze: singles (competed for Yugoslavia); 1991 Athina TTN gold: doubles (competed for Yugoslavia))"
77525,Boris Kuznetsov,Male,12 June 1947,175.0,63, Soviet Union,URS,Personal Best: 5000 – 13:18.0 (1976).,Listed in Olympians Who Won a Medal at the European Athletics Indoor Championships (0–0–1 1975 Katowice bronze: 3000 m)
15193,Albert Kägi,Male,22 December 1912,,, Switzerland,SUI,,
127330,Benjamin Maier,Male,19 April 1994,182.0,93, Austria,AUT,,"Brother of Raphael Maier Husband of Elisabeth Vathje Brother of Samuel Maier Bearer of the Olympic Flag at the opening ceremony of the 2012 Winter Youth Olympics Listed in Olympians Who Won a Medal at the Winter Youth Olympic Games (0–1–0 2012 Innsbruck BOB silver: Two-man) Listed in Olympians Who Won a Medal at the European Bob & Skeleton Championships (0–2–2 2016 St. Moritz silver: Four-man; 2017 Winterberg bronze: Four-man; 2021 Winterberg silver: Four-man, bronze: Two-man) Listed in Olympians Who Won a Medal at the World Bob & Skeleton Championships (FIBT/IBSF) (0–1–1 2016 Igls bronze: BOB/SKE Mixed team; 2021 Altenberg silver: Four-man)"
37731,Birte Siech,Female,19 March 1967,180.0,75, East Germany  Germany,GDR,"Rower Birte Siech won the gold medal with the East German coxed fours at the 1988 Seoul Olympics. Four years later at Barcelona, she added a bronze medal with the re-unified German coxless fours. In 1984, she won the coxless pairs at the Youth World Championships, and in 1987 won a coxed fours silver medal at the Worlds. Siech then moved to the eights, winning the national championship in 1989, and then partnered Ina Justh at the 1990 Worlds she won coxless pairs bronze medal. In 1991 Siech won the German nationals with the eights and in 1994 and 1995 with Gabriele Mehl in the coxless pairs but, she did not qualify for the 1996 Atlanta Games. She was awarded the Silver Bay Leaf, Germany’s highest sports award. By profession, she became a nursery school teacher in Dortmund. Siech later regularly participated in the Rathenow Dragon Boat Races.",
921248,Jadwiga Umińska,Female,28 February 1900,,, Poland,POL,"Jadwiga Umińska was a Polish painter and graphic artist who studied at the at the private Warsaw School of Fine Arts. She later studied at the Academy of Fine Arts in Warszawa, until 1927, where she studied graphics under Władysław Skoczylas, amongst others. In 1931, she won the first prize of a competition for selection of art works for the 1932 Olympics, with her painting Boxing. It is likely to be the work Boxers (oil on canvas, 139 x 113 cm) from 1931 from the collection of the Salford Museum & Gallery in Manchester. She also designed costumes for the opera from the late 1930s. During the German occupation, she was an active participant in the Warsaw Uprising. Umińska produced numerous drawings – mainly sketches of landscapes, portraits and working documents of the Warsaw Uprising – as well as producing costumes for the theatres in Krakow and Zakopane. After World War II, Umińska focused more on illustrations of books and magazines. She and her husband Vaclav Baron also developed and carried out enamel designs on silver and copper.",
90206,İlham Kərimov,Male,2 July 1976,180.0,81, Azerbaijan,AZE,,
15431,Willie Magee,Male,1884,,, Great Britain,GBR,"Willie Magee and his brother Tom were two of Belfast’s leading racing cyclists in the early part of the 20th century. Willie was the more successful of the pair and made headlines in his early days in the saddle by reaching the final of the quarter-mile race at the Championship of Ireland at Belfast in 1903. He would go on and win the one-mile Irish title in 1904 and 1905. Willie started life as a member of the Commercial Sports Club before a move to Phoenix CC and then, in 1908, to Rosario CC. Having struggled with a leg injury in 1907, he showed signs of recovery in the spring of Olympic year, 1908, when he won the half-mile title at the Ulster CC sports meeting before setting sail for London where he competed in the sprint and 5,000 metres.",
27348,František Kunzo,Male,17 September 1954,175.0,70, Czechoslovakia,TCH,,
143922,Sean Waddilove,Male,19 June 1997,,, Ireland,IRL,,
22293,Dieter Löhr,Male,15 December 1936,177.0,68, Germany,GER,Sabre fencer Dieter Löhr reached the quarterfinals with the mixed German team at the 1960 Roma Olympics. He fenced with Bayer Leverkusen during his competitive career. He was the first Olympic fencer from Leverkusen.,
107995,Mette Andersen,Female,9 January 1974,183.0,68, Denmark,DEN,,
5826,Achille Canna,Male,24 July 1932,190.0,76, Italy,ITA,"Achille Canna played for Virtus Bologna from 1953-62, and won two Italian titles (1955 and 1956). He was on the Italy national team for nine years, and competed at two Olympics with a fourth place finish at Roma in 1960 being his best result. He also represented Italy at the 1955 European Championships in Moskva. In total Canna won 70 international caps, scoring 388 points. He was inducted into the Italian Basketball Federation Hall of Fame in 2016.",
52224,Ernesto Martínez,Male,20 November 1951,177.0,76, Cuba,CUB,"Ernesto Martínez was also a member of the gold medal winning teams at the 1971, 1975, and 1979 Pan American Games as well as of the silver medal winning team at the 1983 Pan American Games.",Listed in Olympians Who Won a Medal at the Summer Pan American Games (3–1–0 1971 Cali VOL gold; 1975 Ciudad de México VOL gold; 1979 San Juan VOL gold; 1983 Caracas VOL silver) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (3–0–0 1974 Santo Domingo VOL gold; 1978 Medellín VOL gold; 1982 La Habana VOL gold) Listed in Olympians Who Won a Medal at the World Volleyball Championships (0–0–1 1978 ITA bronze)
900574,Ion Kasky,Male,,,, Romania,ROU,,
123509,Lázaro Álvarez,Male,28 January 1991,173.0,60, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (3–0–0 2011 Guadalajara BOX gold: bantamweight -56 kg; 2015 Toronto BOX gold: lightweight -60 kg; 2019 Lima BOX gold: lightweight -60 kg) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (2–0–0 2014 Veracruz BOX gold: lightweight -60 kg; 2018 Barranquilla BOX gold: lightweight -60 kg)
51436,Pua Kele Kealoha,Male,14 November 1902,,, United States,USA,"Pua Kealoha, finished second to his fellow Hawaiian, the Duke, in the 100m freestyle at the 1920 Olympics and then joined Duke Kahanamoku on the world record breaking relay team. Pua Kealoha won his only AAU championship in 1921 when the 100y event was held in Honolulu harbor. His only competition was Warren Kealoha, no known relation, and Pua’s time of 53.0 equalled the world record. It is often written that Pua and Warren Kealoha were brothers but they were not, and research has not found any direct relationship between the two.","Listed in Olympians Who Set a World Record in Long Course Swimming (4×200 m freestyle relay – 29 August 1920 - 20 July 1924: 10:04.4 (29 August 1920; Antwerpen, BEL))"
115100,Stéphanie Falzon,Female,7 January 1983,170.0,68, France,FRA,Personal Best: HT – 73.40 (2008).,
62061,Buddy Friedrichs,Male,15 February 1940,188.0,89, United States,USA,"Buddy Friedrichs attended Tulane and sailed for the Southern Yacht Club in his native New Orleans. He won his first Southern Yacht Club competition in 1964 and was North American champion in the Dragon class from 1965-67, Canadian champion in 1965, European Champion in 1966, and World Champion in 1967, winning the King Constantine Trophy for the Dragon Class in Toronto. He won a fourth North American Dragon title in 1970, after his Olympic appearance. In 1964 Friedrichs won the Clifford Mallory Trophy, given to the top sailor in the United States. His career was in investment banking, with Howard, Weil, Labouisse, Friedrichs, Inc., a firm his father had founded. Friedrichs was a member of the Southern and New York Yacht Clubs, the Tulane T Club, was on the board of the Green Wave Club, and was elected a member of the Tulane Sports Hall of Fame.",
4192,Daniele Zappaterra,Male,19 September 1955,169.0,64, Italy,ITA,"Daniele Zappaterra started boxing in 1970, at age 15, coached by Antonio Tisinato. Before the 1976 Montréal Olympics, he had a short career among amateurs, with only four caps with the national team. In Canada he lost in the first round to the Brit Clinton McKenzie. Zappaterra turned pro the following year with his first match on 19 February in Milano, winning a decision over Giovanni Maiorano. After 12 victories, he suffered his first defeat on 18 September 1981 to Giuseppe Agate by decision. A little more than a year later Zappaterra became the Italian champion as a super-welterweight by beating Rosario Pacileo in the fifth round, but he lost the title in July 1983 by a TKO in the 7th round against Ernesto Ros. He tried again to become Italian champion in April 1985 but was defeated by Eupremio Epifani. The last part of his career was a struggle, as he lost 6 of his final 9 fights, and ended with a professional career of 27 wins (7 by KO), 7 losses (5 by KO), and 2 draws.",Listed in Olympians Who Were Sent to Prison (Imprisoned for some months in 1982-83 for terrorist gang activities and sentenced to four years in prison (2008-12) for possession and trafficking in illegal drugs.)
120977,Mikhail Dauhaliavets,Male,18 May 1990,185.0,81, Belarus,BLR,,
83030,Eva-Maria Wernicke,Female,30 September 1953,165.0,60, East Germany,GDR,"Luger Eva-Maria Wernicke burst into the scene in 1973, winning a bronze medal at both the European and World Championships. In 1975 she added a European silver, and the following year finished an unfortunate fourth at the Innsbruck Winter Olympics behind her teammates Margit Schumann and Ute Rührold, and the West German Elisabeth Demleitner. Wernicke never won an East German national title. After her active career, she married the famous Nordic combined skier Ulrich Wehling, and they went to live in Switzerland after German reunification, where they raised their two daughters.",Wife of Ulrich Wehling Listed in Olympians Who Won a Medal at the European Luge Championships (0–1–1 1973 Königssee bronze: singles; 1975 Olang silver: singles) Listed in Olympians Who Won a Medal at the World Luge Championships (0–0–1 1973 Oberhof bronze: singles)
36727,Jordi Quer,Male,23 August 1970,,, Spain,ESP,,
126680,Amanda Furrer,Female,17 January 1991,165.0,57, United States,USA,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 2007 Rio de Janeiro SHO bronze: small-bore rifle 3 positions)
100055,Alla Mikayelyan,Female,19 December 1969,,, Armenia,ARM,,Mother of Sergey Mikayelyan Mother of Mikayel Mikayelyan
64040,Martin Visser,Male,28 December 1924,180.0,89, Australia,AUS,,
143772,Hardik Singh,Male,23 September 1998,,, India,IND,,
11811,Jim Day,Male,2 July 1946,180.0,77, Canada,CAN,"Jim Day joined the Canadian national equestrian team in 1964 and, four years later, was a gold medalist at the Olympics, having won the team event at the 1968 Games alongside Jim Elder and Tom Gayford. He also finished joint-13th individually. Just one year prior he had been the individual gold medalist at the 1967 Pan American Games, as well as a bronze medalist in the team event with Elder and Gayford. His next stop was the 1970 World Championships, where he again won gold with Elder and Gayford, but he was absent from Elder and Gayford’s victory at the 1971 Pan American Games, replaced by Torchy Millar and the non-Olympian Barbara Simpson. He joined Elder, Torchy, and Ian Millar at the 1972 Summer Olympics, where they finished sixth in the team competition and Day was joint-fourth individually. His final major international tournament was the 1976 Summer Olympics, where he was fifth in the team event with Elder, Ian Millar, and [Michel Vaillancourt] and joint-15th individually. He also competed in the three-day event, placing sixth in the team competition with Juliet Graham, Robin Hahn, and Cathy Wedge. After retiring from active competition in 1977, he took up horse training. He has been inducted into Canada’s Sports (1968) and the Canadian Olympic (1971) Halls of Fame.","Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–1 1967 Winnipeg EQU gold: jumping individual, bronze: jumping team)"
33841,Huang Yong-Chun,Male,1 September 1935,173.0,88, Chinese Taipei,TPE,,
27726,Jack Deal,Male,5 April 1905,,, United States,USA,"Jack Deal was a soccer forward who played professionally in the American Soccer League, the Eastern Professional Soccer League, and the Allied American Football Association from 1928-38. He played with the US national team in 1928, earning two caps, one at the 1928 Olympics, and one in a friendly tie against Poland after the Olympics. Deal’s professional career started with Wolfenden Shore FC. He then played for the Philadelphia Centennials, the New York Hispano, the Newark Skeeters, the Philadelphia German-Americans, the Brooklyn Hispano, and finally ending his career with the Philadelphia Passion.",
47153,Natalie Steward,Female,30 April 1943,174.0,70, Great Britain,GBR,"Natalie Steward was eliminated in the heats of the 1958 British Empire and Commonwealth Games 110 yards freestyle, 110 yards backstroke, and 110 yards butterfly. In the British Empire and Commonwealth Games she competed for Rhodesia.","Listed in Olympians Who Set a European Record in Long Course Swimming (100 m backstroke – 1 September 1960 - 19 August 1961: 1:10.8 (1 September 1960; Roma, ITA))"
