athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
87721,Josef Kahl,Male,31 March 1913,,, Czechoslovakia,TCH,Josef Kahl was a Czechoslovak ski jumper. Kahl competed at the 1936 Garmisch-Partenkirchen Olympics. He finished in 29th place. Kahl was killed in action during World War II.,Listed in Olympians Who Were Killed or Missing in Action or Died as a Result of War (†23 February 1942. Killed in action during World War II.)
80343, Sidrac,Male,,,, France,FRA,,
123452,Marta Menegatti,Female,16 August 1990,180.0,70, Italy,ITA,,Listed in Olympians Who Won a Medal at the Mediterranean Games (1–0–0 2013 Mersin BVO gold) Listed in Olympians Who Won a Medal at the European Beach Volleyball Championships (1–0–0 2011 Kristiansand gold)
43880,Gheorghe Florescu,Male,18 February 1928,186.0,96, Romania,ROU,,Listed in Olympians Who Won a Medal at the World Shooting Championships (0–1–2 1958 Moskva bronze: skeet team; 1966 Wiesbaden silver: trap team; 1971 Bologna bronze: trap)
31061,Arvid Andersson,Male,20 December 1896,,, Sweden,SWE,,
104971,Noelly Mankatu Bibiche,Female,25 November 1980,168.0,55, Democratic Republic of the Congo,COD,Personal Best: 800 – 2:06.17 (2004).,
24537,Javier Tamayo,Male,16 March 1950,165.0,67, Colombia,COL,,
34112,Suleman Musa,Male,15 June 1973,,, Nigeria,NGR,,
72498,Kenji Kimihara,Male,20 March 1941,167.0,58, Japan,JPN,Personal Best: Mar – 2-13:26 (1969).,Listed in Olympians Who Won a Medal at the Asian Games (2–0–0 1966 Bangkok ATH gold: marathon; 1970 Bangkok ATH gold: marathon)
113945,Darryn Gallagher,Male,24 April 1977,188.0,86, South Africa,RSA,,
134992,Yun Jun-Sik,Male,9 August 1991,166.0,65, Republic of Korea,KOR,,Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 2014 Incheon WRE bronze: freestyle featherweight -57 kg)
91378,Cristina Vărzaru,Female,5 December 1979,169.0,62, Romania,ROU,,
19767,Adriaan Katte,Male,24 June 1900,,, Netherlands,NED,,
94708,Carmenza Delgado,Female,5 May 1972,167.0,92-94, Colombia,COL,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–1 1999 Winnipeg WLT bronze: super-heavyweight +75 kg; 2003 Santo Domingo WLT gold: super-heavyweight +75 kg) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (7–2–0 1998 Maracaibo WLT super-heavyweight +75 kg gold: snatch, silver: total and clean & jerk; 2002 San Salvador WLT super-heavyweight +75 kg gold: total, snatch, and clean & jerk; 2006 Cartagena de Indias WLT super-heavyweight +75 kg gold: total, snatch, and clean & jerk)"
72409,Mikiko Sone,Female,24 October 1952,174.0,59, Japan,JPN,Personal Best: HJ – 1.85 (1975).,Listed in Olympians Who Won a Medal at the Asian Games (0–1–0 1974 Tehran ATH silver: high jump)
146858,Tang Chia-Hung,Male,23 September 1996,,, Chinese Taipei,TPE,,
91200,Danny Califf,Male,17 March 1980,185.0,79, United States,USA,"Playing at back, Danny Califf was a footballer (soccer) who helped the USA to a fourth-place finish at the 2000 Sydney Olympics. He played two years of college soccer at the University of Maryland from 1998-2000 but then joined Los Angeles Galaxy of Major League Soccer (MLS), after he was chosen as the sixth pick in the MLS Draft. Internationally Califf played for the United States at the 1997 FIFA U-17 World Championship and the 1999 World Youth Championship in Egypt, and the 2000 Sydney Olympics. He earned 26 caps, including playing at the 2003 and 2009 Confederations Cup; the 2002, 2003, and 2009 Gold Cups; and the 2007 Copa America. Califf was with the LA Galaxy through 2004, when he was traded to the San Jose Earthquakes. After one season with the Earthquakes he joined Aalborg in the Danish Superliga, helping them to a third-place finish in the 2006/07 season. He returned to MLS in 2009, joining the Philadelphia Union. He played with the Union into 2012 when he was traded to Chivas USA, but he eventually joined Toronto FC, but retired before the 2013 season. After his playing days Califf was an assistant coach at the Philadelphia Union Academy and then was a scout for Toronto FC. He eventually settled in Orange, California where he founded his own personal training company, Professional Soccer Resource (PSR), and became technical director for a youth soccer club, Boca OC.","Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 1999 Winnipeg FTB bronze) Listed in Olympians Who Participated in the 2000 Olympic Football Qualification Campaign (men) (3 App. - 0 goals - 198 min. played: CONCACAF Olympic Qualifying Tournament in the United States: CAN 0:0, GUA 4:0, HON 1:2)"
143555,Jasmine Abrams,Female,14 March 1994,,, Guyana,GUY,,Sister of Aliyah Abrams
78798,Dennis Mitchell,Male,20 February 1966,175.0,70, United States,USA,"Dennis Mitchell placed fourth in the 100 metres at the 1988 Seoul Olympics and missed a probable gold medal in the 4x100 m relay because the American team was disqualified in the heats for a bad baton pass. In 1989, Mitchell won the NCAA 200 metre title, representing the University of Florida. In 1991, just a month before the World Championships, Mitchell helped a US team break the 4x100 m relay world record with a time of 37.67 at Zürich. At the 1991 World Championships, Mitchell won gold with the American 4x100 m relay team, which further broke the world record with 37.50 in the final, and added a bronze medal in 100 m. In 1992, Mitchell won his first US Championship in the 100 m, which he would repeat in 1994 and 1996. At the Barcelona Olympics, Mitchell ran on his third world record setting relay team, recording 37.40 to win the gold medal, and again took bronze in the 100. At the 1993 World Championships, Mitchell won his third bronze at the international championships in the 100 and his third relay gold in world record time, as this time the American team equaled their 37.40 mark. Mitchell won a gold medal in 100 m at the 1994 Goodwill Games, before winning silver in the relay at the 1996 Atlanta Olympics. In 1998, Mitchell was banned by the IAAF for two years after a test showed high levels of testosterone and he made his final international appearance at the 2001 World Championships, where he initially won a gold medal in 4x100 m relay, but later the team was disqualified because of BALCO scandal involvement by a teammate. Mitchell’s excuse for his high testosterone level was a classic, when he noted that it was due to having several beers and having sex multiple times with his wife, because it was her birthday and she deserved it. Personal Best: 100 – 9.91 (1991).","Husband of Damu Cherry Listed in Olympians Who Won a Medal at the World Athletics Championships (3–0–2 1987 Rome gold: 4×100 m relay (ran in heats and semi-finals only); 1991 Tokyo gold: 4×100 m relay, bronze: 100 m; 1993 Stuttgart gold: 4×100 m relay, bronze: 100 m)"
131432,Vânia Neves,Female,4 September 1990,171.0,61, Portugal,POR,,
141748,Lu Yunxiu,Female,6 September 1996,,, People's Republic of China,CHN,,
129564,Sun Mengran,Female,16 July 1992,195.0,83, People's Republic of China,CHN,,Listed in Olympians Who Won a Medal at the Asian Games (1–0–0 2018 Jakarta/Palembang BKB gold)
892285,H. Petchoneck,Male,,,, United States,USA,,
25272,Clyde Purnell,Male,14 May 1877,,, Great Britain,GBR,"After winning an Olympic gold medal in 1908, Clyde Purnell picked up at FA Amateur Cup winner’s medal the following season when he scored once in Clapton’s 6-0 victory over Eston United. He won four amateur caps but never played in a full international. At the 1908 Olympics, playing at inside-left, Purnell scored four goals in Britain’s first-round victory over Sweden. He lived in Muswell Hill, North London, but died on Folkestone Racecourse.",
1383,Dionna Harris,Female,4 March 1968,,, United States,USA,"Dionna Harris played in college at Temple University where she was a four-time All-American. A second baseman, she played in the Amateur Softball Association with the Raybestos Brakettes from 1990-94 and the California Jazz in 1995-96. She played on the US National Team from 1993-96 and won gold at the 1996 Atlanta Olympics, the 1993 Intercontinental Cup, the 1994 Pan American Games qualifier, and the 1995 Australian Games. Harris was inducted into the Delaware Sports Museum and Hall of Fame in 2001.",
78879,David Patrick,Male,12 June 1960,183.0,72, United States,USA,"Dave Patrick was a 400 metre hurdler who competed at the 1992 Barcelona Olympics. Patrick was ranked in the US top 5 every year from 1983-93. He attended college at the University of Tennessee, where he won two NCAA titles, one in the 880 yd indoor and one in the 400 hurdles. Patrick was the 1989 World Cup champion in the intermediates, also winning a bronze in the event at the 1987 Pan American Games and at the 1988 Grand Prix Final. He was a four-time USA Champion, winning in 1982, 1984, and 1989-90. Patrick competed in the 400 hurdles when the event was dominated by Americans, including Edwin Moses, Danny Phillips, and Kevin Young, which surely prevented him from garnering further honors. Patrick married the former Sandra Farmer, also a 400 metre hurdler, who competed in three Olympics – 1984 for Jamaica and 1992-96 for the United States, after her marriage to Dave Patrick. Dave Patrick had a twin brother, Mark, who was also a 400 hurdler, and competed in the event at the 1984 US Olympic Trials. Personal Best: 400H – 47.75 (1988).",Husband of Sandra Farmer-Patrick Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 1987 Indianapolis ATH bronze: 400 m hurdles) Listed in Olympians Who Won a Medal at the Summer Universiade (2–1–0 1981 București ATH silver: 4×400 m relay; 1987 Zagreb ATH gold: 400 m hurdles and 4×400 m relay)
78676,Frank Lane,Male,23 September 1874,170.0,69, United States,USA,"It’s safe to say that Frank Lane is unknown by today’s generations of sports fans, but he has an exalted place among United States Olympians. Lane was a member of the first U.S. team that competed at the 1896 Olympics in Athens. On 6 April 1896, he toed the line in the first heat of the 100 meter dash, winning the heat, and becoming in the process the first American to compete in the modern Olympic Games. Lane went to the finals of the 100 m but finished only third in his only Olympic event. Frank Lane competed in the first Olympics while in his junior year at Princeton. Of the four Princetonians on the first U.S. Olympic team, Lane was probably the one least well known athletically, as he never won any sort of major championship. After graduation in 1897 he went to medical school at Washington University in St. Louis. He practiced medicine as an ophthalmologist, becoming the head of that department at Rush Medical College and the Presbyterian and Illinois Central Hospitals in Chicago. Personal Best: 100 – 12.2 (1896).",Cousin of Albert Tyler
69254,Charles Lively,Male,1893,,, Great Britain,GBR,"Charles Lively was the winner of the AAA triple jump in 1920 and was Midland champion in 1920-21. He also placed third at the AAA Championships in 1923 and his best placing in the long jump was fourth in 1920. He served as a sergeant on the Worcestershire Regiment between 1914-20 and received the British War Medal, Victory Medal, Distinguished Conduct Medal (for digging out a fellow soldier who had been buried alive, whilst under enemy fire), the Medaille Militaire and the Military Cross. During his time at the Worcesters, he ran for the regiment in the 1914 Southern Counties Cross-country Championship, and in the same year won the young soldiers title at 440y and 880y at the Regimental Sports. Personal Bests: LJ – 6.45 (21-2) (1923); TJ – 13.50 (44-3¼) (1923).",
63107,Christopher Nash,Male,17 November 1952,182.0,78, Bermuda,BER,,
132712,Dzmitry Nabokau,Male,20 January 1996,186.0,69, Belarus,BLR,,
14544,Mark Gornall,Male,25 October 1961,177.0,72, Great Britain,GBR,,Brother of Linda Gornall
70382,Rico Lieder,Male,25 September 1971,186.0,67, Germany,GER,"Rico Lieder became World Champion with the 4×400 m relay team at the 1991 World Indoor Championships in Sevilla, bettering the world record with 3:03.05. He also won a bronze medal with the German 4×400 m relay team at the 1993 World Championships in Stuttgart, placed sixth with the relay in 1991, and was disqualified in the 1995 final. In 1990 Lieder added another bronze medal with the relay at the Europeans. His best individual result came at the 1994 European Indoors, winning a bronze medal. At the 1992 Barcelona Olympics the relay could not finish the heat and Lieder was eliminated in the second round of the 400. Four years later in Atlanta the relay did not reach the final. In East Germany Lieder claimed three relay titles (4x100 1990, 4x400 1988 and 1990). After German reunification he added relay titles in the 4x400 in 1995 and 1996, and individual titles in the 400 indoors in 1991-94, and the 800 and 3x1,000 relay indoors in 1998. Personal Best: 400 – 45.36 (1991).",Listed in Olympians Who Won a Medal at the European Athletics Championships (0–0–1 1990 Split bronze: 4×400 m relay (competed for East Germany)) Listed in Olympians Who Won a Medal at the European Athletics Indoor Championships (0–0–1 1994 Paris bronze: 400 m) Listed in Olympians Who Won a Medal at the World Athletics Championships (0–0–1 1993 Stuttgart bronze: 4×400 m relay) Listed in Olympians Who Won a Medal at the World Athletics Indoor Championships (1–0–0 1991 Sevilla gold: 4×400 m relay)
146592,Slađana Mirković,Female,7 October 1995,,, Serbia,SRB,,
48867,Kishio Tanaka,Male,15 September 1946,179.0,74, Japan,JPN,,Listed in Olympians Who Won a Medal at the Summer Universiade (0–1–0 1967 Tokyo SWI silver: 4×100 m medley relay) Listed in Olympians Who Won a Medal at the Asian Games (0–1–0 1966 Bangkok SWM silver: 100 m backstroke)
104493,Dariusz Nowak,Male,23 April 1978,197.0,95, Poland,POL,,
142974,Beth Shriever,Female,19 April 1999,,, Great Britain,GBR,,
100413,Shiho Fujiwara,Female,16 November 1971,150.0,60, Japan,JPN,,
97143,Tom Sandberg,Male,6 August 1955,175.0,66, Norway,NOR,"A three-time Nordic combined Olympian, Tom Sandberg improved at each Games, finishing eighth in 1976, fourth in 1980, and winning the gold medal in 1984 at Sarajevo. Sandberg was also World Champion in 1982 in the individual event, and helped Norway win gold in the team event at the 1984 World Championships, also winning a World team silver in 1982. Sandberg was Holmenkollen Champion in 1974, and during his career won nine Norwegian titles. In 1983 he received the Holmenkollen medal, shared with Berit Aunli. Sandberg was educated at the Norwegian School of Sport Sciences.","Listed in Olympians Who Were Awarded the Holmenkollmedaljen (1983) Listed in Olympians Who Won a Medal at the World Nordic Ski Championships (3–1–0 1982 Oslo NCB gold: individual, silver: team; 1984 Sarajevo (Olympics) NCB gold: individual; 1984 Rovaniemi NCB gold: team)"
129066,Madeline Groves,Female,25 May 1995,179.0,66, Australia,AUS,,"Listed in Olympians Who Won a Medal at the Pan Pacific Swimming Championships (1–0–0 2018 Tokyo gold: 4×200 m freestyle relay) Listed in Olympians Who Won a Medal at the World Aquatics Championships (0–0–1 2015 Kazan SWI bronze: 4×100 m medley relay (swam in heats only)) Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (2–1–2 2014 Glasgow SWI gold: 4×100 m freestyle (swam in heats only) and 4×200 m freestyle (swam in heats only), bronze: 200 m butterfly; 2018 Gold Coast SWI silver: 200 m butterfly, bronze: 50 m butterfly)"
34532,Frank Wieneke,Male,31 January 1962,179.0,78, West Germany,FRG,"Frank Wieneke was one of the most successful judokas of West Germany, winning the gold medal in the half-middleweight class at the 1984 Los Angeles Olympics and the silver medal at the 1988 Seoul Olympics. He was awarded the Silver Bay Leaf, Germany’s highest sports award. In 1986 he won the European Championships and in 1988-89 added two silver medals. In addition, Wieneke was international (1984 and 1986) and German national champion (1985-88, and 1990). In 1981 he won the European Cup with his home club VfL Wolfsburg. Wieneke later turned to coaching, and was from 2000-08 national chief coach in Germany. He then moved to the trainer academy in Köln as a trainer coach. In 2016 he was inducted into the German Sports Hall of Fame.",
50519,Oľga Kozičová,Female,25 June 1951,171.0,68, Czechoslovakia,TCH,,"Listed in Olympians Who Set a European Record in Long Course Swimming (200 m freestyle – 6 July 1968 - 3 August 1968: 2:14.4 (6 July 1968; Santa Clara, USA))"
2600026,Albert Fernand-Renault,Male,18 June 1887,,, France,FRA,"Albert Fernand-Renault studied in Paris and exhibited regularly at the Salon des Artistes Français. He was assigned to the Post-Impressionists and mainly painted landscapes and female nudes. He exhibited at the Salon of French Artists in Paris, where he received a silver medal in 1928 and a gold medal in 1931. Fernand-Renault had a talent for painting landscapes, many being views of Brittany, but he also painted some very beautiful female nudes. As a Post-impressionist, he painted with large brushstrokes, broad and generous, in pastel tones, his hand was safe and the composition was built up without hesitation. Occasionally, a couple of characters could be seen walking within his compositions, giving the peaceful image of Brittany.",
120069,Ravil Manafov,Male,22 June 1985,194.0,101, Kazakhstan,KAZ,,Listed in Olympians Who Won a Medal at the Asian Games (2–0–1 2006 Doha WPO bronze; 2010 Guangzhou WPO gold; 2018 Jakarta WPO gold)
32354,Jeong Sun-Bok,Female,9 August 1960,168.0,55, Republic of Korea,KOR,,
145526,Joanne Koenders,Female,28 February 1997,,, Netherlands,NED,,
24015,Mike Petersen,Male,6 May 1965,180.0,78, Australia,AUS,,
49475,Benno Kuipers,Male,6 March 1974,193.0,74, Netherlands,NED,,
87379,Sven-Olof Israelsson,Male,13 May 1948,178.0,72, Sweden,SWE,,Son of Sven Israelsson
2358,Elsebeth Brehm,Female,30 July 1901,,, Denmark,DEN,"Elsebeth Brehm was the greatest Danish female tennis player prior to World War II. She won eight Danish titles in singles (1921 indoors, 1923-24 both, 1925 outdoors, 1927 both), adding three titles in women’s doubles and five in mixed doubles. Brehm competed at the 1920 and 1924 Olympics in singles and doubles, making the quarters of the 1920 women’s doubles. She organized the first Indoor World Cup of tennis in 1921, which took place at the Kjøbenhavns Boldklub. Brehm also competed in gymnastics and she worked as a teacher.",
74488,José Farías,Male,20 October 1909,,, Peru,PER,Personal Best: Mar – unknown.,
13067,Marianne Berglund,Female,23 July 1963,158.0,51, Sweden,SWE,,
134132,Arajik Marutjan,Male,15 August 1992,180.0,69, Germany,GER,,
117627,Marta Domachowska,Female,16 January 1986,176.0,60, Poland,POL,,
70401,Jürgen May,Male,18 June 1942,176.0,68, Germany  West Germany,GER,"Middle- and long-distance runner Jürgen May was elected GDR-Athlete of the Year in 1965. At the Olympics he ran the 1,500 in 1964 and the 5K in 1972, losing out in the semis both times. He competed at the 1966 European Championships in the 800 and 1,500, and in 1971 in the steeplechase. May was East German Champion in the 1,500 in 1962 and 1965-66, and in 1962-64 in cross-country. In West Germany he won another three outdoor and four indoor titles in different distances. During the 1966 European Athletics Championships May bribed his East German teammate Jürgen Haase to wear Puma shoes in the 10K final. Adidas became aware of this and reported the incident. As a punishment, May was ostracized in the GDR, lost his job at the Erfurt newspaper The People, and henceforth worked as a sports teacher. In 1967, when he had the opportunity, May defected to the West. At the 1969 Europeans the GDR blocked him from competing because of his defection. West Germany then boycotted the European Championships and only took part symbolically in the relays. In West Germany May became head of the office for Education, Culture and Sport in the Main-Kinzig-Kreis. Personal Bests: 1500 – 3:36.4 (1965); 5000 – 13:33.0 (1969).",Listed in Olympians Who Won a Medal at the European Athletics Indoor Championships (0–0–1 1972 Grenoble bronze: 1500 m (competed for West Germany)) Listed in Olympians Who Were Elected East German Athlete of the Year (1965 (lost his title when he flew to West Germany in 1967))
58574,György Gurics,Male,27 January 1929,176.0,87, Hungary,HUN,"György Gurics took up wrestling in 1946 and was on the Hungarian national team from 1952-63. For nearly a decade, Gurics was the world’s top middleweight and later light-heavyweight Greco-Roman wrestler. He won the 1952 Olympic middleweight bronze, was 1961 light-heavyweight World champion, while taking silvers at the 1955 World Championships (middleweight) and 1958 World Championships (light-heavyweight), and bronze at the 1963 World Championships (middleweight). In 1961, Gurics was selected as the Hungarian Sportsperson of the Year. Gurics also won the Universiade middleweight silver and was a 16-time Hungarian champion – 1951-52, 1955-56 and 1962 in Greco-Roman middleweight; 1949-50, 1952, and 1954-55 in freestyle middleweight; 1957-59 and 1961 in Greco-Roman light-heavyweight; and 1957-58 in freestyle light-heavyweight. After finishing his sporting career, Gurics worked as a wrestling coach, coaching the Hungarian national team and from 1978-83 was head coach of the Budapesti Vasutas Sport Club wrestling team.",
133001,Francky-Edgard Mbotto,Male,2 September 1997,181.0,68, Central African Republic,CAF,,
922634,Floyd Rowe,Male,8 May 1884,,, United States,USA,,
108186,Tshomlee Go,Male,13 January 1981,176.0,58, Philippines,PHI,,
