athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
58582,József Kálmán,Male,1 March 1910,,, Hungary,HUN,"When he was 15 years old József Kálmán started wrestling in the colors of MTE in Debrecen. In 1926 he moved to Budapest and continued his sports career as a wrestler at UTE. Apart from a year-and-a-half absence where he worked in a mine in Belgium, he wrestled for UTE for sixteen years. He was equally proficient in both in freestyle and Greco-Roman. In 1930 he won the youth championship in the middleweight category and in 1932 he won the championship title as a team. He won his only individual championship title in 1937 in freestyle as a welterweight, but he also finished second and third in the national championship several times. He was a member of the national team between 1935 and 1937. In 1935 he participated at the European championship. In 1936 he took part in the Berlin Olympics at his own expense, where he finished unplaced in the lightweight in Greco-Roman after losing two matches. He ended his sports career in 1942, but he did not break up with the sport. He was the President of the wrestling association for several years after the Second World War, and later he was the head of the gymnastics department in the Vasas SC.",
700486,Carl Hansen,Male,17 May 1898,,, Denmark,DEN,,
106705,João Neto,Male,28 December 1981,175.0,81, Portugal,POR,,
901185,Ismael Félix González,Male,21 February 1966,,, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 1995 Mar del Plata PEL gold: 36 m pala corta doubles)
46044,Darren Ward,Male,2 December 1968,187.0,83, Canada,CAN,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–3–0 1987 Indianapolis SWI silver: 4×100 m freestyle relay, 4×200 m freestyle relay, and 4×100 m medley relay) Listed in Olympians Who Won a Medal at the Pan Pacific Swimming Championships (0–1–4 1989 Tokyo silver: 4×200 m freestyle relay, bronze: 4×100 m freestyle relay; 1991 Edmonton bronze: 200 m freestyle, 4×100 m freestyle relay, and 4×200 m freestyle relay) Listed in Olympians Who Won a Medal at the World Aquatics Championships (0–0–0 1991 Perth silver: 4×50 m freestyle relay (demonstration event)) Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–0–1 1990 Auckland SWI bronze: 4×100 m freestyle)"
116836,Aliyə Qarayeva,Female,1 January 1988,160.0,47, Azerbaijan,AZE,,Listed in Olympians Who Won a Medal at the Summer Universiade (0–1–0 2011 Shenzhen RGY silver: clubs)
920558,Paul Vincze,Male,14 August 1907,,, Great Britain,GBR,"Hungarian-born Paul Vincze first studied at the Budapest State School of Arts and Crafts and then in Roma from 1935-37. The ethnic Jew immigrated to Britain in 1937, just before the Nazis began persecuting Jews in Italy, becoming a British citizen in 1948. After marrying a French woman, Emillenne “Betty” Chauzeix, in 1958, he lived mostly in southern France. Vincze, a sculptor and medalist, reached a high degree of popularity, particularly based on his medals of famous personalities like Harry Truman, John F. Kennedy, Winston Churchill, Queen Elizabeth, Pope Paul VI. and others. His reputation was greatly enhanced by the two medals struck to commemorate the coronation of Queen Elizabeth II in 1953. He also designed many British official coins. The submitted sports medal was one of his earlier designs in plaster after moving to London. It is unknown whether it was ever carried out.",
38974,Mak Schoorl,Male,9 February 1913,,, Netherlands,NED,,
92450,Ellen Wilson,Female,8 January 1976,157.0,57, United States,USA,"Ellen Wilson was an American judoka who fought at the 2000 and 2004 Olympic Games. She won a bronze medal at the 2003 Pan American Games, and competed at the World Championships in 1997 and 1999. Wilson won the US Championship in 1996-97. Her other major titles include the 1998 Canadian Rendez-Vous, the 1999 Maruchan US International, and the 1999 Pan American Championships. She attended the University of Colorado at Colorado Springs, majoring in communications. Wilson was from Salinas, California and in 2017 was inducted into the Salinas Valley Sports Hall of Fame.",Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 2003 Santo Domingo JUD bronze: lightweight -57 kg)
56133,Fabio Magrini,Male,23 December 1965,172.0,106, Italy,ITA,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–0–1 1993 Linguadoca-Roussillon WLT bronze: middle-heavyweight -91 kg)
35887,Henrique Tomassini,Male,April 1899,,, Brazil,BRA,,
76811,Somnuek Srisombat,Male,12 October 1932,173.0,69, Thailand,THA,Personal Bests: 1500 – unknown; 5000 – 15:32.6 (1960).,
107967,Siarhei Kuchmasou,Male,3 August 1981,170.0,72, Belarus,BLR,,
14886,Ladislav Janoušek,Male,,,, Czechoslovakia,TCH,,
14460,Arturo Gériz,Male,24 July 1964,183.0,73, Spain,ESP,,
92283,Miguel Ángel Moreno,Male,2 March 1977,167.0,66, El Salvador,ESA,,Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (0–0–2 1998 Maracaibo JUD bronze: half-lightweight -66 kg; 2002 San Salvador JUD bronze: half-lightweight -66 kg)
94908,Michelle Kettner,Female,19 February 1973,162.0,68, Australia,AUS,,
32414,Park Byeong-Hong,Male,20 June 1963,177.0,70, Republic of Korea,KOR,,Listed in Olympians Who Won a Medal at the Asian Games (0–0–1 1982 New Delhi HBL bronze)
94410,Thomas Johansson,Male,24 March 1975,175.0,80, Sweden,SWE,,
42348,Albert Kempster,Male,23 August 1874,,, Great Britain,GBR,"Born in Bedfordshire, Albert Kempster moved to the Channel Islands shorty after joining the Northampton Regiment in 1891. He served in the Army for a total of 27 years and saw service as a corporal in the second Boer War, until he was invalided home in 1900 after just six months, suffering from enteric fever. Shortly afterwards, he was appointed to the permanent staff of the Royal Jersey Militia and remained in service until 1918, having attained the rank of sergeant major. As a fine marksman, Kempster was a former honorary secretary of the Jersey Rifle Association, and represented the island at the annual Bisley Meeting on many occasions. He won two Olympic team pistol bronze medals at the 1912 Stockholm Olympics after failing to medal at the London Games four year earlier. As well as being a fine shot, Kempster was a good standard gymnast and fencer, and taught both sports during his time in the Army. He was also a top athlete and amateur boxer and was a one-time Army lightweight champion. On the island of Jersey, however, Kempster was better known for his voice as a celebrated opera and operetta singer. Kempster had the Albert Medal conferred upon him by King George V for gallantry after stopping runaway horses near Pontac, Jersey, in September 1910. His actions probably saved the lives of the two women and two children aboard the carriage.",
18465,José Borrell,Male,4 April 1953,172.0,69, Spain,ESP,,
14425,Carlos García,Male,18 September 1964,172.0,68, Uruguay,URU,,
701092,Daisuke Sakata,Male,16 January 1983,173.0,65, Japan,JPN,,
2505961,Michelle Heimberg,Female,2 June 2000,,, Switzerland,SUI,,Listed in Olympians Who Won a Medal at the European Aquatics Championships (0–1–0 2020/2021 Budapest DIV silver: 1 m springboard) Listed in Olympians Who Won a Medal at the European Diving Championships (0–1–1 2017 Kyiv silver: 3 m springboard; 2019 Kyiv bronze: synchronized springboard (mixed))
109832,Olli Ohtonen,Male,27 April 1979,184.0,77, Finland,FIN,,Listed in Olympians Who Won a Medal at the Winter Universiade (0–1–0 2001 Zakopane CCS silver: 30 km)
36481,Hugo Christiansen,Male,5 July 1940,186.0,77, Denmark,DEN,,
132304,Zakaria Draoui,Male,20 February 1994,160.0,60, Algeria,ALG,,
126605,Miles Chamley-Watson,Male,3 December 1989,193.0,80, United States,USA,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (2–0–0 2011 Guadalajara FEN gold: foil team; 2015 Toronto FEN gold: foil team) Listed in Olympians Who Won a Medal at the World Fencing Championships (2–3–0 2013 Budapest gold: foil, silver: foil team; 2017 Leipzig silver: foil team; 2018 Wuxi silver: foil team; 2019 Budapest gold: foil team)"
93339,Rhiannon Leier,Female,30 May 1977,176.0,65, Canada,CAN,,Listed in Olympians Who Won a Medal at the Pan Pacific Swimming Championships (0–0–1 2002 Yokohama bronze: 4×100 m medley relay)
123709,Salah Mejri,Male,15 June 1986,216.0,110, Tunisia,TUN,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–0–1 2013 Mersin BAS bronze)
56648,Chua Koon Siong,Male,27 August 1948,162.0,60, Singapore,SGP,,Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–0–1 1982 Brisbane WLT bronze: featherweight -60 kg)
118389,Hans Grugger,Male,13 December 1981,180.0,90, Austria,AUT,,
42221,André Regaud,Male,13 February 1868,,, France,FRA,,"Listed in Olympians Who Won a Medal at the World Shooting Championships (0–4–4 1908 Wien bronze: 50 m free pistol team; 1909 Hamburg bronze: 50 m free pistol team; 1912 Biarritz silver: 50 m free pistol team; 1913 Camp Perry silver: 50 m free pistol team; 1914 Viborg silver: 50 m free pistol team, bronze: 50 m free pistol; 1921 Lyon bronze: 50 m free pistol team; 1923 Camp Perry silver: 300 m military rifle standing)"
922102,Jean Martin,Male,25 February 1889,,, France,FRA,,
900404,Anton Merz,Male,,,, Germany,GER,,
144168,Jonathan Milan,Male,1 October 2000,,, Italy,ITA,,
113367,Pim Walsma,Male,3 February 1987,194.0,78, Netherlands,NED,,
71044,Ildikó Illyés,Female,28 August 1966,155.0,48, Hungary,HUN,Personal Best: 10kmW – 43:57 (1996).,
91149,Youssef Safri,Male,3 January 1977,175.0,71, Morocco,MAR,,
89311,Dan Burke,Male,2 May 1974,193.0,93, Australia,AUS,,Brother-in-law of Matt Gray
93489,Hannah Stockbauer,Female,7 January 1982,174.0,63, Germany,GER,"Hannah Stockbauer was a German middle- and long-distance freestyle swimmer who won the bronze medal with the 4x200 free relay at the 2004 Athens Olympics, but she never won an individual medal. At Sydney in 2000, she placed sixth in the 400 metres freestyle and fifth over 800 metres. At Athens she failed to reach those two finals. Srockbauer was more successful at World Championships, winning the 800 metres and the 1,500 metres titles in 2001, and the 400, 800 and 1,500 metres titles in 2003. She completed her collection with a silver with the 4x200 free relay and a bronze over 400 metres freestyle, both in 2001. At European Championships, Stockbauer won the 800 metres, 1,500 metres and 4x200 free relay titles in 1999, and three more bronze medals in 2002. She was awarded the Silver Bay Leaf, Germany’s highest sports award. In 2001 and 2003, she was named Sportswoman of the Year in Germany, and that same year was the European and World Swimmer of the Year. Stockbauer retired in 2005 and studied geographics from 2000-02. She later trained as an industrial clerk and worked with Siemens AG. She also coached youth teams at Duisburg. She married water polo player Thomas Kreuzmann and raised two children.","Listed in Olympians Who Set a European Record in Long Course Swimming (1500 m freestyle – 28 July 2001 - 27 March 2007: 16:01.02 (28 July 2001; Fukuoka, JPN), 16:00.18 (22 July 2003; Barcelona, ESP)) Listed in Olympians Who Won a Medal at the European Aquatics Championships (3–0–1 1999 İstanbul SWM gold: 800 m freestyle and 4×200 m freestyle relay; 2002 Berlin SWM gold: 4×200 m freestyle relay, bronze: 800 m freestyle) Listed in Olympians Who Won a Medal at the European Swimming Championships (25 m) (0–0–2 2002 Riesa bronze: 400 m freestyle and 800 m freestyle) Listed in Olympians Who Won a Medal at the World Aquatics Championships (5–1–1 2001 Fukuoka SWI gold: 800 m freestyle and 1500 m freestyle, silver: 4×200 m freestyle relay, bronze: 400 m freestyle; 2003 Barcelona SWI gold: 400 m freestyle, 800 m freestyle, and 1500 m freestyle) Listed in Olympians Who Were Elected German Athlete of the Year (2001, 2003)"
27260,Håkan Lindman,Male,27 November 1961,186.0,87, Sweden,SWE,,
23336,Édouard Fitting,Male,15 August 1898,,, Switzerland,SUI,,Brother of Frédéric Fitting Brother of Emma Fitting Father of Willy Fitting Brother-in-law of Suzanne Bonnard
39983,Petr Hlídek,Male,4 May 1962,184.0,95, Czechoslovakia,TCH,,
119618,Rok Rogelj,Male,12 May 1987,181.0,85, Slovenia,SLO,,
890016,Fritz Althof,Male,,,, France,FRA,Little is known of the career or life of Fritz Althoff. In 1911 he placed third in a six-day race in Hamburg.,
133176,Jiao Yunlong,Male,19 May 1988,190.0,87, People's Republic of China,CHN,,
15134,Ivan Kosmatin,Male,22 December 1897,,, Yugoslavia,YUG,,
43553,Thore Skredegaard,Male,22 September 1909,,, Norway,NOR,,"Listed in Olympians Who Won a Medal at the World Shooting Championships (2–6–8 1939 Luzern bronze: 50 m small-bore rifle kneeling team; 1947 Stockholm gold: 50 m small-bore rifle standing team, silver: 50 m small-bore rifle kneeling team, bronze: 50 m small-bore rifle kneeling and 50 m small-bore rifle prone team; 1949 Buenos Aires gold: 50+100 m free rifle prone team, silver: 50+100 m free rifle prone, bronze: 50 m small-bore rifle 3 positions team; 1952 Oslo silver: 50 m small-bore rifle prone team and 50+100 m free rifle prone team, bronze: 50 m small-bore rifle 3 positions team and 50 m small-bore rifle kneeling team; 1954 Caracas silver: 50 m small-bore rifle prone team and 50 m small-bore rifle standing team, bronze: 50 m small-bore rifle 3 positions team and 50 m small-bore rifle kneeling team)"
137464,Shoko Ono,Female,5 September 1981,158.0,59, Japan,JPN,,Listed in Olympians Who Won a Medal at the Asian Winter Games (1–2–0 2003 Aomori ICH silver (competed as Shoko Nihonyanagi); 2007 Changchun ICH silver (competed as Shoko Nihonyanagi); 2017 Sapporo ICH gold)
33296,Lynn Roethke,Female,22 June 1961,162.0,60, United States,USA,"Lynn Roethke competed at the 1988 Olympics when judo was a demonstration sport for women, finishing second in her class. She competed at the 1992 Barcelona Olympics after women’s judo had become a full medal sport. Roethke was twice a medalist in judo at the Pan American Games, winning gold in 1987 and silver in 1991. She also won a 1983 Pan American gold medal in sambo, a martial art mostly popular in Russia that is a combination of wrestling and judo. Roethke was silver medalist at the 1987 World Championships. She was a 9-time US Champion and a 5-time gold medalist at the US Olympic Festivals. Roethke was chosen as US Judo Female Athlete of the Year in 1985 and 1987. She is a 7th dan black belt. Roethke, a graduate of Marian College, later started and was owner of Club Olympia, a fitness center. She is a certified personal trainer, who also teaches judo, cardio, kickboxing, boxing and circuit training at the club. She also does motivational speaking and gives judo clinics throughout the US.",Listed in Olympians Who Won a Medal at the Summer Pan American Games (2–1–0 1983 Caracas SAM gold: -60 kg; 1987 Indianapolis JUD gold: half-middleweight -61 kg; 1991 La Habana JUD silver: half-middleweight -61 kg)
111783,Tatsiana Troina,Female,30 June 1981,188.0,78, Belarus,BLR,,Listed in Olympians Who Won a Medal at the European Basketball Championship (EuroBasket) (0–0–1 2007 ITA bronze)
103209,Nguyễn Hữu Việt,Male,1 October 1988,175.0,68, Vietnam,VIE,"Nguyễn Hữu Việt was noticed for his swimming talents at an early age and, at 10 years old, was recruited by a school focused on training promising young sportspeople. He won his first Vietnamese national championship in his specialty, the 100 metres breaststroke, in 2003 and then made his international début at that year’s Southeast Asian Games, where he took bronze in that event behind Ratapong Sirisanont and the non-Olympian Vorrawuti Aumpiwan, both of Thailand. Nguyễn went on to win that event at the next three editions – 2005, 2007, and 2009 – and also took silver in the 200 metres breaststroke in 2009, behind Thailand’s Nuttapong Ketin. During his career, Nguyễn took part in two editions of the Olympics, placing 52nd and 58th in his event in 2004 and 2008 respectively. After failing to medal at the 2011 Southeast Asian Games, he retired from active competition. A sufferer of chronic asthma throughout his career, he experienced a relapse while bathing and was unable to receive aid before he died.",
118700,Pāvels Tulubjevs,Male,2 July 1985,188.0,100, Latvia,LAT,,
46658,Lennart Lindroos,Male,23 February 1886,,, Finland,FIN,,
19405,Peter Akatsa,Male,12 May 1960,163.0,72, Kenya,KEN,"Kenyan sportsman Peter Akatsa competed in hockey and rugby before becoming a successful youth coach in the United States. From his early school days Akatsa excelled in multiple sports including hockey, rugby, cricket, and athletics. At high school his talent as a hockey player was spotted by a local team before he moved to Nairobi where he joined the Nairobi Gymkhana Club. Akatsa represented the Kenyan hockey team at the 1984 Los Angeles Olympics and the 1988 Seoul Olympics, with the team finishing in ninth and 12th places, respectively. In between his two Olympic appearances Akatsa won gold at the 1987 All-Africa Games in Nairobi. Akatsa was also a talented rugby player who represented the West Kenya Orbis and the Kenya Harlequins in Nairobi. At an international level he was part of the Tuskers, the East Africa rugby union team that was made up of players from Kenya, Uganda, and Tanzania. Akatsa was in the 7th Tuskers squad that toured Zambia and Zimbabwe in 1982. The team played five matches including a match against a full-strength Zimbabwean international team, which they narrowly lost 15–12. In 1984 Akatsa began to teach and coach youth teams in Kenya, becoming the head coach of the boys and girls junior hockey teams within four years. He moved to the United States in 1992 to begin a bachelor’s degree at Eastern Kentucky University. Akatsa spent more than 25 years working as a PE teacher and coach at the Lexington Christian Academy in Kentucky.",
128886,Elke Karsten,Female,15 May 1995,175.0,65, Argentina,ARG,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–2–0 2015 Toronto HAN silver; 2019 Lima HAN silver)
27033, Pepe,Male,30 January 1908,165.0,60, Portugal,POR,,
88247,Jean Randriamamitiana,Male,19 June 1973,175.0,75, Madagascar,MAD,Personal Best: 100 – 10.1 (2000).,
123269,Diosmely Peña,Female,12 June 1985,,, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 2011 Guadalajara ATH gold: 4×400 m relay)
74355,Bevan Smith,Male,18 July 1950,193.0,83, New Zealand,NZL,Personal Best: 200 – 20.88 (1972).,Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–0–1 1974 Christchurch ATH bronze: 200 m)
