athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
99104,Trent Yawney,Male,29 September 1965,188.0,89, Canada,CAN,,"Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (0–1–0 1991 Turku, Helsinki and Tampere silver)"
24466,François N'Doumbé,Male,30 January 1954,,, Cameroon,CMR,,
47426,Addin Tyldesley,Male,21 December 1878,,, Great Britain,GBR,"The son of a local councillor, Addin Tyldesley was one of five members of the famous Tyldesley swimming family who were an intimate part of the Tyldesley Swimming and Water Polo Club near Manchester at the turn of the 20th century. Addin played for the water polo team for 18 consecutive seasons, and in 1908 had the distinction of becoming the first Tyldesley member to compete at the Olympic Games. He reached the semi-final of the 100 freestyle, before losing his heat won by the eventual champion, Charlie Daniels of the USA. It would be 68 years before another Tyldesley member competed at the Olympics, when Duncan Cleworth took part at Montréal in 1976. Addin Tyldesley never won an ASA title, but finished second to Rob Derbyshire in the 100 yards free in 1901. That same year, Derbyshire also beat Tyldesley into second place in the Northern 100. Tyldesley started work at the Tyldesley Council Clerk’s office before moving to Northamptonshire in 1910 where he spent 36 years as Clerk at the Rothwell Urban District Council, until his retirement in 1946. After moving to Northamptonshire, he joined the Leicester Swimming Club and added Midlands titles to his collection of silverware. Tyldesley served with the Northamptonshire Volunteer Regiment during World War I.",
146186,Mariya Kameneva,Female,27 May 1999,,, ROC,ROC,,"Listed in Olympians Who Set a European Record in Short Course Swimming (4×50 m freestyle mixed relay – 7 December 2019 - 16 December 2022: 1:28.31 (7 December 2019; Glasgow, GBR); 4×50 m medley mixed relay – 5 December 2019 - 7 November 2021: 1:36.22 (5 December 2019; Glasgow, GBR)) Listed in Olympians Who Set a World Record in Short Course Swimming (4×50 m medley relay (mixed) – 5 December 2019 - 7 November 2021: 1:36.22 (5 December 2019; Glasgow, GBR))"
86335,Patsy Guzzo,Male,14 October 1917,,, Canada,CAN,"A Corporal in the Royal Canadian Air Force and a member of their hockey team, Patrick “Patsy” Guzzo was a member of Canada’s gold medal-winning ice hockey team at the 1948 Winter Olympics, but he nearly decided against going when his wife had a miscarriage shortly before the Games. A forward, he played in eight games in the tournament and scored five goals. Born in Ottawa, he got his senior-level start in the sport with the Ottawa Westboro in 1933, and then played four seasons with the Ottawa LaSalle from 1935 through 1939. That year he joined the Hull Volants and stuck with them through 1942, when he began shifting teams yearly through 1947, although he often played a few games with the Ottawa RCAF. After the Olympics, he spent two more years with the Flyers, and then ran a sporting goods store in Ottawa. During his youth he also excelled in baseball and softball in the Canadian capital. As a member of the Olympic ice hockey champions of 1948, the RCAF Flyers, he was inducted into the Canadian Olympic Hall of Fame in 2008.",Listed in Olympians Who Won a Medal at the World Ice Hockey Championships (1–0–0 1948 St. Moritz (Olympics) gold)
122454,Ramón Arias,Male,27 July 1992,178.0,72, Uruguay,URU,,"Listed in Olympians Who Participated in the 2012 Olympic Football Qualification Campaign (men) (5 App. - 0 goals - 250 min. played: South American Under-20 Championship in Peru: ARG 1:2 (bench), VEN 1:1 (bench), CHI 4:0, PER 0:2 (bench), COL 1:0, ECU 1:1, CHI 2:1, BRA 0:6)"
700473,Galip Haktanır,Male,1 August 1921,,, Türkiye,TUR,"Galip Haktanır took up football as a schoolboy and soon demonstrated a natural talent in the sport. He signed on to Vefa S.K. in 1942 and spent his entire senior career – 207 appearances over 13 years – for the club. He was runner-up with the team in the Istanbul Football League in 1947 and also represented Turkey internationally five times between 1948 and 1950. He travelled to the 1948 Summer Olympics, but only as a reserve, and did not participate in any matches. Following his retirement from active competition in 1955, he served as technical director to his former club during the 1956-1957 season, then again from 1959 through 1963, and once more from 1967 through 1970, after which he left football for good. During this time, the team was relegated to the TFF First League in 1963, although they returned to the top-tier Süper Lig after the 1964-1965 season.",Listed in Olympians Who Reached the Age of 100 (Non-starter)
96307,Ivan Penev,Male,20 January 1950,173.0,70, Bulgaria,BUL,,
58534,Mamadou Diaw Diallo,Male,1969,,, Guinea,GUI,Mamadou Diaw Diallo had the following finishes at major championships – 1998 African Championship: 69.0 kg. Freestyle (6th).,
122767,Katrina Cameron,Female,9 May 1995,157.0,38, Canada,CAN,,"Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–2–3 2011 Guadalajara RGY silver: group and group 3 ribbons & 2 hoops, bronze: group balls; 2015 Toronto RGY bronze: group 5 ribbons and group 6 clubs + 2 hoops) Listed in Olympians Who Won a Medal at the Summer Youth Olympic Games (0–0–1 2010 Singapore RGY bronze: group)"
82281,Heike Warnicke,Female,1 June 1966,173.0,63, Germany,GER,"Heike Warnicke was a German speed skater who took part in three Winter Olympics, 1992 at Albertville, 1994 at Lillehammer, and 1998 at Nagano. In 1992 she won the silver medal in the 3,000 and 5,000 metres events, finishing eighth in the the 1,500. Two years later she finished 14th in the 5000 metres event, 15th in the 3000 metres competition, and 26th in the 1500 metres contest. At the World Championships she won a silver in the 1991 World All-round 1991 and a bronze in 1993, with two silvers in 1991 and 1993 at the European Championships and two bronzes in 1990 and 1992. She also earned eight national titles between 1984 and 1998 and had 15 second-place finishes. In 1999 Warnicke emigrated to California, USA along with her second husband George Sinaki, a computer specialist, with whom she has had a daughter, Kiana. Personal Bests: 500 – 42.41 (1993); 1000 – 1:24.57 (1991); 1500 – 2:03.24 (1998); 3000 – 4:12.92 (1998); 5000 – 7:17.05 (1993).",Listed in Olympians Who Won a Medal at the Winter Universiade (1–0–0 1991 Sapporo SSK gold: 5000 m) Listed in Olympians Who Won a Medal at the European Speed Skating Championships (0–2–2 1990 Heerenveen bronze: Allround (competed as Heike Schalling); 1991 Sarajevo silver: Allround (competed as Heike Schalling); 1992 Heerenveen bronze: Allround (competed as Heike Schalling); 1993 Heerenveen silver: Allround (competed as Heike Schalling)) Listed in Olympians Who Won a Medal at the World Allround Speed Skating Championships (0–1–1 1991 Hamar silver: Allround; 1993 Berlin bronze: Allround)
144673,Yoshiki Kirishita,Male,27 December 1998,,, Japan,JPN,,
700190,Paisarn Bupasiri,Male,2 May 1944,180.0,63, Thailand,THA,,
100865,Jules Boes,Male,7 May 1927,,, Belgium,BEL,,
47812,Michael Groß,Male,17 June 1964,201.0,88, West Germany,FRG,"West German swimmer Michael Groß won six Olympic medals, with three golds, mostly in the butterfly and sprint freestyle events. In 1984, he won gold in the 200 metres freestyle and the 100 metres butterfly, and also silver in the 200 butterfly and 4x200 metres relay. With both 4x100 metres relay (freestyle and medley) he finished an unfortunate fourth. At Seoul, he won another gold in the 200 metres butterfly and a bronze with the 4x200 metres relay squad. Groß was known as “The Albatross” because of his enormous arm span of over seven feet (2.14 metres). At the World Championships he won a record of 13 medals (five gold, five silver, three bronze), with individual event wins in the 200 freestyle and 200 butterfly in both 1982 and 1986. Groß also won a record 18 medals at four European Championships (13 gold, four silver, one bronze), with individual event wins in the 200 freestyle and both butterfly events in 1983 and 1985. During his career Groß set nine world records in individual events with four at 200 freestyle, one at 400 freestyle, one at 100 butterfly, and three at 200 butterfly. He was elected World Swimmer of the Year in 1983 and 1985, and was also named German Sportsman of the Year in 1982-84, and 1988. In 1995, he was inducted into the International Swimming Hall of Fame, and in 2015 was also inducted into the German Sports Hall of Fame. He was awarded the Silver Bay Leaf, Germany’s highest sports award. Groß studied German political science and media studies, and received his PhD in philology in 1994. He has been working as an independent management consultant in Frankfurt / Main since 2001 and in Königstein im Taunus since 2012. In 2003 he was briefly in discussion for the position of managing director of the Leipzig Olympic application for 2012. For the failed candidacy of the city of Berlin for the 2000 Olympic Games, he worked part-time as a consultant. Personal Bests: 100 m freestyle – ?; 200 m freestyle – ?; 100 m butterfly – ?; 200 m butterfly – 1:56.24 (1986).","Listed in Olympians Who Won a Medal at the Summer Universiade (1–2–2 1985 Kobe SWI gold: 200 m butterfly, silver: 4×100 m freestyle relay and 4×200 m freestyle relay, bronze: 100 m butterfly and 4×100 m medley relay) Listed in Olympians Who Set a European Record in Long Course Swimming (200 m freestyle – 1 August 1982 - 15 June 1983 and 21 June 1983 - 15 August 1989: 1:49.55 (1 August 1982; Guayaquil, ECU), 1:48.28 (21 June 1983; Hannover, FRG), 1:47.87 (22 August 1983; Roma, ITA), 1:47.55 (8 June 1984; München, FRG), 1:47.44 (29 July 1984; Los Angeles, USA); 400 m freestyle – 27 June 1985 - 25 March 1988: 3:47.80 (27 June 1985; Remscheid, FRG); 50 m butterfly – 2 August 1982 - 22 July 1988: 25.19 (2 August 1982; Guayaquil, ECU), 24.77 (30 July 1984; Los Angeles, USA); 100 m butterfly – 1 July 1982 - 23 May 1984 and 9 June 1984 - 23 August 1995: 54.00 (1 July 1982; Darmstadt, FRG), 54.00 tied (23 August 1983; Roma, ITA), 53.78 (9 June 1984; Monte Carlo, MON), 53.08 (30 July 1984; Los Angeles, USA); 200 m butterfly – 11 September 1981 - 14 June 1995: 1:59.19 (11 September 1981; Split, YUG), 1:59.00 (3 July 1982; Darmstadt, FRG), 1:58.85 (6 August 1982; Guayaquil, ECU), 1:58.37 (24 June 1983; Hannover, FRG), 1:58.22 (25 June 1983; Hannover, FRG), 1:57.05 (26 August 1983; Roma, ITA), 1:57.01 (29 June 1985; Remscheid, FRG), 1:56.65 (10 August 1985; Sofia, BUL), 1:56.24 (28 June 1986; Hannover, GER); 4×100 m freestyle relay – 29 July 1981 - 21 August 1981: 3:23.87 (29 July 1981; Heidelberg, FRG); 4×200 m freestyle relay – 23 August 1983 - 27 July 1992: 7:20.40 (23 August 1983; Roma, ITA), 7:15.73 (30 July 1984; Los Angeles, USA), 7:13.10 (19 August 1987; Strasbourg, FRA)) Listed in Olympians Who Set a European Record in Short Course Swimming (200 m freestyle – 5 February 1988 - 14 February 1990: 1:44.14 (5 February 1988; Paris, FRA); 800 m freestyle – 8 February 1985 - 26 January 1997: 7:38.75 (8 February 1985; Bonn, FRG); 100 m butterfly – 10 March 1990 - 29 January 1997: 52.51 (10 March 1990; Aachen, FRG); 4×100 m medley relay – 6 February 1987 - 12 February 1993: 3:37.96 (6 February 1987; Bonn, FRG)) Listed in Olympians Who Set a World Record in Long Course Swimming (200 m freestyle – 21 June 1983 - 19 September 1988: 1:48.28 (21 June 1983; Hannover, FRG), 1:47.87 (22 August 1983; Roma, ITA), 1:47.55 (8 June 1984; München, FRG), 1:47.44 (29 July 1984; Los Angeles, USA); 400 m freestyle – 27 June 1985 - 25 March 1988: 3:47.80 (27 June 1985; Wuppertal, FRG); 100 m butterfly – 30 July 1984 - 23 June 1986: 53.08 (30 July 1984; Los Angeles, USA); 200 m butterfly – 26 August 1983 - 3 August 1984 and 29 June 1985 - 12 January 1991: 1:57.05 (26 August 1983; Roma, ITA), 1:57.01 (29 June 1985; Wuppertal, FRG), 1:56.65 (10 August 1985; Sofia, BUL), 1:56.24 (28 June 1986; Hannover, FRG); 4×200 m freestyle relay – 23 August 1983 - 30 July 1984 and 19 August 1987 - 21 September 1988: 7:20.40 (23 August 1983; Roma, ITA), 7:13.10 (19 August 1987; Strasbourg, FRA)) Listed in Olympians Who Set a World Record in Short Course Swimming (200 m freestyle – 1 December 1981 - 11 February 1990: 1:44.50 (1 December 1981; Bremen, FRG), 1:44.14 (5 February 1988; Boulogne-Billancourt, FRA); 800 m freestyle – 3 February 1985 - 25 July 1993: 7:38.75 (3 February 1985; Bonn, FRG)) Listed in Olympians Who Won a Medal at the European Aquatics Championships (13–4–2 1981 SWM Split gold: 200 m butterfly, silver: 4×200 m freestyle relay, bronze: 4×100 m freestyle relay; 1983 Roma SWM gold: 200 m freestyle, 100 m butterfly, 200 m butterfly, and 4×200 m freestyle relay, silver: 4×100 m medley relay; 1985 Sofia SWM gold: 200 m freestyle, 100 m butterfly, 200 m butterfly, 4×100 m freestyle relay, 4×200 m freestyle relay, and 4×100 m medley relay; 1987 Strasbourg SWM gold: 200 m butterfly and 4×200 m freestyle relay, silver: 100 m butterfly and 4×100 m freestyle relay, bronze: 200 m freestyle) Listed in Olympians Who Won a Medal at the World Aquatics Championships (5–5–3 1982 Guayaquil SWI gold: 200 m freestyle and 200 m butterfly, silver: 100 m butterfly, bronze: 4×200 m freestyle relay and 4×100 m medley relay; 1986 Madrid SWI gold: 200 m freestyle and 200 m butterfly, silver: 4×200 m freestyle relay and 4×100 m medley relay; 1991 Perth SWI gold: 4×200 m freestyle relay, silver: 100 m butterfly and 200 m butterfly, bronze: 4×100 m medley relay (competed for Germany)) Listed in Olympians Who Were Elected German Athlete of the Year (1982, 1983, 1984, 1988)"
116289,Iryna Kulesha,Female,26 June 1986,163.0,75, Belarus,BLR,,Listed in Doping Irregularities at the Olympics (2012 London – 75kg (3) – Turinabol and stanozolol.(retest)) Listed in Doping Irregularities at the Olympics (2008 Beijing – 75kg (4) – Turinabol (retest))
62497,Ángel Jiménez,Male,31 May 1961,185.0,70, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 1995 Mar del Plata SAI gold: 470) Listed in Olympians Who Won a Medal at the Central American and Caribbean Games (1–1–1 1982 La Habana SAI bronze: 470; 1986 Santiago de los Caballeros SAI silver: Snipe; 1990 Ciudad de México SAI gold: 470)
71026,Márta Antal-Rudas,Female,14 February 1937,164.0,66, Hungary,HUN,"Márta Antal-Rudas began as a handball player, playing for Kinizsi Húsos from 1952-56, but later switched to athletics. She joined the BP Vasas club in 1955. József Várszegi, bronze medalist in javelin in London 1948, was her trainer from the start. Antal-Rudas represented Hungary at three Olympic Games in women’s javelin. She finished ninth in Roma in 1960, but then won a silver in 1964 at Tokyo, and placed fourth in Mexico City in 1968. Antal-Rudas won five Hungarian javelin titles, notching victories in 1960-62 and 1964-65. She also added four silver medals and two bronzes at the nationals. She competed three times at the European Championships, placing fifth in 1962, sixth in 1966, and eighth in 1971. In all Antal-Rudas earned 33 international caps. In the 1990s she worked as a coach at Vasas, led the athletics section, and served a term as club President. Her husband was Ferenc Rudas, a former Hungarian national football player, coach, and sport manager. Personal Best: JT – 58.36 (1965).",
146564,Jan Tratnik,Male,23 February 1990,,, Slovenia,SLO,,
37180,Beryl Mitchell,Female,26 June 1950,171.0,67, Great Britain,GBR,"Beryl Mitchell was one of the pioneering British women who competed in the first women’s rowing events at Montreal in 1976. She took part in the coxless pairs with Linda Clark and finished 10th. Four years later, the physical education teacher from Streatham competed in the single sculls and was the only competitor form a non-Eastern Bloc country to win a heat. She eventually finished fifth in the final, and after the 2016 Rio Games it was still the best finish by a British woman, although Guin Batten equalled her placing in 1996. The year after the Moscow Olympics, Mitchell became the first British woman to win a medal at the World Rowing Championships when she finished second in the single sculls to the 1980 Olympic champion, Romania’s Sanda Toma by just one third of a length. It was the first medal at any major championship by a British woman since Penny Chuter won bronze at the 1962 European Championships. Mitchell won the women’s invitational single sculls at Henley in 1982 and teamed up with Clark again for the 1985 World Rowing Championships at Hazewinkel, Belgium, and they had the honour of becoming the first British women to win a world championship gold medal when they won the lightweight double sculls from the French pair Brigitte Helmers and Alrun Urbach by nearly three seconds.. In 1987 Beryl Crockford, as she was then known, was the first woman to be nominated for membership of the Leander Club after its rule change allowing female members, and in 1990 she was appointed the instructional committee chairman of the Amateur Rowing Association. Beryl emigrated to Australia and became a coach at Drummoyne Rowing Club and Sydney Boys High School. Sadly, she lost her life following a tragic accident in 2016 when she ran into the back of a parked car whilst taking part in a 50km cycle ride at Sydney’s Olympic Park. She died nearly two weeks later from her injuries.",
58398,Fritz Niebler,Male,28 August 1958,168.0,52, West Germany,FRG,"Flyweight freestyle wrestler Fritz Niebler lost his first two bouts at the 1976 Montréal Olympics and was eliminated early. Eight years later at Los Angeles he finished seventh. Due to the US-led boycott of the Moskva Games he could not participate in 1980. He narrowly missed the podiums at the 1980, 1981 and 1984 European Championships, placing fifth, fourth and seventh, respectively. At the 1982 and 1983 Worlds he came seventh and ninth. Domestically, Niebler won West German national titles in 1978, 1981-86 and 1988. By profession, Niebler was a trained roofer and was later employed by the municipality of his hometown, Viernheim.",
34370,Narinder Singh,Male,28 May 1969,,, India,IND,"Narinder Singh competed as a judoka at the 1992 and 1996 Olympics. He later worked as police superintendent in Punjab. In 2013 Singh was suspended from that position after he was suspected of a murder attempt in Delhi. After Singh had been posted to Delhi’s Punjab Bhawan in October 2013 he shot at a youth over a minor issue. After the suspension Singh became very depressed when he was not reinstated, and in February 2016 committed suicide by hanging at his residence at Jalandhar’s Punjab Armed Police complex. His body was found by his wife Sunith Thakur.",Husband of Sunith Thakur Listed in Olympians Who Committed Suicide (Committed suicide by hanging himself.) Listed in Olympians Who Won a Medal at the British Empire/Commonwealth Games (0–0–1 1990 Auckland JUD bronze: extra-lightweight -60 kg)
38494,Ferdinando Smerghetto,Male,26 November 1927,,, Italy,ITA,,
52259,Marta Gens,Female,30 December 1969,,, Spain,ESP,,
75221,Bogdan Tudor,Male,1 February 1970,187.0,70, Romania,ROU,Personal Best: LJ – 8.37 (1995).,Listed in Olympians Who Won a Medal at the Summer Universiade (0–0–1 1991 Sheffield ATH bronze: long jump) Listed in Olympians Who Won a Medal at the European Athletics Indoor Championships (0–0–1 1994 Paris bronze: long jump)
46663,Pentti Paatsalo,Male,21 August 1932,188.0,90, Finland,FIN,,Husband of Arja Lehtinen Uncle of Jere Lehtinen
94735,Gyöngyi Likerecz,Female,28 May 1983,172.0,75, Hungary,HUN,,"Sister-in-law of Eszter Krutzler Listed in Olympians Who Set a World Record in Weightlifting (light-heavyweight -75 kg (1998-2018) Clean & Jerk – 4 June 2002 - 7 October 2002: 143.0 kg (4 June 2002; Havířov, CZE))"
122940,Heather Watson,Female,19 May 1992,168.0,64, Great Britain,GBR,,
2305297,Francesco Stobbione,Male,,,, Italy,ITA,,
83121,Eileen Zillmer,Female,15 December 1952,170.0,49, West Germany,FRG,"American-born figure skater Eileen Zillmer won the women’s singles at the West German Championships from 1969-71. Her mother, Madeleine Zillmer (née Mueller), was a West German skating coach. At the 1968 Grenoble Winter Games Eileen was placed 19th. She also participated in two World Championships, finishing ninth in 1969 and 10th in 1970, and three European Championships, when she finished 10th in both 1969 and 1970, and ninth in 1971. Her brother Eric was a downhill skier.",
5967,Ruy de Freitas,Male,24 August 1916,,, Brazil,BRA,"Ruy de Freitas began his basketball career as a member of the Brazilian YMCA’s amateur team in the 1930s. He soon joined the national squad and made his first major international appearance at the 1939 South American Championships, which was won by his home nation. He placed third, fifth, and third respectively at the next three editions of the tournament and then appeared at the 1945 Championship (Brazil did not participate in 1943 and the event was not held in 1944), which was again won by Brazil. The nation was the runner-up in 1947, the next time it was held, and, as there was no World Championship in basketball, Brazil was entered into the 1948 Summer Olympic tournament on the strength of their placement at the last two South American Championships. They did not disappoint, emerging undefeated in five games in their round robin pool. In the quarter-finals they defeated Czechoslovakia, but were bested by eventual silver-medalists France in the semi-finals. This sent them to a bronze medal match against Mexico, which they won 52-47 to earn the final podium spot of the competition. When the FIBA World Championships began in 1950, de Freitas and Brazil were there, but did not manage to leave with a medal, finishing fourth. His final international appearance was the 1952 Summer Olympics, where Brazil survived to the second round of competition by winning against Canada and the Philippines, but lost to Argentina. In the second round, Brazil was defeated by the United States and the Soviet Union, the eventual gold and silver medal-winners respectively, and was eliminated from the finals, finishing sixth. Retiring soon after, de Freitas returned to the men’s national team in 1955 and coached eight games, including the squad’s third-place finish at the 1955 South American Championships. During the course of his career, he played for América and Associação Atlética Grajaú before ending with Riachuelo. He then worked for Caixa Econômica Federal, a Brazilian bank, until his retirement.",
61375,Erik Bjørkum,Male,26 February 1965,188.0,83, Norway,NOR,,
19854,Shane Collins,Female,25 July 1963,,, New Zealand,NZL,,
902058,Willy Stähle,Female,16 June 1954,,, Netherlands,NED,"Willy Stähle competed the 1972 Olympic water skiing demonstration, placing first in tricks and second in jumping. She won a bronze medal at the 1971 World Championships in jumping and as a result was named the Netherlands Sportswoman of the Year in 1971. In 1973 she placed second in tricks at the World Championships. Stähle stopped competing in 1975 to study physical therapy. In 1983 she was badly injured in a skydiving accident, which rendered her paraplegic. She had to stop her therapy practice and studied at the Art Academy. Later in life she became somewhat of a recluse and severed all ties with her sporting past.",Listed in Olympians Who Were Elected Dutch Athlete of the Year (1971)
901574,Barbara Maier,Female,28 August 1971,,, Germany,GER,,Wife of Gregor Golombek
52672,Han Jang-Seok,Male,1 July 1962,189.0,83, Republic of Korea,KOR,,Listed in Olympians Who Won a Medal at the Asian Games (0–2–1 1982 New Delhi VVO bronze; 1986 Seoul VVO silver; 1990 Beijing VVO silver)
131771,Linnea Stensils,Female,8 March 1994,178.0,69, Sweden,SWE,,Listed in Olympians Who Won a Medal at the Canoe Sprint World Championships (0–0–1 2018 Montemor-o-Velho bronze: K1 200 m)
95217,Alain Masson,Male,25 March 1961,,, Canada,CAN,,Brother of Marie-Andrée Masson Listed in Olympians Who Won a Medal at the Winter Universiade (0–0–1 1985 Belluno CCS bronze: 4×10 km relay)
25235,Haydn Hill,Male,4 July 1913,,, Great Britain,GBR,"Haydn Hill was an English amateur international. He played as goalkeeper for Sheffield Wednesday, Dulwich Hamlet and Yorkshire Amateurs from Leeds. Hill also played for Corinthians and Sheffield University. In the 1937 FA Amateur Cup final at Upton Park he was carried off the field shoulder-high by his team-mates after a heroic performance that helped Dulwich Hamlet beat Leyton 2-0. In the 1936 Olympic tournament he kept the British goal in both games against China and Poland. He also played cricket for Dorset in the Minor Counties Championship from 1948-53.",
126021,Aauri Bokesa,Female,14 December 1988,180.0,62, Spain,ESP,,Listed in Olympians Who Won a Medal at the Mediterranean Games (0–0–1 2018 Tarragona ATH bronze: 4×400 m relay)
100416,Yoko Kondo,Female,13 February 1979,165.0,60, Japan,JPN,,Listed in Olympians Who Won a Medal at the Asian Winter Games (0–4–0 1999 Gangwon ICH silver; 2003 Aomori ICH silver; 2007 Changchun ICH silver; 2011 Astana/Almaty ICH silver)
39393,Bogdan Poniatowski,Male,6 November 1931,183.0,82, Poland,POL,,
111213,Carli Lloyd,Female,16 July 1982,170.0,64, United States,USA,,"Listed in Olympians Who Participated in the 2008 Olympic Football Qualification Campaign (women) (4 App. - 2 goals - 345 min. played: CONCACAF Olympic Qualifying Tournament in Mexico: JAM 6:0, MEX 3:1, CRC 3:0, CAN 1:1 a.e.t. pen. 6:5) Listed in Olympians Who Participated in the 2012 Olympic Football Qualification Campaign (women) (5 App. - 6 goals - 405 min. played: CONCACAF Olympic Qualifying Tournament in Canada: DOM 14:0, GUA 13:0, MEX 4:0, CRC 3:0, CAN 4:0) Listed in Olympians Who Participated in the 2016 Olympic Football Qualification Campaign (women) (5 App. - 4 goals - 381 min. played: CONCACAF Women's Olympic Qualifying Championship in the United States: CRC 5:0, MEX 1:0, PUR 10:0, TTO 5:0, CAN 2:0) Listed in Olympic Footballers - Gold Medalists and World Cup Champions, Women (Olympic Gold - 2008/2012; World Cup Champion - 2015/2019.)"
65882,Sally McCallum,Female,7 August 1940,169.0,63, Canada,CAN,"Sally McCallum had the following podium finishes at major championships: 3rd in the 1959 Pan American Games 200 metres, 3rd in the 1959 Pan American Games 4×100 metres Relay (with Maureen Rever, Valerie Jerome, and the non-Olympian Heather Campbell). Personal Bests: 100 – 12.3 (1960); 80H – 11.2 (1960); LJ – 5.525 (1960).",Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–2 1959 Chicago ATH bronze: 200 m and 4×100 m relay)
88866,Judit Simics-Zsemberi,Female,28 September 1967,177.0,69, Hungary,HUN,,
