athlete_id,name,sex,born,height,weight,country,country_noc,description,special_notes
95267,Hellmut May,Male,9 June 1921,,, Austria,AUT,"From a young age Hellmut May was a moderately successful competitor in figure skating for Austria, coming third in the Austrian National Singles Championships twice (1936 and 1937) and second four times (always behind Edi Rada). Internationally he placed 9th in the 1939 European Championships, 8th in the 1948 World Championships, and 14th and 8th at the 1936 and 1948 Winter Olympics respectively. He soon turned professional and spent six years as the first soloist in the Vienna Ice Show prior to immigrating to Canada in 1954 and taking up coaching in Vancouver, British Columbia at the Kerrisdale Figure Skating Club. He remained there for over 55 years, mentoring countless athletes including 1972 Olympic silver medalist Karen Magnussen, 1976 Olympic bronze medalist Toller Cranston, and 1988 bronze medalist Tracy Wilson. He also served his sport as an educator of coaches themselves, co-founding the Coaching Association of British Columbia and developing a curriculum for the National Coaching Association in addition to his contributions in founding the Professional Skaters Association of Canada. He was inducted into the Skate Canada Hall of Fame in 2010 as a professional.",
68809,Priscilla Welch,Female,22 November 1944,165.0,50, Great Britain,GBR,Personal Best: Mar – 2-26:51 (1987).,
134289,Georgios Dervisis,Male,30 October 1994,195.0,92, Greece,GRE,,Listed in Olympians Who Won a Medal at the World Aquatics Championships (0–0–1 2015 Kazan WAP bronze) Listed in Olympians Who Won a Medal at the Mediterranean Games (0–1–0 2018 Tarragona WAP silver)
923564,Valentina Chichayeva,Female,3 October 1949,167.0,61, Soviet Union,URS,,
47641,Ingeborg Busch,Female,26 December 1943,164.0,54, West Germany,FRG,"West German diver Ingeborg Busch finished 11th in the platform event at the 1968 Mexico City Olympics. She started her career in the mid 1950s at the so-called “Mannheimer Diving School”. In total, Busch won 10 West German national titles – 1960 on springboard, and in 1959, 1961-68 on platform. She later became a psychotherapist.",
115135,Chang Chunfeng,Female,4 May 1988,180.0,78, People's Republic of China,CHN,Personal Best: JT – 61.61 (2007).,
59012,Takashi Irie,Male,10 May 1958,155.0,48, Japan,JPN,Takashi Irie had the following finishes at major championships – 1981 World Championship: 48.0 kg. Freestyle (5th); 1983 World Championship: 48.0 kg. Freestyle (8th); 1979 Asian Championship: 48.0 kg. Freestyle (1st); 1978 Asian Games: 48.0 kg. Freestyle (1st); 1986 Asian Games: 48.0 kg. Freestyle (3rd).,Listed in Olympians Who Won a Medal at the Asian Games (1–0–1 1978 Bangkok WRE gold: freestyle light-flyweight -48 kg; 1986 Seoul WRE bronze: freestyle light-flyweight -48 kg)
127175,Farida Osman,Female,18 January 1995,173.0,58, Egypt,EGY,,"Listed in Olympians Who Won a Medal at the African Swimming Championships (6–5–3 2010 Casablanca gold: 50 m butterfly, silver: 50 m freestyle and 4×100 m freestyle relay, bronze: 50 m backstroke, 100 m butterfly, and 4×100 m medley relay; 2018 Al-Jaza'ir gold: 50 m freestyle, 50 m butterfly, 100 m butterfly, 4×100 m freestyle mixed relay, and 4×100 m medley mixed relay, silver: 100 m freestyle, 4×100 m freestyle relay, and 4×100 m medley relay) Listed in Olympians Who Won a Medal at the World Aquatics Championships (0–0–2 2017 Budapest SWI bronze: 50 m butterfly; 2019 Gwangju SWI bronze: 50 m butterfly) Listed in Olympians Who Won a Medal at the Mediterranean Games (3–1–0 2013 Mersin SWI gold: 50 m butterfly; 2018 Tarragona SWI gold: 50 m freestyle and 50 m butterfly, silver: 100 m butterfly)"
96934,Erich Romauch,Male,18 July 1939,,, Austria,AUT,"Erich Romauch was an Austrian ice hockey left winger who played at the 1964 Innsbruck Winter Olympics when the team was eliminated at the group stage. He also played for Austria at the 1965 and 1969 World Championships in the B tournament. Romauch represented Klagenfurter AC in his hometown and helped them win the Austrian national title 12 times 1964-74, and 1976.",
28393,Alexandra Lemoine,Female,1 April 1928,,, France,FRA,,
95344,Valery Medvedtsev,Male,5 July 1964,173.0,66, Russian Federation  Soviet Union  Unified Team,RUS,"Valery Medvedtsev was one of the best Soviet biathletes at the end of the 1980s. He made a successful international début at the 1986 World Championships, winning all three events (10 km, 20 km and the relay). Besides those golds, Medvedtsev won another gold in the 20 km at the 1990 World Championships, silvers in the relay at the 1987 and 1993 World Championships and bronze in the 10 km team event at the 1991 World Championships. During his career Medvedtsev competed at three Olympic Winter Games, the 1988 Olympics his best, where he medaled again in all three events, winning gold in the relay and silvers in 10 and 20 km. At the 1992 Winter Olympics, Medvedtsev added another silver in the relay. Medvedtsev also won bronze at the 1989-90 World Cup. After his sporting career, Medvedtsev worked as a biathlon coach, and was the coach of Russian 2002 Olympic biathlon team. In the 1990s Medvedtsev was married to biathlete Nataliya Snytina, who won a gold medal in the relay at the 1994 Winter Olympics. He is currently married to another biathlete Olga Pylyova, who won 10 km gold and relay bronze at the 2002 Winter Olympics.","Husband of Olga Pylyova-Medvedtseva Husband (divorced) of Nataliya Snytina Listed in Olympians Who Won a Medal at the World Biathlon Championships (4–2–1 1986 Oslo gold: 10 km sprint, 20 km, and 4×7.5 km relay (competed for the Soviet Union); 1987 Lake Placid silver: 4×7.5 km relay (competed for the Soviet Union); 1990 Minsk/Oslo/Kontiolahti gold: 20 km (competed for the Soviet Union); 1991 Lahti bronze: team (competed for the Soviet Union); 1993 Borovets silver: 4×7.5 km relay (competed for Russia))"
13051,Peter Winnen,Male,5 September 1957,170.0,60, Netherlands,NED,,
55467,Francisco Méndez,Male,3 December 1956,,, Cuba,CUB,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–0–1 1979 San Juan WLT super-heavyweight +110 kg bronze: clean & jerk)
127139,Olga Belkina,Female,23 August 1990,173.0,58, Russian Federation,RUS,,
97917,Thoralf Strømstad,Male,13 January 1897,,, Norway,NOR,"Thoralf Strømstad was a consistent allrounder in skiing events. In the period 1918-24 he was ten times among the top six in 50 km or Nordic Combined at Holmenkollen, and in 1916 he won the jumping event in Nordic combined. Strømstad was Norwegian Champion in 1919, and also won a national championship title in 30 km cross-country in 1922. Almost 40 years after the 1924 Games, Strømstad contacted Norwegian ski historian Jacob Vaage, claiming that the points from the ski jumping event for Thorleif Haug had been miscalculated, and the bronze medal should go to Anders Haugen from USA. In 1974 the IOC decided to award Haugen the bronze, and the medal was given to Haugen by Haug’s daughter in a ceremony in Oslo with Strømstad present.",Brother of Nora Strømstad Listed in Olympians Who Were Awarded the Holmenkollmedaljen (1923) Listed in Olympians Who Won a Medal at the World Nordic Ski Championships (0–1–0 1924 Chamonix (Olympics) CCS silver: 50 km)
921622,Howard Smith,Male,21 February 1886,,, United States,USA,"American architect Howard Smith was best known for the design of the Ohio Stadium, home to The Ohio State University football team. His work earned him the American Institute of Architects Gold Medal for Public Building Design. Smith graduated from The Ohio State University with a degree in Civil Engineering in Architecture, and after studying architecture in Columbia, joined the firm of John Russell Pope. His initial projects for Pope included the Vanderbilt mansion and Henry Clay Frick’s New York Fifth Avenue mansion. He served as a professor of architecture at OSU from 1918-21, and later as University Architect from 1929-56. Smith designed over 30 buildings on campus including Hughes Hall, Alpheus W. Smith Laboratory, St. John’s Arena, and an expansion for the William Oxley Thomspon Memorial Library. The Physical Education Building with the University’s swimming pool was built in two sections, in 1931 and 1940. It was expanded in 1958 and 1977, respectively. Since the 1970s, the complex has been renamed Richard C Larkins Hall to honor Dick Larkins (1909-77), who played football for Ohio State and later appointed professor of physical education. In 2005, the reinforced concrete building with brick facade was demolished to make room for a new building. The horseshoe-shaped Ohio Stadium was built in 1921-22 for 66,000 spectators. Today it is one of the largest stadiums in the world, accommodating more than 100,000 spectators. Against the previously frequent floods, the building was protected by a slotted wall. A special feature of the concrete stadium is the overhanging upper deck.",
2303787,Luca Vitalesta,Male,8 November 1965,178.0,70, Italy,ITA,,
29095,Anne-Marie Lambert,Female,2 June 1945,162.0,55, Sweden,SWE,,
27040,Jin In-Chol,Male,2 February 1948,174.0,73, Democratic People's Republic of Korea,PRK,,
86097,Henry Glaß,Male,15 February 1953,173.0,68, East Germany,GDR,"Henry Glaß was not related to the other East German ski jumpers with this name, although they all came from the same hometown. Henry Glaß won silver medals at the 1978 Nordic World Championships on the normal hill and in the 1972 Four Hills Tournament. He also won a bronze medal at the 1976 Innsbruck Olympics on the normal hill and at the 1977 Ski Flying World Championships. Glaß later became 1980 East German Champion on the large hill, and in 1981 on the normal hill. He was runner-up on the normal hill in 1975 and 1980 and the large hill in 1977. After his active career he became a coach. He became assistant coach of the German national team in 1990 until it was revealed, shortly before the 2006 Torino Olympics, that he had previously actively worked for the East German Stasi (Staatssicherheit). He was then suspended from coaching by the German NOC and became a youth coach in his hometown of Klingenthal.","Listed in Olympians Who Were on the Podium at the Four Hills Tournament (1971/72 Total second; 1972/73 Oberstdorf third; 1976/77 Total third, Innsbruck winner; 1977/78 Garmisch-Partenkirchen third, Bischofshofen third; 1979/80 Total second, Innsbruck third, Bischofshofen second) Listed in Olympians Who Won a Medal at the World Nordic Ski Championships (0–1–1 1976 Innsbruck (Olympics) SJP bronze: large hill; 1978 Lahti SJP gold: team (unoffical), silver: normal hill) Listed in Olympians Who Won a Medal at the World Ski Flying Championships (0–0–1 1977 Vikersund bronze: individual)"
3064,Yvon Mariolle,Male,29 April 1946,169.0,67, France,FRA,,
92090,Igor Malkov,Male,9 February 1965,186.0,82, Soviet Union,URS,"Igor Malkov was one of the best long distance skaters of the mid-1980s, although he had only one great season, which was 1984. At the end of 1983, during the Christmas races in Medeo, Malkov was the first skater to break the 14 minute barrier in the 10,000 m, with 13:54.81, beating the previous World Record by almost a half a minute, but this time was never recognized as a World Record by the ISU. In 1984, Malkov first competed at the European All-around Championships, where he won the 5,000 m, but his poor performance in shorter distances dropped him to ninth in all-around. At the 1984 Olympics, Malkov lost the 5,000 m title by a margin of only 2/100ths of a second to Tomas Gustafson of Sweden. But in the 10,000 m he got his revenge over Gustafson, beating him by 5/100ths of a second, becoming the youngest Olympic champion in the history of Olympic speed skating (through 2009), at 19 years and 9 days. After the Olympics, Malkov won silver in the 5,000 distance at the World All-around Championships and at the end of March he finally officially broke the 10,000 m World Record, clocking 14:21.51 in Medeo. After the 1984 season Malkov skated for a few more seasons, but without much success. In 1986 he won the 10K bronze at the World All-around Championships and in 1986 he also won his only two Soviet titles at 5 and 10K, but because of poor performances in the shorter distances, he had to settle for fourth place in all-around. Personal Bests: 500 – 39.28 (1983); 1000 – 1:16.99 (1983); 1500 – 1:54.35 (1984); 5000 – 6:52.69 (1984); 10000 – 13:54.81 (1984).","Listed in Olympians Who Set a World Record in Speed Skating (10000 m – 24 March 1984 - 16 February 1986: 14:21.51 (24 March 1984; Medeo, URS))"
13896,Cipriano Chemello,Male,19 July 1945,174.0,74, Italy,ITA,"Cipriano Chemello was primarily a track sprinter as an amateur who rode both the individual and team pursuit at the 1968 Mexico City Olympics, winning a bronze medal in the team pursuit. As an amateur rider, Chemello won two world titles in team pursuit, in 1966 and 1968, and was twice second at the Worlds in that event, in 1965 and 1967. Chimello turned professional shortly thereafter, and moved to the roads, riding first with Salvarani, but then moving to Cosatto in 1971, and then was with GBC Sony in 1972 and Supermercato Calzature in 1973, after which he ended his pro career. As a sprinter, he had a few stage wins, notably two at the 1969 Volta Ciclista a Catalunya (Tour of Catalonia), and one at the 1970 Paris-Nice stage race, but otherwise he never did much professionally.",Listed in Olympians Who Received the Italian Olympic Association (CONI) Gold Medal ()
107032,Bruno Broucqsault,Male,6 February 1959,170.0,69, France,FRA,,
901075,Rashed Badow,Male,1958,,, Bahrain,BRN,,
86599,Arne Herjuaune,Male,7 October 1945,172.0,68, Norway,NOR,"Arne Herjuaune was born in Malvik, a municipality east of Trondheim. He started his speed skating career with his local club Malvik IL at age 16 in 1962, and improved his 500 m PB from 48.9 to 44.3 during the next two seasons. From 1964/65 he represented Trondhjems Skøiteklub, and came under the guidance of the national coach Asbjørn Wold, training together with the well-known skater Magne Thomassen. Herjuane was a typical sprinter, specializing in the 500 metres, and improved steadily, skating 41.7 in 1967. His international breakthrough came in 1968, when he improved to 39.6 in Davos, for a Norwegian record. He was selected for the Grenoble Olympic team, placing fifth in the 500 m in his only Olympic appearance, 0.2 seconds behind Thomassen, who tied for the silver medal. In 1971 Herjuane improved his PB to 39.4 in Davos, and finished 10th in the unofficial 1971 ISU Sprint Championships. He tried to qualify for the 1972 Olympics, but failed, and ended his skating career in January 1972. Herjuane skated four international meets for Norway in 1969-72, and had two medals in the 500 m from the Norwegian All-Around Championships, second in 1968 and third in 1969. He continued to participate in shooting, his other favorite sport. Herjuane was an electrician by profession. He died from blood cancer in 2017, at the age of 71. Personal Bests: 500 – 39.4 (1971); 1000 – 1:20.7 (1971); 1500 – 2:09.6 (1971); 5000 – 8:30.5 (1969).",
51290,Matt Cetlinski,Male,4 October 1964,183.0,73, United States,USA,"Matt Cetlinski was a distance freestyler who swam for the University of Florida, graduating in 1986 with a degree in religion. Cetlinski won the 1986 500 yard freestyle and was an eight-time All-American at Florida. He won gold at the 1988 Seoul Olympics in the 4x200 free relay, and at the 1987 Pan Pacific Meet in the 400 freestyle and 4x200 relay. Individually, Cetlinski just missed Olympic medals, placing fourth in both the 400 and 1,500 free in Seoul. He also earned a silver medal at the 1983 Pan American Games in the 400 free. In 1997 he was inducted into the University of Florida Athletic Hall of Fame. Cetlinski later attended the Traditional Acupuncture Institute in Columbia, Maryland, and became an acupuncturist, practicing in Gainesville. He was also licensed in massage therapy.","Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–1–0 1983 Caracas SWI silver: 400 m freestyle) Listed in Olympians Who Set a World Record in Long Course Swimming (4×200 m freestyle relay – 21 September 1988 - 27 July 1992: 7:12.51 (21 September 1988; Seoul, KOR)) Listed in Olympians Who Won a Medal at the Pan Pacific Swimming Championships (2–0–0 1987 Brisbane gold: 400 m freestyle and 4×200 m freestyle relay)"
27045,Li Hi-Yon,Male,7 November 1947,173.0,68, Democratic People's Republic of Korea,PRK,,
85017,Georges Dary,Male,3 December 1889,,, France,FRA,"Georges Dary was a right winger who played ice hockey for France at the 1920 Antwerpen Olympics. He competed for Club des Patineurs de Paris that season, leading them to the league title. Dary played his next seasons for Paris Club des Sports d’Hiver, and then appears to have retired.",
24431,Duan Ju,Male,3 October 1963,175.0,71, People's Republic of China,CHN,,
63736,Udo Springsklee,Male,20 May 1939,185.0,85, East Germany,GDR,Udo Springsklee sailed together with Hartmann Bogumil in the star class at the 1968 Acapulco Olympic sailing events. They placed 14th in the Star class. Springsklee later became a lawyer.,
112069,Clara Woltering,Female,2 March 1983,175.0,73, Germany,GER,,
62708,Alec Lanham-Love,Male,5 June 1961,,, South Africa,RSA,,
106489,Romina Maggi,Female,27 March 1976,177.0,70, Argentina,ARG,Personal Best: JT – 56.18 (2004).,
57850,José Panizo,Male,5 October 1936,182.0,87, Spain,ESP,,Listed in Olympians Who Acted in Movies (Was Arnold Schwarzenegger's stunt double in Conan the Barbarian)
902099,Tó Neves,Male,28 March 1966,,, Portugal,POR,,
30866,Demetrio Pastrana,Male,4 September 1941,152.0,49, Philippines,PHI,,
792,Eoin Collins,Male,28 July 1968,193.0,86, Ireland,IRL,"Eoin Collins represented Ireland in the doubles competition at the 1988 and 1992 Olympic Games, partnering both times with Owen Casey. The pair were eliminated in the first round in Seoul and the second round in Barcelona. After completing his leaving certificate at St. Fintan’s High School, Sutton, Dublin, in 1985 he took up a scholarship at Indiana University in the USA. He was the #1 tennis player in the Irish rankings in 1990, 1993, and 1994. Collins was the winner of the Irish championship in 1990 and 1995, and won the first of his five Irish close singles championships in 1984 as a 15-year-old. He made his Davis Cup début against the Netherlands in 1987 and from then to 2004 he played in 20 Davis Cup ties. He had a respectable record winning 16 of his 35 matches. A left-hander, his highest world singles ranking was #461, reached on 15 July 1991.",
2336,Claude N'Goran,Male,18 March 1975,190.0,82, Côte d'Ivoire,CIV,"Claude N’Goran was an Ivorian professional tennis who achieved a career-best singles ranking of #200 in the world in August 1995, and a doubles ranking of #161 in the world in April 1996. N’Goran played on the Côte d’Ivoire’s Davis Cup team from 1990 to 2008 in 94 matches, the most capped Ivorian to date (through 2022). N’Goran won four ATP Challenger doubles titles, with the first two coming in 1995 with American partner Francisco Montana. He won two more doubles titles in 1996, one with Gilles Bastié and the other with Juan Carlos Bianchi. At the 1996 Atlanta Olympics he played in the doubles with his brother Clément, with the pair reaching the second round.",Brother of Clément N'Goran
102331,Yuriy Hunko,Male,28 February 1972,190.0,94, Ukraine,UKR,,
36505,Svend Helge Hansen,Male,13 September 1930,191.0,93, Denmark,DEN,,
97263,Beppo Schlickenrieder,Male,7 May 1958,183.0,78, West Germany,FRG,"Josef Schlickenrieder, cousin of Alpine skier Michaela Gerg-Leitner, was an ice hockey goalie who competed with the West German team at the 1988 Calgary Winter Olympics. In total, he earned 49 international caps and played at three World Championships. Domestically, Schlickenrieder played with EC Bad Tölz (1978-79), EHC 70 München (1979-81), EV Füssen (1981-83), Mannheimer ERC (1983-93), EHC Hannover (1993-96), and EC Bad Nauheim (1996-98). He then started a coaching career with München Barons, Hamburg Freezers, and Eisbären Regensburg. He later coached lower league clubs.",Cousin of Michaela Gerg-Leitner
116474,Aleksandr Lipatov,Male,10 June 1981,184.0,77, Russian Federation,RUS,,
99092,Osamu Yamazaki,Male,25 December 1964,161.0,61, Japan,JPN,,
31875,Louise Beaumont,Female,23 January 1959,175.0,63, Canada,CAN,,
88310,Nadja Wijenberg-Ilyina,Female,2 April 1964,160.0,42, Netherlands,NED,Adopted Dutch nationality on 6 December 1999. Personal Best: Mar – 2-28:45 (1999).,
21736,Raoul Bideau,Male,,,, France,FRA,,
137677,Rodolfo Dickson,Male,11 July 1997,170.0,67, Mexico,MEX,,
98804,Michael Walter,Male,12 March 1959,181.0,81, East Germany,GDR,"East German luger Michael Walter participated in the 1984 and 1988 Winter Olympics, placing a disappointing fourth and fifth in the men’s singles. In 1985 he was World Champion and in 1981 finished third. At the Europeans Walter also won two medals, silver in 1988 with the team, and bronze in 1986 in the men’s singles. In 1984 he also won the overall World Cup and was East German Champion, adding four more silvers and a bronze at East German nationals. After his active career Walter studied civil engineering and then owned a construction company in Annaberg-Buchholz. The company manufactured innovative and patented radiant heating systems. Michael Walter died in August 2016 after a long illness.",Listed in Olympians Who Won a Medal at the European Luge Championships (0–1–1 1986 Hammarstrand bronze: singles; 1988 Königssee silver: mixed team) Listed in Olympians Who Won a Medal at the World Luge Championships (1–1–0 1981 Hammarstrand silver: singles; 1985 Oberhof gold: singles)
112087,Yuliya Merkulova,Female,17 February 1984,202.0,75, Russian Federation,RUS,,Listed in Olympians Who Won a Medal at the European Volleyball Championships (0–0–2 2005 CRO bronze; 2007 BEL/LUX bronze) Listed in Olympians Who Won a Medal at the World Volleyball Championships (2–0–0 2006 JPN gold; 2010 JPN gold)
101720,Vanessa Vidal,Female,21 December 1974,168.0,64, France,FRA,,Cousin of Jean-Noël Augert Sister of Jean-Pierre Vidal Niece of Jean-Pierre Augert
90288,Guillermo Brunetta,Male,25 August 1975,193.0,85, Argentina,ARG,,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–1–1 1999 Winnipeg CYC bronze: 4000 m pursuit team (raced in heats only); 2003 Santo Domingo CYC silver: 4000 m pursuit team)
921225,Jan Parandowski,Male,11 May 1895,,, Poland,POL,"Polish author, essayist, literature translator and writer Jan Parandowski earned a bronze medal for his work Olympic Discus at the 1936 Berlin Olympics in the Art Competitions in the category Literature, Epic Works. He was best known for his works relating to classical antiquity, and he was also the President of the Polish PEN Club from 1933-78, with a break during World War II. His entire archive burnt down during the Warszawa Uprising. In 1913 he had begun his studies in the field of archeology and classical philology at the University of Warszawa, which were interrupted during World War I but continued through 1920. In 1922-24 he was a literary manager at the A. Altenberg publishing company, where he launched a series of translations from classical literature. In 1924-29 he studied in Greece, France and Italy, returning to Warszawa in 1929. Parandowski was a connoisseur of and promoted culture and ancient literature, and was a strong supporter of Renaissance humanism. In his novel Dysk Olimpijski he gives a vivid description of the Greek Festival in Olympia, highlighting both the glossy and the dark sides of sport. The book was published in Polish in 1933 and was translated into six languages, including German, in 1950.",
87628,Morgan Jones,Male,29 January 1968,178.0,75, Great Britain,GBR,,
117625,Dominika Cibulková,Female,6 May 1989,160.0,55, Slovakia,SVK,,
9303,Larry Norman,Male,5 April 1966,168.0,64, Canada,CAN,,
143737, Duhan,Female,14 January 1998,,, India,IND,,
50575,Sangwan Foengdee,Male,9 July 1951,,, Thailand,THA,,
110246,Linda De Rocco,Female,3 January 1986,163.0,52, Italy,ITA,,
901487,Michael Westphal,Male,19 February 1965,,, West Germany,FRG,"Michael Westphal was a German tennis player who played professionally from 1983 to 1990, representing West Germany. Westphal achieved a career-best singles ranking of #49 in the world in March 1986, and a doubles ranking of #239 in the world in May 1989. He played on West Germany’s Davis Cup team from 1982 to 1986. Westphal competed in the singles at the 1984 Los Angeles Olympics, when tennis was a demonstration sport where he lost in the quarter-finals to Jimmy Arias. At Grand Slams Westphal reached the second round at the French Open in 1984 and 1987, and the second round at Wimbledon in 1986. While he never won a career title, Westphal finished as the runner-up at two ATP tournaments during the mid-1980s. Westphal’s life ended in tragedy after he died from complications from AIDS at the age of only 26.",
114169,Liang Zhongxing,Male,23 December 1986,198.0,98, People's Republic of China,CHN,,Listed in Olympians Who Won a Medal at the Asian Games (1–1–1 2006 Doha WPO gold; 2010 Guangzhou WPO silver; 2014 Incheon WPO bronze)
891127, Marfan,Male,,,, France,FRA,,
6981,Johnny Rodríguez,Male,16 May 1940,184.0,73, Puerto Rico,PUR,Johnny Rodríguez was a member of the silver medal winning team at the 1959 Pan American Games.,Listed in Olympians Who Won a Medal at the Summer Pan American Games (0–1–0 1959 Chicago BAS silver)
77993,Wyomia Tyus,Female,29 August 1945,172.0,61, United States,USA,"With three golds and one silver medal, Wyomia Tyus of Tennessee State was the most successful of all U.S. women track & field athletes at the Olympics, marks later equalled by Florence Griffith Joyner. She also has the distinction of being the first athlete – male or female – to successfully defend an Olympic 100 m title. She won the 100 m title in 1964 with a new world record of 11.2 and in July 1965 brought the record down to 11.1, having two weeks earlier claimed a share of the 100 y record with a 10.3 clocking. In 1968 she again won the Olympic 100 m, again setting a world record (11.0) in doing so. Although she never posted a world record in the longer sprint, she won two AAU titles at 200 m/220 y to add to her three victories at 100 m/100 y. She also won the AAU Indoor 60 y three times and was the 200 m champion at the 1967 Pan American Games. Personal Bests: 100y – 10.3 (1965); 100 – 11.08 (1968); 200 – 23.08 (1968).",Bearer of the Olympic Flag at the opening ceremony of the 1984 Summer Olympics Listed in Olympians Who Won a Medal at the Summer Pan American Games (1–0–0 1967 Winnipeg ATH gold: 200 m)
