result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
24775,"Light-Heavyweight (≤81 kilograms), Men",1976 Summer Olympics,19,Boxing,/editions/19/sports/BOX,19 – 31 July 1976,"Aréna Maurice-Richard, Montréal, Québec",18 from 18 countries,Single elimination tournament.,na,"The 1974 World Champion in this class was the Yugoslav Mate Parlov, who had won the Olympic gold medal in 1972. But he turned professional in 1975 and was not in Montréal. A bronze medalist from the 1974 Worlds was there, however, one Leon Spinks of the United States. An ungainly fighter with powerful hands, but seemingly little skill, Spinks made it to the final and entered the ring shortly after his brother, Michael, had won a gold medal in the middleweight final. In the final Leon met Cuba’s Sixto Soria, who had not fought the distance in any bout in Montréal, winning his quarter-final and semi-final in the first rounds. But the final was no contest, as Spinks battered Soria all around the ring for three rounds, with the referee mercifully stopping the bout at 1:09 of the third. Soria would come back in 1978 to win the World Championship.
Leon Spinks turned professional after the 1976 Olympics, and after only seven fights, faced Muhammad Ali for the world heavyweight title, in what was considered to be a mismatch. Inexplicably, Spinks won a 15-round decision to become world champion, but in a re-match seven months later, Ali won easily, and Spinks had seen the best of his career. He fought through 1995, a punching bag near the end, ending with a professional record of 26 wins, 17 losses, and 3 draws. He later had a brief career as a pro wrestler, and then, his financial life in ruins, spent time on the streets as a homeless person. His son, Cory Spinks, also became a professional world champion.
"
925729,"220 yards Hurdles, Handicap - AAU Handicap Meet, Men",1904 Summer Olympics,3,Athletics,/editions/3/sports/ATH, 2 June 1904,"Francis Field, Washington University, St. Louis",3 from 1 countries,na,na,na
350212,"Aerials, Men",2014 Winter Olympics,58,Freestyle Skiing,/editions/58/sports/FRS,17 February 2014,"Ekstrim-Park Rosa Khutor, Krasnaya Polyana",21 from 9 countries,na,Inrun Distance: 70 mInrun Gradient: 27°Kicker #1: 3.60 m - 56° - 2.10 mKicker #2: 6.00 m - 66° - 3.55 mKicker #3: 6.00 m - 66° - 3.60 mKicker #4: 7.50 m - 71.5° - 4.20 mKicker #6: 7.50 m - 71.5° - 4.25 mLanding Distance: 26 mLanding Gradient: 39°Start Elevation: ?Table Distance: 23 mTable Gradient: 0°Vertical Drop: ?,"Freestyle aerials was held as a series of elimination runs, with two rounds of qualifying and three rounds in the final. Twelve of the 21 competitors advanced to the final from qualifying, six from the first run, and six from the second run. The final saw the top eight on the first run advanced to run two, with the top four on run two advancing to the final medal run.
The defending champion was Belarussian Aleksey Grishin but he did not get out of qualifying. His countrymen, Dmitry Dashchinsky, Olympic medalist in 1998 and 2006, and Anton Kushnir, did make the final, although Kushnir only made it on the second run. Kushnir advanced to the medal run along with China’s Jia Zongyang, Australian David Morris, and the 2014 World Champion Qi Guangpu of China. The gold went again to Belarus as Kushnir crushed his back double full-full double full for the highest score of the competition, with 134.50. Morris came thru for the silver medal with his lower difficulty for his back layout double full-full. Both Chinese skiiers fell on their landings, with Jia getting the bronze medal.
"
124397,"Welterweight, Freestyle (≤73 kilograms), Men",1960 Summer Olympics,15,Wrestling,/editions/15/sports/WRE,1 –  6 September 1960,"Basilica di Massenzio, Roma",23 from 23 countries,"Scoring by negative points, with negative points given for any result short of a fall.  Accumulation of 6 negative points eliminated the wrestler. When three or fewer wrestlers remained, they advanced to a final round, with preliminary results carried forward.",na,"Iran’s Emam Ali Habibi was considered the overwhelming favorite in this class. He had won the 1959 World Championships, was Olympic lightweight gold medalist in 1956, and the 1958 Asian Champion. He was thought to be the “unbeatable Iranian.” Nobody outside of the United States had heard of American Doug Blubaugh but Habibi would soon find out. Blubaugh won his first four matches, three by falls, and one by walkover, and then met Habibi in round five, throwing him in 2:37 to eliminate Habibi, who would finish in a tie for fourth. In the final round Blubaugh then won by decision over Turkey’s İsmail Oğan and threw Pakistani Muhammad Bashir to win the gold medal.
Blubaugh should have been better known, having won two AAU titles, an NCAA title, and the 1959 Pan American Championships. Habibi went on to win the 1961 and 1962 World Championships and his loss in Roma was his only one ever at a major international. Oğan came back in 1964 and won the gold medal in this class.
"
64560,"Javelin Throw, Women",1992 Summer Olympics,23,Athletics,/editions/23/sports/ATH,31 July –  1 August 1992,"Estadio Olímpico de Montjuïc, Barcelona",25 from 17 countries,na,na,"Petra Felke (GER) was the defending champion but was not the dominant thrower she had been in 1988. She had finished second at the 1991 World Championships behind Xu Demei (CHN), while the 1990 European Champion was Finland’s Päivi Alafrantti. But the best throwers in 1992 had been Belarussian Nataliya Shikolenko and Norway’s Trine Hattestad, and they led the qualifiers. Shikolenko took the lead in the final with 68.26 (223-11½) in the first round. Round one produced all the medalists as Silke Renk (GER) threw 67.24 (220-7¼) and Karen Forkel, eventual bronze medalist, threw 65.02 (213-4), and nobody would surpass those marks except the leaders. The standings held up through five rounds with Shikolenko leading Renk, who then won the gold medal with 68.34 (224-2½) on her final toss.
"
70108,"Rings, Men",1932 Summer Olympics,10,Artistic Gymnastics,/editions/10/sports/GAR,12 August 1932 — 8:00,"Los Angeles Memorial Coliseum, Los Angeles, California",14 from 6 countries,"Separate competition unrelated to all-around, with specialists allowed to compete on the apparatus.  Score based on compulsory and optional exercises on apparatus.",na,"There were 14 gymnasts from six nations in the rings event, with performances in a compulsory and voluntary exercise. The event was held separately from the all-around. This was a specialist’s event as many of the competitors, notably the entire Italian and USA contingents, did not compete in the all-around. The gold medal went to American George Gulack, who was a Latvian emigré, followed by his teammate Tom Denton, with Italy’s Giovanni Lattuada winning bronze. Gulack was the US National Champion on the rings in 1928 and 1935, with Denton winning that title in 1932, but little else is known of Lattuada’s career.
"
920066,"Music, Compositions For Orchestra, Open",1948 Summer Olympics,12,Art Competitions,/editions/12/sports/ART,29 July – 14 August 1948,"Victoria & Albert Museum, London",15 from 8 countries,na,na,"There is no known list of entrants for the 1948 music competitions, although it is known that Austria, Canada, Czechoslovakia, Denmark, Finland, France, Great Britain, Iceland, Ireland, Italy, Luxembourg and Poland sent a total of 36 entries. However, with few exceptions, only the prize winners are known in each category.
The orchestral compositions competition was won by Polish composor/conductor Zbigniew Turski. A founder of the Polish-Baltic Philharmonic in 1945, Turski later taught music at Chopin University of Music in Warszawa. Danish composer Erling Brene earned a bronze medal with “Viguer,” a work he had written in 1943, before the official 1 January 1944 deadline for art entries at the 1948 Olympics.
"
21308,"Bantamweight (≤118 pounds), Men",1920 Summer Olympics,7,Boxing,/editions/7/sports/BOX,21 – 24 August 1920,"Feestzaal, Koninklijke Zoölogische Maatschappij, Antwerpen",12 from 7 countries,Single elimination tournament.,na,"South Africa’s Clarence Walker won four decisions to win the gold medal in this event.  The 1919 Inter-Allied Champion had been Albert Evans of Australia, who had defeated Enea Marzzorati of Italy, but neither competed at Antwerp.
"
16634,"Half-Middleweight (≤78 kilograms), Men",1988 Summer Olympics,22,Judo,/editions/22/sports/JUD,28 September 1988,"Jang-chung Che-yuk-gwan, Seoul",41 from 41 countries,"Two single-elimination pools, with winner of each pool advanced to the final. All judoka losing to the winner of each pool advanced to repêchage pools, with the winners of the repêchage pools earning bronze medals.",na,"There were several contenders with no clear favorite. Defending champion West German Frank Wieneke was back but had not won a major title since 1984. The Japanese World Champion Hirotaka Okada was expected to challenge for a medal. Also highly considered was Britain’s five-time European Champion Neil Adams, twice an Olympic silver medalist. Adams had come out of retirement to chase the one medal that had escaped him during his career. But the division was marked by upset after upset. Adams went out to East German, Torsten Bréchôt, who had been 1985 World runner-up when known as Torsten Oehmigen. Okada was defeated by Frenchman Pascal Tayot, a strong, muscular fighter with little technique. One pool final matched Wieneke against Bréchôt, with Wieneke closing it out with a koka with seven seconds remaining. The other pool final matched Russian Bashir Varayev, 1987 World runner-up, against Poland’s Waldemar Legień, the 1985 European silver medalist. Legień won by decision, but Varayev’s actions made everyone in the crowd know he did not agree with the result. Just after four minutes into the final, Legień dropped to his back to begin groundwork. Wieneke attacked, but Legień grabbed him and threw with seoi-nage for ippon to win the gold medal at 4:44. Legień would return in 1992 to win gold in the middleweight class.
"
9000909,"Cross, Men",2018 Winter Olympics,60,Snowboarding,/editions/60/sports/SBD,15 February 2018,"Phoenix Snow Park, Mountain Cluster, Bongpyeong",39 from 16 countries,na,Jeff Ihaksi,"The men’s boardercross was held at the Phoenix Snow Park in the mountain cluster of Bongpyeong, Korea. Among the medal contenders were the defending Olympic and reigning World champion Pierre Vaultier of France, two-time World champion Alex Pullin of Australia, and Italy’s Omar Visintin, the 2014 Crystal Globe winner.
Vaultier, a five-time World Cup champion, was involved in a three-man crash in his semi-final and stepped out of his binding to push on top of the kicker, managing to get up to finish the race and qualify in third place.
In the Big Final, Vaultier led from the start, with Australia’s Jarryd Hughes maintaining an inside line to keep in touch with the Frenchman. With Pullin’s crashing, which was followed by Americans Nick Baumgartner and Mick Dierdorff, Vaultier, Hughes and Regino Hernandez of Spain were left in the medal positions.
Vaultier, the four-time Olympian, finished 0.27 of a second in front of Hughes, and successfully defended his gold medal from Sochi 2014. Hughes who had stayed close to the front won the silver medal.  Hernandez became only the third Spaniard ever to win a medal at the Olympic Winter Games with his bronze medal (following Francisco Fernández Ochoa in 1972, and his younger sister Blanca Fernandez Ochoa in 1992).
"
86321,"Sabre, Team, Men",1948 Summer Olympics,12,Fencing,/editions/12/sports/FEN,10 – 11 August 1948,"Palace of Engineering, Wembley, London",85 from 17 countries,na,na,"Hungary had dominated this event throughout the 1930s but they had missed the 1947 World Championships and so Italy arrived at the London Olympics as World Champions.  The depth of talent amongst the Hungarians proved decisive as they retained their title with little difficulty. Tibor Berczelly was the outstanding performer and won 15 out of 17 bouts in the tournament. Three members of the Hungarian were also involved in the gold medal victory in Berlin.
Italy and the USA tied 8-8 in what was the decisive match for the silver medal with Italy winning on combined hits 61 to 59.
"
259961,"Team All-Around, Men",2008 Summer Olympics,53,Artistic Gymnastics,/editions/53/sports/GAR,9 – 12 August 2008,"Guojia Tiyuguan, Beijing Aolinpike Gongyuan, Beijing",72 from 12 countries,na,na,"The format was the same as in 2004. There was a qualifying round, with only the top eight teams advancing to the final round. In the qualifying round each team was allowed six competitors, with five to compete on each apparatus, and the best four of five scores counting for each apparatus. Qualifying scores did not carry over to the final round. In the final, each team had six gymnasts, with three allowed to compete on each apparatus, all three scores counting, which was termed the 6/3/3 rule. China had won the 2006-07 World Championships, and crushed their competition in Beijing, winning the 2008 gold medal by a 7+ point margin over Japan. In the final, Japan led after the first rotation, the floor exercise, but that was it as China passed them. The US was briefly ahead of China on the third rotation, but struggled on the floor exercise and pommelled horse to drop back to bronze. Japan had been second at the 2007 Worlds and third in 2006, and won the silver medal fairly easily over the United States.
"
358794,"Discus Throw, Men",2016 Summer Olympics,59,Athletics,/editions/59/sports/ATH,12 – 13 August 2016,"Estádio Olímpico João Havelange, Engenho de Dentro, Rio de Janeiro",35 from 24 countries,na,na,"For the last eight years the world’s top discus thrower had been Germany’s Harting, winner of the 2012 Olympic gold, the 2009, 2011, and 2013 World Championships, and the 2012 and 2014 European Championships. And in Rio, Germany’s Harting came through again to win gold – except it wasn’t the same Harting. Robert Harting was the defending champion but he was not in Rio, giving way to his younger brother, Christoph Harting, who succeeded big brother as the gold medallist. It was the first time in Olympic history, in any sport, that brothers succeeded each other as Olympic champions in the same individual event.
The lead in round one was taken by Poland’s Piotr Małachowski with 67.32, a mark that would hold up for the silver medal and that lasted a long time as the leader. In fact, it stood until round six, when Harting, the next-to-last thrower, surpassed it with 68.37 to win the record-setting gold medal. Małachowski had one last shot to win, but his 65.38 would not do it. Daniel Jasinski’s bronze medal gave Germany two athletes on the podium.
"
925839,"220 yards - Olympic Irish Sports, Men",1904 Summer Olympics,3,Athletics,/editions/3/sports/ATH,20 July 1904,"Francis Field, Washington University, St. Louis",3 from 1 countries,na,na,na
307037,"Kayak Singles, 1,000 metres, Men",2012 Summer Olympics,54,Canoe Sprint,/editions/54/sports/CSP,6 –  8 August 2012,"Eton Dorney, Windsor",22 from 22 countries,na,na,"The defending Olympic champion in the men’s K-1 1000 was Tim Brabants of Great Britain but, despite the advantage he would gain at a hometown Olympics, he was not considered be a challenger for the podium as he had been injured earlier in the season and had not won a major international medal in the event since the 2010 World Championships. He was also competing against a strong field of kayakers such as Canada’s Adam van Koeverden, the most recent World Champion, German Max Hoff, the 2009 and 2010 World Champion, and Eirik Verås Larsen of Norway, the 2004 Olympic Champion, the 2008 Olympic runner up, and three-time World Champion. Larsen certainly had the advantage in experience – his first World Championship title in the event had come in 2002 – but If anyone was a slight favorite it was Hoff, who was coming into the event with back-to-back European Championship victories from 2011 and 2012.
The Canadian, however, posted the fastest times in both the heats and the semi-finals, drawing attention away from Hoff. In the final van Koeverden took an early lead and maintained it for the first 750 metres, but a strong push from Larsen in the closing quarter of the race saw the Norwegian make up nearly an entire length of distance between the two. Leaving the rest of the pack behind them, Larsen and van Koeverden went neck and neck in the final stretch, with the Canadian being just edged out by the Norwegian’s experience and technical prowess in the final metres. Larsen thus reclaimed the title he had lost in 2008 and van Koeverden took home silver, his fourth Olympic medal after having won gold and bronze at the 2004 Summer Olympics in the K-1500 m and K-1000 m respectively, and silver in the K-1500 m in Beijing. Hoff covered the open water between Larsen and van Koeverden and nearly stole second place from the Canadian, but had to settle for bronze after coming up short by just under six-tenths of a second.
"
17825,"Half-Middleweight (≤78 kilograms), Men",1996 Summer Olympics,24,Judo,/editions/24/sports/JUD,23 July 1996,"Georgia World Congress Center, Atlanta, Georgia (Hall H)",34 from 34 countries,"Two single-elimination pools, with winner of each pool advanced to the final. All judoka losing to the finalists in each pool advanced to repêchage pools, with the winners of the repêchage pools earning bronze medals.",na,"Japan had brought a dominant team to Atlanta, and the favorite in this class was also a Japanese, Toshihiko Koga, the 1995 World Champion in this class. Koga had been Olympic Champion in 1992 in lightweight, and was twice World Champion in the lightweight class (1989, 1991). Koga had briefly retired after the 1992 Olympics but came back for the 1995 Worlds. He had won five consecutive Kodakan Cups and six consecutive All-Japan championships. Koga made it to the final easily, where he faced France’s Djamel Bouras, whose previous biggest accomplishment was a bronze at the 1995 Worlds. The final was a defensive battle, with Koga leading until he was penalized for passivity with only 12 seconds remaining. This brought the match to hantei, with all three judges giving the decision to Bouras for the gold medal. Bouras would win a silver medal at the 1997 Worlds, while Koga would continue to compete thru 2000, but was never again a major factor at internationals.
"
305333,"Heavyweight (≤91 kilograms), Men",2012 Summer Olympics,54,Boxing,/editions/54/sports/BOX,1 – 11 August 2012,"ExCeL, Newham, London",14 from 14 countries,Single elimination tournament.,na,"Ukrainian boxer Oleksandr Usik had veered between the light-heavyweight and heavyweight divisions in the four years between Olympics but had settled at the higher limit by 2011 and had claimed the world title in Baku. The Olympic draw did not favour him and he was forced to meet a trio of highly regarded opponents to claim the Olympic crown. He fought off Russia’s former world champion Artur Beterbiyev in the quarter-finals, the young Bulgarian Tervel Pulev in the semis before condemning Clemente Russo of Italian to a second successive Olympic final defeat to win his gold medal.
"
70221,"Parallel Bars, Men",1960 Summer Olympics,15,Artistic Gymnastics,/editions/15/sports/GAR,5 – 10 September 1960 — 08:00-17:00,"Terme di Caracalla, Roma",129 from 28 countries,na,na,"As with all apparatus formats in 1960, this was a new format, with the all-around competition serving as a qualifying round for the final, with the top six performers advancing to the final round, where they again performed a compulsory and optional exercise to determine final placements. The shock in this event was not that Borys Shakhlin, the 1958 World Champion, won the gold medal and Takashi Ono the bronze medal, as they were the dominant male gymnasts in Rome, but that the silver went to Italian Giovanni Carminucci. It was one of only two individual medals won by Italian gymnasts in Rome, the other going to Franco Menichelli on floor exercise. Carminucci’s brother, Pasquale, also competed on the Italian gymnastic team in Rome. There is some internet information out there that the two were Siamese twins, but that is certainly false as they were born two years apart.
"
22107,"Welterweight (≤147 pounds), Men",1936 Summer Olympics,11,Boxing,/editions/11/sports/BOX,10 – 15 August 1936,"Deutschlandhalle, Berlin",24 from 24 countries,Single elimination tournament.,na,"The welterweight division had no clear favourite although the German fighter, Michael Murach, was expected to perform well in front of a home audience. Imre Mándi of Hungary and Cook of Australia were also expected to put in  strong performances.
Mándi’s victory over the US boxer Chester Rutecki was hotly disputed by the American team management, Mándi hit the canvas in the first round and was warned for fouling on four occasions but won the decision. US boxing coach Johnny Behr was quoted as saying “This beats the Olympic record for terrible decisions” and the US boxing team withdrew from the Olympics, only to reconsider their decision an hour later. Another controversy occurred in the very first bout of the competition, when Uruguay’s Costanzo was disqualified in his match against Tritz of France, his supporters surrounded the ring and threatened to slit the referee’s throat.
Finland’s Sten Suvio was not blessed with an easy draw, he faced Cook and Mándi in successive rounds but managed to gain the decision over both. After a semi-final victory over the eventual bronze medal winner, Pedersen of Denmark, he found himself facing Murach in the final. Very much the outsider in the final, Suvio bided his time in the first three minutes as Murach launched his attacks. Suvio’s opportunity came halfway through the second round; a hard right hand stopped the German in his tracks and changed the course of the fight. The Finn began to dominate, landing punch after punch and Murach briefly visited the canvas as he tired badly. Suvio’s victory was the first gold medal victory by a Finnish boxer.
Micheal Murach went on to defeat Mándi in the final of the 1937 European Championship but was to die fighting on the Eastern Front in 1941, Sven Suvio fought in the Finnish army but survived to resume his modestly successful career as a professional. Raúl Rodríguez of Argentina, who lost in the last eight became professional middleweight champion of South America.
"
70178,"Floor Exercise, Women",1952 Summer Olympics,13,Artistic Gymnastics,/editions/13/sports/GAR,22 – 23 July 1952 — 08:00-14:00 (both days),"Messuhalli II, Helsinki",134 from 18 countries,Placement determined by best scores on apparatus in individual all-around event.,na,"This was one of only two events Soviet women gymnasts did not win in 1952, the other being the uneven bars. In fact the medals were won by the same three athletes in both events. On the uneven bars, Hungary’s Ágnes Keleti won gold, Soviet Mariya Horokhovska won silver, and Keleti’s teammate, Margot Korondi won bronze. On the uneven bars, Horokhovska also won silver, while Keleti and Korondi would trade positions. Keleti won four medals in Helsinki, but in 1956 she would add six more, with three apparatus gold medals, and defended her title in the floor exercise.
"
