result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
70737,"Floor Exercise, Women",1996 Summer Olympics,24,Artistic Gymnastics,/editions/24/sports/GAR,21 – 29 July 1996,"Georgia Dome, Atlanta, Georgia",96 from 28 countries,na,na,"As in 1992, eight gymnasts advanced to the final round based on the qualifying scores in the team all-around, with a maximum of two per nation, but the final placements were determined only by the score posted in the final round. This was another relatively open event although Romanian Gina Gogean had won a medal at the last three World Championships and at two of the last three Europeans. She made the final but would finish only seventh. The leading qualifier was American Kerri Strug, but the ankle injury she sustained on vault in her last rotation of the team event caused her to withdraw. Gold eventually went to the all-around champion, Ukrainian Liliya Podkopaieva, who was followed by Romanian Simona Amânar. Bronze was won by American Dominique Dawes, who just edged out her teammate and namesake, Dominique Moceanu.
"
61607,"100 metres, Men",1976 Summer Olympics,19,Athletics,/editions/19/sports/ATH,23 – 24 July 1976,"Stade olympique, Parc olympique, Montréal, Québec",63 from 40 countries,na,na,"The two top sprinters since 1972 were Jamaican Don Quarrie and American Steve Williams. Quarrie had won the 100/200 double at the 1970 and 1974 Commonwealth Games, and would win the 100 again in 1978. He was considered better at the 200, but was a top century sprinter as well. Williams spent 1973-76 amassing a series of superb times, equaling the world records in both 100 yards and 100 metres. Many experts consider him, at his best, the fastest man of the 70s, but injuries and boycotts prevented him from ever making an Olympic team.Both Williams and another top rated American Houston McTear missed the Games after suffering hamstring injuries at the US Trials. Another possible medal contender Silvio Leonard of Cuba failed to reach the final after reportedly being injured in a pillow fight shortly after arriving in Montreal.
Valery Borzov was back in 1976, but was not the dominant sprinter he had been in 1972 and was carrying a minor leg injury. Another finalist from 1972 who was back was Trinidad’s Hasely Crawford, who first was noticed placing third behind Quarrie at the 1970 Commonwealth Games in the 100 but who Track and Field News described as “a man of frequent high expectations who hasn’t yet fulfilled that promise”.  In the Olympic final, Borzov and American Harvey Glance took the early lead, but Quarrie caught them by 20 metres. Crawford finished quickly to nip Quarrie at the line – by 1/100th of a second. Borzov added a bronze to his 1972 gold and Glance placed fourth.
"
158425,"Coxed Pairs, Men",1964 Summer Olympics,16,Rowing,/editions/16/sports/ROW,11 – 15 October 1964,"Toda Rowing Course, Toda, Saitama",48 from 16 countries,na,na,"Germany had fielded strong teams from both East and West over the last several years and, as the defending Olympic champions, were considered to have a high chance of success at the 1964 Games. The unified team sent Günter Bergau, Peter Gorny, and Karl-Heinz Danielowski, the reigning European Champions, to Tokyo. The coxed pairs was, however, a traditionally open event, and the United States, victors at the 1963 Pan American Games, sent a strong team consisting of Conn Findlay, a 1956 Olympic champion and 1960 bronze medalist, his long-time partner Ed Ferry, and another 1960 bronze medalist, Kent Mitchell.
The opening heats were won by the United States, France, and Poland, although the Dutch and the Soviets also had strong performances. The Soviets had entered the squad that had been runners-up at the most recent European Championships, Nikolay Safronov, Leonid Rakovshchik, and 1960 Olympic silver medalist Igor Rudakov, while Poland’s Kazimierz Naskręcki, Marian Siejkowski , and Stanisław Kozera had been the bronze medalists at that event.  Both the USSR and the Netherlands advanced to the final through the repêchage, along with Czechoslovakia, with the Soviets doing so by outperforming the German trio. Surprisingly devoid of a serious challenge, the Americans won the final comfortably, while France and the Netherlands went neck and neck for silver; the former emerged on top by less than 0.3 seconds. The Dutch therefore took one of their first rowing medals of any color since 1924 (in addition to silver in the coxless pairs and bronze in the coxed fours). Argentina, although eliminated in the repêchage, managed to earn one historic distinction in this event: a member of its crew, Oscar Rompani, was competing at the age of 60, making him the oldest rower to take part in the Olympics.
"
157701,"Coxed Fours, Men",1924 Summer Olympics,8,Rowing,/editions/8/sports/ROW,13 – 17 July 1924,"Bassin d'Argenteuil, Paris",51 from 10 countries,na,na,"Ten nations competed in the coxed fours in Paris and two others, Norway and Czechoslovakia, dropped out prior to the start of the race. Switzerland, who had won the event in 1920 and every European Championship since 1911 (except 1922), and France (the 1922 European champions) were the traditionally strong countries in this discipline; the former brought back one of the gold medalists from the previous edition of the Games, Hans Walter, to compete in Paris. In the opening round, however, it was the Netherlands who had the fastest time, winning their heat ahead of the Swiss, who had the third-fastest result overall, behind France. The other heat winners were Italy and the United States. Switzerland won the repêchage and earned a spot in the final, which was led by the Dutch team until midway through the course, at which point the exhausted nation dropped from the race. The Swiss crew then took the lead and beat out France for the gold medal, with the United States coming in third.
"
20435,"Ice Hockey, Men",1976 Winter Olympics,40,Ice Hockey,/editions/40/sports/IHO,3 – 14 February 1976,"Olympiaeisstadion, Innsbruck / Kunsteisbahn, Messehalle, Innsbruck",217 from 12 countries,Qualifying round placed teams into final and consolation round-robin pools.,na,"Seven months after the 1972 Winter Olympics, the world got the chance to see if the Soviet ice hockey leviathan was the equal of the best NHL teams.  Canada and the Soviet Union played a summit series of eight games, four in Canada, and four in Moscow.  After five games, the Canadian NHL stars were trailing, with only one win and one tie.  To pull out the series they had to win the final three games in the Soviet’s rink.  All Canadians from that era know where they were on September 28, 1972, when Paul Henderson scored the final goal of the eighth game, to allow Canada to defeat the USSR in the game, and the series.
But the IOC still did not allow professionals to compete and Canada again eschewed sending a team to the Innsbruck Winter Olympics.  Led by forwards Valery Kharlamov and Aleksandr Yakushev, goalie Vladislav Tretyak, and the huge defenseman, Boris Mikhaylov, the Soviets again won the gold medal, defeating Czechoslovakia, 4-3, in the final game.
"
4967,"100 metres Backstroke, Men",1932 Summer Olympics,10,Swimming,/editions/10/sports/SWM,10 – 12 August 1932,"Olympic Park Swimming Stadium, Los Angeles, California",16 from 9 countries,na,na,"In no result was the domination of the Japanese men felt more than in the 100 metres backstroke. Amsterdam finalist Toshio Irie and newcomer Masaji Kiyokawa eased into the final by winning their races and were joined by compatriot Kentaro Kawatsu. The finishing order of the final was Kiyokawa-Irie-Kawatsu, the first time Japan had made a clean sweep of the medals in any Olympic event. The main rival to the Japanese trio should have been Germany’s Ernst Küppers but he committed a false start and seemingly unnerved by this, he finished in fifth. Masaji Kiyokawa spent twenty years as a member of the IOC and served as a vice-president of the organization.
"
34945,"Handball, Men",2000 Summer Olympics,25,Handball,/editions/25/sports/HBL,16 – 30 September 2000,"The Dome and Exhibition Complex, Olympic Park, Sydney, New South Wales / The Dome and Exhibition Complex, Olympic Park, Sydney, New South Wales",177 from 12 countries,Round-robin pools advance teams to classification matches.,na,"The first seven teams of the 1999 World Championships in Egypt qualified, headed by champions Sweden and followed by Russia, Serbia and Montenegro (Yugoslavia), Spain, Germany, France and Egypt. Continental qualifiers Tunisia, South Korea, Cuba, Slovenia and host nation Australia completed the field. The defending Olympic champion, Croatia, only came 10th at the World Championships. At the European Championships in January 2000, held in Croatia, they lost a dramatic play-off for 5th place and an Olympic ticket to their neighbours Slovenia, 25-24.
All seven European nations qualified for the quarter-finals, where they were joined by Egypt. The finalists of the 1999 Worlds, Russia and Sweden progressed with relative ease in both quarter-finals and semi-finals. In the final, the Swedes went into the break with a 14-13 lead. In the second half, the Russians rallied from 16-14 behind to 21-16 ahead, with thanks to various saves from goalie Andrey Lavrov. The Swedes managed to slightly close the gap, but never again levelled with the Russians, eventually losing 28-26. It was a disappointing loss for the Swedes, as it marked their third consecutive silver medal. The Russians won their first medal as an independent nation, but goalkeeper Lavrov became the first handball player to win three Olympic gold medals, having earlier played for the Soviet Union (1988) and the Unified Team (1992). In Athens, he would add a bronze medal to his collection.
"
905468,"Ballet, Men",1992 Winter Olympics,44,Freestyle Skiing,/editions/44/sports/FRS,9 – 10 February 1992,Tignes,17 from 11 countries,na,na,"Freestyle ballet was one of the three original forms of competition in freestyle skiing, along with moguls and aeriels. Ballet was contested as a demonstration event at both the 1988 and 1992 Winter Olympics. World Championships had been held in 1986, 1989, and 1991. Ballet would later be termed Acroski as an event, but it was discontinued at the World Championships after 1999, as it lost popularity after it was never afforded Olympic status with the other freestyle events.
The favorite was American Lane Spina, the 1991 World Champion, runner-up at the Worlds in 1986 and 1989, and runner-up at the 1988 Calgary demonstration event. However, the title went to France’s Fabrice Becker, who would go on to win the Worlds in 1993 and 1997. Spina finished third, also trailing Norwegian Rune Kristiansen, who would win the 1995 World Championship.
"
255496,"Kayak Fours, 1,000 metres, Men",1976 Summer Olympics,19,Canoe Sprint,/editions/19/sports/CSP,29 – 31 July 1976,"Bassin olympique, Île Notre Dame, Montréal, Québec",80 from 20 countries,na,na,"Hungary, East Germany, and Spain had each won the K-4 1000 at one of the last three editions of the World Championships, while the Soviet Union was the reigning Olympic champion and brought one of its defending title-holders, Yuriy Filatov, to the 1976 Summer Olympics. Spain defeated the Soviet Union in the first opening heat, setting an Olympic record in the process, but East Germany and Romania were only 0.29 and 0.42 seconds behind respectively in winning their own heats. Hungary, meanwhile, was fourth in East Germany’s heat and only advanced through the repêchage. It performed better in the semi-finals, coming in second in East Germany’s heat, with the Soviet Union besting Romania in its own heat and Spain taking a third. The final ended with an exciting battle between the Soviet Union and Spain, the former of whom came out with gold by a margin of 0.26 seconds. Spain would have to wait until 2004 to earn its first Olympic canoeing title, but the nation’s silver was its first Olympic canoeing medal. East Germany, meanwhile, took bronze 0.59 seconds ahead of Romania, giving Rüdiger Helm his third medal of the Games: he won the K-1 1000 and was the bronze medalist in the K-1 500.
"
901044,"Bantamweight (≤ 58 kilograms), Men",1992 Summer Olympics,23,Taekwondo,/editions/23/sports/TKW, 3 August 1992,"Palau Blaugrana, Barcelona",8 from 8 countries,na,na,"Eight fighters competed in a single-elimination tournament. The final ended up between Mexico’s William Córdova against Canadian Sayed Najem, who was runner-up at the 1991 World Championships. The match was very close, and ended up in a scoreless tie, 0-0, but Córdova was given the victory, and the title, by official’s decision. The 1991 World Champion, Spain’s Ángel Alonso, competed, but lost in the first round against Italy’s Domenico D’Alise.
"
153700,"Sprint, Men",1956 Summer Olympics,14,Cycling Track,/editions/14/sports/CTR,3 –  6 December 1956,"Olympic Park Velodrome, Melbourne, Victoria",18 from 18 countries,"1,000 metres.",na,"Earlier in the year, Michel Rousseau (FRA) had won the sprint World Championships and was favored in Melbourne. The 1955 and 1956 runner up Jorge Batiz (ARG) was not in Melbourne.  Future World Champion in the event (1958-59), Valentino Gasparella, was in Melbourne but did not contest the sprint, riding only the team pursuit. Nineteen riders started the event. Six first round heats followed by six repêchages qualified 12 riders for the quarter-finals. From the quarter-finals onward, all matches were best two of three races. The semi-finals came down to Rousseau, Italian Guglielmo Pesenti, and two riders from Oceania. In the first heat, Rousseau defeated New Zealander Warren Johnston easily in two straight races. The second heat had Pesenti and Dick Ploog (AUS). They split the first two races, and in the decider, Ploog took the lead on the last back straight as they started the sprint. He swept down inside Pesenti who passed him quickly, and Ploog stood up. But he did not raise his hand for a protest, and did not actually finish the course on the track. However, the Australian team manager protested that Pesenti had cut Ploog off when he passed him. Later that evening, the commissaries ruled in Pesenti’s favor, but Australia appealed again and it was not until the next morning that the final ruling came back that there had been no foul.  In the final, Rousseau won comfortably in two straight races, with 11.4 his 200 metre time for each race, equaling the Olympic record both times. Rousseau was again amateur sprint World Champion in 1957 and then turned professional. In 1958 he won the professional world title, and was runner-up in 1959 and 1961 to the redoubtable Antonio Maspes (ITA).
"
33584,"Football, Men",1924 Summer Olympics,8,Football,/editions/8/sports/FBL,25 May –  9 June 1924,"Stade Bergeyre, Paris / Stade de Paris, Saint-Ouen / Stade Pershing, Vincennes / Stade Olympique de Colombes, Colombes",279 from 22 countries,Single-elimination tournament.,na,"With serious international participation, the 1924 Olympic tournament is definitely the first major international football championship. German authors Lennartz and Buschmann even titled their book on the event “Uruguay, forgotten World Champion”. The South Americans were definitely the class of the tournament. They amazed European spectators with their attractive play and impressed with their 5-1 win over the home nation in the quarter-finals. The Uruguayans encountered their main obstacle in the semi-finals, trailing the Dutch team by 0-1 at half-time. The Uruguayans fought their way back, but only decided the match with a penalty kick that most observers thought to have been an error by the French referee.
While Uruguay won an easy victory over Switzerland in the final, the match for bronze was more closely fought. In the first match, Sweden and the Netherlands tied one all after extra time, and a second match had to be played. The replay was held less than 24 hours after the first game, and both teams played with heavily changed line-ups due to fatigued players. Sweden won the match 3-1.
"
61733,"4 x 400 metres Relay, Men",1976 Summer Olympics,19,Athletics,/editions/19/sports/ATH,30 – 31 July 1976,"Stade olympique, Parc olympique, Montréal, Québec",64 from 16 countries,na,na,"The US was favored but both Great Britain and Kenya were thought to be legitimate challengers. However, Kenya had joined the African boycott of the 1976 Olympics and was not present. In the heats Britain was eliminated when Alan Pascoe had the baton knocked from his hand by a Jamaican runner at the final exchange. This left the final almost a walkover for the Americans who won over Poland by almost three seconds. The 400/800 champion, Alberto Juantorena of Cuba, anchored their team but he did not have enough support and they finished seventh.
"
40511,"Double American Round, Men",1904 Summer Olympics,3,Archery,/editions/3/sports/ARC,19 September 1904,"Francis Field, Washington University, St. Louis",22 from 1 countries,"Two American Rounds consisted of 30 arrows at 60 yards (54.9 metres), 30 arrows at 50 yards (45.7 metres), and 30 arrows at 40 yards (36.6 metres).  Placings in individual events determined on a point basis.  Two points awarded for highest total score, two points awarded for most total targets hit, one point awarded for highest score at each distance, and one point awarded for most targets hit at each distance.  Ties broken on total score, and then on total targets hit.",na,"Phil Bryant won the gold medal in this event as he had in the Double York Round, scoring 8.2 of a possible 10 points in the Double American Round. The podium in this event was the same as in the Double York Round, with Bryant winning gold, Robert Williams winning silver and Will Thompson taking the bronze. Williams was 63-years-old in 1904, while Thompson was 56. Thompson would eventually win five US archery titles. Williams and Thompson also led their Potomac Archers team to the gold medal in the Team Round. This was the only time the Double American Round was contested at the Olympics.
"
44047,"Doubles, Men",1900 Summer Olympics,2,Tennis,/editions/2/sports/TEN,6 – 11 July 1900,"Société des sports de l'île de Puteaux, Puteaux",16 from 3 countries,Single-elimination tournament.,na,"The Doherty brothers played together in the men’s doubles, which eliminated all suspense as to the winner of that tournament. In both the semi-finals and final, they and their opponents decided to play best of five sets in order to make the match as interesting as possible for the spectators. It was hardly so, as The Field noted that the Dohertys “might have beaten all their opponents without the loss of a single game had they so chosen.”
The Dohertys arrived in Paris having won the Wimbledon title the previous week with a five set victory over Roper Barrett and Harold Nisbet.
"
70794,"Individual All-Around, Women",2000 Summer Olympics,25,Artistic Gymnastics,/editions/25/sports/GAR,17 – 21 September 2000,"Sydney SuperDome, Olympic Park, Sydney, New South Wales",97 from 32 countries,na,na,"There was little doubt as to the favorite, Russian Svetlana Khorkina. She was the 1997 World Champion and won the European title in 1998 and earlier in 2000. Khorkina led the qualifying comfortably over Romanians Andreea Răducan and Simona Amânar. She then opened with a floor ex score of 9.812 and seemed on her way. However, in the vault, she missed both vaults badly, scoring only 9.343. Shaken, she moved on to her next apparatus, the uneven bars, and things got worse, as she fell off the bars and posted only a 9.012. Then things got tricky.
Several gymnasts had fallen on the vault, and Australian Allana Slater thought something looked odd about the apparatus. She thought it was too low, and when it was re-checked it was, indeed, 5 cm lower than standard. It turned out that when it was re-set after the men’s vault, the height had not been changed to the women’s height. The 18 gymnasts who had already vaulted were given the chance to perform the apparatus again, but for Khorkina, it was no help as her subsequent fall on the uneven bars gave her no shot at a medal.
Romanian Maria Olaru had predicted that she and her Romanian teammates would sweep the medals in this event and that was what appeared to happen. Răducan was placed first initially, with 38.893, with Amânar second with 38.642, and Olaru third with 38.581, as Khorkina would finish only 10th. Then four days later Răducan’s doping test came back positive for pseudoephedrine, a common ingredient found in cold medicines. The Romanian doctor Ioachim Oanâ had given Răducan the cold medicine a few days before the competition, which caused the positive test. Răducan was disqualified from the all-around but she would be allowed to keep her other Sydney medals. Oanâ was banned from the sport for four years. China’s Liu Xuan, who had only been 20th in qualifying, was moved up to receive the bronze medal.
"
900582,"Flyweight (≤54 kilograms), Men",1988 Summer Olympics,22,Taekwondo,/editions/22/sports/TKW,17 September 1988,"Jang-chung Che-yuk-gwan, Seoul",16 from 16 countries,na,na,"Sixteen fighters competed in a single-elimination tournament. The event was won by Korean Ha Tae-Kyung, which was not unusual, as Korean fighters won seven of the eight men’s classes. Ha had never medalled at the World Championships, which were won by two different Korean fighters in 1985 and 1987. Ha won the event by defeating Spain’s Gabriel García in the final.
"
263407,"Super-Heavyweight, Freestyle (≤120 kilograms), Men",2008 Summer Olympics,53,Wrestling,/editions/53/sports/WRE,21 August 2008,"Zhongguo Nongye Daxue Tiyuguan, Beijing",20 from 20 countries,Single elimination tournament. Competitors losing to the finalists entered repechage tournament for bronze medals.,na,"Uzbeki Artur Taymazov had won a silver medal in this class in 2000 and then won the gold medal in 2004. He had won the 2006 World Championships and was favored to win his second consecutive gold in Beijing. In the semi-finals he faced David Musuľbes, who had won the 2000 gold medal representing Russia. Musuľbes had not been chosen for the 2004 Olympic team so left the Russian squad and began competing for Slovakia, as he did in Beijing. The match between the last two gold medalists was very close, but Taymazov prevailed, winning the first two periods 1-0. In the final Taymazov faced Russian Bakhtiyar Akhmedov, also shutting him in and winning in two straight periods. Taymazov would return in 2012 and win his third consecutive gold medal in this class. Musuľbes held on and won a bronze medal in Beijing, along with Kazakh Marid Mutalimov.
That was how the event and the results seemed to have ended. In 2015, however, the IOC began re-testing samples from the 2008 Beijing and 2012 London Olympics, using newer, more advanced testing techniques, in an effort to find those who had used performance enhancing drugs (PEDs), but in whom it could not be detected at the time of those Olympics. This was one of the many events affected.
In April 2017, Artur Taymazov (UZB) was revealed to have a positive test for turinabol (dehydrochloromethyltestosterone) and stanozolol, and was disqualified, tentatively losing his gold medal. However, he appealed the suspension to the Court of Arbitration for Sport (CAS), but that appeal was rejected in March 2018, with the updated results as shown.
"
51878,"Rapid-Fire Pistol, 25 metres, Men",1996 Summer Olympics,24,Shooting,/editions/24/sports/SHO,23 – 24 July 1996,"Wolf Creek Shooting Complex, Atlanta, Georgia",23 from 19 countries,na,na,"The format was slightly different in 1996 with only a preliminary round and a final, but no semi-final round. Former East German Ralf Schumann was the defending champion, the World Champion, and the world record holder and was expected to win. He dominated the event winning both phases of the qualifying, and leading by six points going into the final. He could only lose by completely losing his nerve in the final and he came thru for the gold medal easily over Bulgaria’s Emil Milev. Schumann became the third shooter to defend the gold medal in rapid-fire pistol, after Hungary’s Károly Takács in 1948-52, and Poland’s Józef Zapędzki in 1968-72.
"
261876,"Team, Women",2008 Summer Olympics,53,Artistic Swimming,/editions/53/sports/SWA,22 – 23 August 2008,"Beijing Guojia Youyong Zhongxin, Beijing Aolinpike Gongyuan, Beijing",69 from 8 countries,Technical and free routines.  Final total is sum of 50% of technical routine score and 50% of free routine score.,na,"Russia was not expected to be challenged and they were not, winning the gold medal easily. In the technical routine they opened a 0.583 lead over Spain, eliminating any suspense over the outcome. But they put on a true show in the freestyle final routine, scoring a perfect 50 points. China placed third, winning their first ever medal in synchronized swimming.
"
