result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
109473,"Sabre, Individual, Men",1988 Summer Olympics,22,Fencing,/editions/22/sports/FEN,22 – 23 September 1988,"Pen-sing Gyeong-ji-jang, Ol-lim-pik Gong-won, Seoul",40 from 18 countries,na,na,"Jean-François Lamour had been Olympic champion in 1984 but with the boycott having robbed the event of many of the best Eastern Bloc contenders his claim to be the world’s best was not received with universal acclaim.  The Frenchman did much to change the perception of him being a lucky champion when he became World Champion in 1987 and a second successive Olympic title finally brought him the admiration of his previous critics. Lamour claimed the title the hard way after losing a bout in the first knockout round. He progressed by beating a couple of serious medal contenders in the repêchage rounds and would reach the final by beating fellow Frenchman Philippe Delrieu. Larmour was paired against Janusz Olech of Poland for the gold and comfortably beat his Polish opponent.
"
1397,"Giant Slalom, Women",1992 Winter Olympics,44,Alpine Skiing,/editions/44/sports/ALP,19 February 1992,Méribel,69 from 32 countries,"Two runs, total time determined placement.",Gates: 48Length: 1320 mStart Altitude: 1830 mVertical Drop: 398 m,"Pernilla Wiberg (SWE) and Vreni Schneider (SUI) were expected to battle it out for the GS title. Wiberg had won the 1991 World Championship while Schneider was the defending gold medalist and the 1991 World Cup champion in giant slalom. Wiberg was the ninth starter on run one, and moved into the lead, while Schneider missed a gate early and did not finish. The leader after the first run was Austrian Ulrike Maier, with Wiberg second and Anita Wachter (AUT) third. Wiberg put away the gold medal by winning the second run, following by the surprising American, Diann Roffe. When she was only 17, Roffe had won the 1985 World Championship in GS, and added another giant slalom World Cup title later that month. But she had done almost nothing since then. Still, her sterling second run moved her into a tie for the silver medals with Wachter. Roffe would return in 1994 at Lillehammer to win the gold medal in super-G.
"
990,"1,500 metres, Men",1936 Winter Olympics,32,Speed Skating,/editions/32/sports/SSK,13 February 1936 — 10:00,"Olympia-Eissportplatz am Rießersee, Garmisch-Partenkirchen",37 from 15 countries,na,na,"With Ivar Ballangrud having won the 500 metres, he was considered to have a good shot at a clean sweep of the speed skating medals. Other skaters were not considered to have much of a chance, especially since Ballangrud had tied the legendary World Record of Oscar Mathisen, 2:17.4, at the World Championships in Davos (Switzerland). All other fast times of the season had also been posted by Norwegians: Harry Haraldsen, Charles Mathiesen and Hans Engnestangen.
Ballangrud was the first of the top skaters to ride, and his pair with Leo Freisinger (USA) was a great duel. The two skaters exchanged the lead a few times, with Ballangrud leading at the last turn. Freisinger was looking to close in with a final inner curve, but could not keep up, and the Norwegian posted 2:20.2. Another close pair followed, between Mathiesen and Max Stiepl of Austria. A silver medallist in the 1500 m at the European Championships, Mathiesen kept a high tempo, being trailed by Stiepl for the first two laps. He then took off, while keeping his 1 second lead on Ballangrud. His 2:19.2 was an excellent time, and a new Olympic Record - Ballangrud was beaten, the surprise of the day. Harry Haraldsen then seemed to be blazing towards a top position as well, but this was mostly caused by his poor opponent. He caught Belgian Charles de Ligne on the final straightaway, a very rare occurrence in an event of just under four laps. In fact, De Ligne is the worst speed skater in Olympic history. His times in the 500 m (with fall), 1500 m and 5000 m (disqualified) are the worst ever recorded at the Olympics, while the ice in Garmisch-Partenkirchen was of good quality. Only one skater has done worse than De Ligne, in the 10000 m. However, Buddy Solem (USA) had the misfortune of skating on a thawing rink at the 1948 Games.
The top four times were secure until the next to last pair, which included Birger Wasenius, winner of the silver medal the day before. He kept up with the pace of the leading Norwegian couple until 700 metres, but then had to yield. He was trailing Freisinger’s third position with a lap to go, but closed that gap to win his second medal of the Games.
"
48187,"Singles, Women",2000 Summer Olympics,25,Table Tennis,/editions/25/sports/TTE,17 – 24 September 2000,"State Sports Centre, Olympic Park, Sydney, New South Wales",64 from 33 countries,"Round-robin qualifying pools, followed by single-elimination tournament. Top 16 seeded directly into single-elimination.",na,"By now the Olympic women’s singles was essentially a Chinese national championship, consisting of the three players representing China, and numerous other Chinese-born players who were competing for other nations. Seven of the eight quarterfinalists were born in China. The final came down to 1999 World Champion Wang Nan against her doubles partner Li Ju, with whom she had won the 1999 World doubles title, and earlier in the week, the Olympic gold medal. It was an extremely close match, going to five games, with Wang prevailing 21-18 in the final game. Wang had been close to elimination in the quarter-finals against her former countrywomen, Li Jia Wei, who now competed for Singapore. She was down 2-1 in games, and narrowly won the fourth, 23-21. Another Singapore player, Jing Jun Hong, placed fourth, missing out on a $145,000 bonus offered to any Singapore athlete to the nation’s first Olympic medal since 1960.
"
19000221,"1,500 metres Freestyle, Women",2020 Summer Olympics,61,Swimming,/editions/61/sports/SWM,26 – 28 July 2021,"Olympic Aquatics Centre, 2-1, 2chome, Tatsumi, Koto-ku, Tatsumi-no-Mori Seaside Park, Tokyo, Japan",33 from 22 countries,na,na,"Women had never before swum 1,500 metre freestyle at the Olympic Games, although the event had been on the World Championship Program since 2001. It was elected to add the event for the Tokyo 2020 Olympics and also add the 800 freestyle for the men.
Katie Ledecky had won the World Championship in 2013, 2015, and 2017, but had to withdraw from the event at the 2019 Worlds because of illness. She had also set the last six world records in the event and had the 23 fastest times ever swum, marking her a prohibitive favorite.
The only possible problem for Ledecky was that she was swimming the 1,500 final on 28 August, less than 75 minutes after she had swum the 200 free final, in which she finished fifth. Ledecky led the qualifying by six seconds over China’s Wang Jianjiahe, with American Erica Sullivan setting a PR to qualify third in 15:46.67.
The final was dominated by Ledecky as she never trailed and eventually won the first gold medal in this event by over four seconds. Wang was in second for the first half of the race, but then Germany’s Sarah Kohler took over second. Over the last 200 metres Erica Sullivan came back on Kohler, and passed her with only 3 laps remaining. Sullivan would hold on for silver in a big PR by over 5 seconds, as the USA went 1-2. Kohler maintained her position for the bronze as Wang finished fourth.
For Sullivan, a medal in Tokyo was special as her mother was Japanese and Erica spoke the language fluently. Ledecky’s gold medal was her 7th gold and 10th overall medal at the Olympics.
"
19012164,"Individual, Open",2020 Summer Olympics,61,Equestrian Dressage,/editions/61/sports/EDR,24 – 28 July 2021,"Baji Koen Equestrian Park, Setagaya, Tokyo",58 from 29 countries,na,na,"It became clear from an early point in the Olympic cycle that Germany had an overabundance of talent in dressage. The nation provided over half of the top 20 horse and rider combinations in the FEI’s top 20 rankings with Isabelle Werth alone listed with 4 separate horses in the top dozen. In many ways, competition between the German riders for a place on the team was harder than the Olympic Games itself. It seemed the only threat to the German riders was the delay in hosting the Games from 2020 to 2021, which may have pushed their horses past the peak of the career. This was proved not to be the case in Tokyo.
Riding to music from the Hollywood musical “LaLaLand”, Jessica von Bredow-Werndl and the horse TSF Dalera broke through the 90% mark for the first ever time in any competition to claim the Olympic title on her first attempt. The pair scored perfect 10s for their piaffe, transitions, and halt. Behind her came Werth and the remarkable 17-year-old Belle Rose. The horse had been aimed for the Rio Olympics, but injury kept her out of the sport for four years until making a triumphant comeback at the 2018 World Equestrian Games. Werth matched Aladar Gerevich and Birgit Fischer-Schmidt by winning gold medals in six Olympic Games with her part in the team victory. For Werth and Gerevich, this was achieved in consecutive Olympics.
The reigning champion Charlotte Dujardin had campaigned Mount Saint James Freestyle towards Tokyo, but the horse’s dislike for hot conditions caused her to replace the horse with a younger alternative, Gio, before the Games. She edged out Denmark’s Cathrine Dufour for the bronze medal. At the age of 66, Australia’s Mary Hanna was the oldest competitor in any sport at the Tokyo Olympics.
"
60306,"Javelin Throw, Men",1964 Summer Olympics,16,Athletics,/editions/16/sports/ATH,14 October 1964,"Kokuritsu Kyogijo, Shinjuku, Tokyo",25 from 15 countries,na,na,"Just before the Olympics, Norway’s Terje Pedersen threw 91.72 (300-11), which was a world record and was the first throw ever over 90 metres, and over 300 feet. But the favorites were Janusz Sidło, 1954 and 1958 European Champion, and the 1962 European Champ, Soviet Jānis Lūsis. Pedersen disappointed in the qualifying and did not make the final. Sidło led in round one with 80.17 (263-0¼), but Lūsis moved ahead in round two with 80.57 (264-4), which would be his best mark. Hungary’s Gergely Kulcsár opened round four with 82.32 (270-1) to take the lead, but Finland’s Pauli Nevala surpassed that in the round with 82.66 (271-2½), winning the gold medal, as nobody got over 80 metres in the final two rounds.
"
1575,"4 × 7.5 kilometres Relay, Men",1998 Winter Olympics,46,Biathlon,/editions/46/sports/BTH,21 February 1998 — 13:00,"Nozawa Onsen Resort, Nozawa Onsen",72 from 18 countries,Eight shots for each group of five targets. Penalty loop (150 metres) skied for each missed target.,"Course Length: 7,500 mHeight Differential: 68 mMaximum Climb: 32 mShooting 1: Prone at 2.5 km, 50 m rangeShooting 2: Standing at 5.0 km, 50 m rangeTotal Climbing: 286 m","This event was considered a toss-up between Germany and Norway. Germany had won the World Championships in 1997 and 1995, and was second to Russia in 1996. Norway had been second to Germany in 1997, but their young biathletes were coming on, and they had won both individual events, Halvard Hanevold winning the 20 km, and Ole Einar Bjørndalen taking the sprint. Germany took the lead on the first leg, with Norway only sixth. On the second leg, Peter Sendel opened up more time on Hanevold, but Latvia’s Ilmārs Bricis posted what would be the fastest leg of the event to move Latvia ahead of Germany. But that didn’t last. Latvia dropped back to fifth with Germany leading Russia by 1:10 after the third leg, Norway still only in fourth place. Norway’s anchor was Bjørndalen and he set off after Germany’s Frank Luck.  Bjørndalen beat Luck by 1:23.5 on the leg, but Germany was never in danger, winning the gold medal by 20.1 seconds over Norway, with Russia third. This was the third consecutive German victory in the event, with Ricco Groß on all three teams.
"
62325,"Pole Vault, Men",1980 Summer Olympics,20,Athletics,/editions/20/sports/ATH,28 – 30 July 1980,"Bolshaya arena, Tsentralny stadion imeni V.I. Lenina, Moskva",19 from 10 countries,na,na,"In 1980 the world record had been broken by Władysław Kozakiewicz (POL), and Frenchman Thierry Vigneron (twice), and Philippe Houvion. Missing were top American vaulters Mike Tully and Tom Hintnaus. Tadeusz Ślusarski, the defending champion was back, and also highly considered was Soviet favorite Konstantin Volkov. Vigneron struggled in the final, clearing only 5.45 (17-10½) and placing seventh. Four vaulters went over 5.65 (18-6½) – Kozakiewicz, Ślusarski, Volkov, and Houvion, with only Kozakiewicz clearing on his first attempt. Koza also cleared 5.70 (18-8¼), which won the competition, as everybody else would fail at that height. His clearance resulted in booing from the boorish Soviet crowd, who were rooting for Volkov. Kozakiewicz continued on, going over 5.75 (18-10¼) and a world record 5.78 (18-11½) on his second attempt. He celebrated by using a well-known gesture, telling the Soviet crowd where they could shove it. He also attempted 5.82 (19-1) and had one close miss.
"
1607,"7.5 kilometres Sprint, Women",2006 Winter Olympics,49,Biathlon,/editions/49/sports/BTH,16 February 2006 — 12:00,Cesana San Sicario,83 from 28 countries,Penalty loop (150 metres) skied for each missed target.,"Course Length: 7,500 mHeight Differential: 48 mMaximum Climb: 13 mShooting 1: Prone at 2.5 km, 50 m rangeShooting 2: Standing at 5.0 km, 50 m rangeTotal Climbing: 249 m","The defending champion was Kati Wilhelm who was also leading the World Cup in the 2005-06 season. But she would not shoot cleanly and dropped down to seventh place. Most of the top finishers had clean shooting rounds, as the event had one of the closest finishes in Olympic biathlon history. Although Wilhelm was seventh, she was only 18.4 seconds behind the winner, France’s Florence Baverel-Robert. Baverel-Robert had been around for a long time, winning relay medals at the 1995 and 1996 World Championships, and an individual pursuit bronze at the 2000 Worlds, but she was only 23rd in the 2005-06 World Cup rankings. The silver was even more surprising, going to Swede Anna-Carin Olofsson. She had been a cross-country skier through 2002, but her best finish at the Salt Lake City Olympics was 30th in the 15 km, and she switched to biathlon in 2003.
"
51628,"Free Rifle, 400, 600 and 800 metres, Team, Men",1924 Summer Olympics,8,Shooting,/editions/8/sports/SHO,26 – 27 June 1924,"Camp de Châlons, Mourmelon-le-Grand",88 from 18 countries,"400, 600, and 800 meters. Five-man teams. 30 shots, 10 shots at each distance. 150 possible per shooter, 750 possible per team.",na,"The United States team easily won this event, winning by 30 points with 676, using Springfield rifles, with Remington Palma ammunition, loaded with HiVel powder.  But the real story was in third place.  Haiti tied with France for second place with 646 from 750 possible.  France won the barrage to earn the silver medal.  In 1915, the US military, concerned about German influence and military presence in Haiti, occupied that country for the duration of World War I.  A Haitian gendarmerie was formed, led by American Marines, Col. David McDougal and Major Harry Smith.  Both had been involved in shooting sport, and taught the Haitian gendarmerie to shoot.  The Haitians decided they wanted to compete in the Olympics, though they had no experience, and no funds to send a team. But they had desire.  A team was formed and equipped by the U.S. Marines. Each man in the gendarmerie, not just the shooters, contributed to a fund by donating 5% of their salary for five months to raise a fund to finance the team. In Paris, the Haitian free rifle team was in second place for most of the competition, and it was only during the final series that they were caught by the French team.
"
920075,"Sculpturing, Reliefs, Open1",1948 Summer Olympics,12,Art Competitions,/editions/12/sports/ART,29 July – 14 August 1948,"Victoria & Albert Museum, London",7 from 5 countries,na,na,"We are only certain of one entry in this event, which is the bronze medal winning “The End of the Covert” by Rosamund Fletcher. Fletcher entered two more works, but it is unknown if they were also reliefs. She is the daughter of painter William T. B. Fletcher.
"
19001961,"Group, Women",2020 Summer Olympics,61,Rhythmic Gymnastics,/editions/61/sports/GRY,7 –  8 August 2021,"Ariake Gymnastics Centre, 10-1, 1chome, Ariake, Koto-ku, Tokyo, Japan",70 from 14 countries,na,na,"Having won the group competition at each of the last five Olympics, Russian Olympic Committee (ROC) were clear favorites to once more lift the title. Nevertheless, this time the Bulgarian athletes performed much better, winning the qualification ahead of the Russians. The Bulgarians also dominated the final, with Italy winning the bronze medal behind the Russians.
"
4829,"100 metres Freestyle, Men",1928 Summer Olympics,9,Swimming,/editions/9/sports/SWM,10 – 11 August 1928,"Zwemstadion, Amsterdam",30 from 17 countries,na,na,"With an unbeaten record that stretched back seven years and arriving in Amsterdam as both defending champion and world record holder record, Johnny Weissmuller was a clear favourite for the sprinter’s crown at the 1928 Games. He cruised through the heat and semi-final, each time marking his nearest rival until a finishing kick asserted his dominance to both crowd and opponents. Weissmuller lost time to a poor start and although he trailed the surprise of the event, István Bárány of Hungary, early in the race, the American moved ahead only for the Hungarian to surge again and close the gap on the leader. Weissmuller’s superior turning technique gained him time on his rival and he moved away to victory. It should be mentioned that a conflicting report on the race states that Weissmuller actually lost time coming out of the turn as he swallowed a large gulp of water and became briefly disorientated before regaining his composure. He trained for the Los Angeles Games of 1932 but he was enticed by Hollywood and went to play the part of “Tarzan” in motion pictures for the next fifteen years. Although his acting abilities were somewhat limited, he remains to this day an iconic figure in movie history. This was Weissmuller fifth and final Olympic gold, a tally neatly equalled by the number of his marriages. Walter Spence of Canada, who finished sixth, learned to swim in the rivers of Guyana and bore the scars left by numerous piranha bites.
"
70565,"Horse Vault, Women",1984 Summer Olympics,21,Artistic Gymnastics,/editions/21/sports/GAR,30 July –  5 August 1984,"Edwin W. Pauley Pavilion, Los Angeles, California",65 from 16 countries,na,na,"There was a slight change in the format of the apparatus events in 1984 as eight gymnasts (previously six) qualified for the final round from the team qualifying, still with a maximum of two gymnasts per team. After finishing second in the individual all-around to American Mary Lou Retton, Romania’s Ecaterina Szabo won three of the four apparatus finals, including the horse vault, in which Retton placed second. Szabo missed out only on the uneven bars, in which she did not make the final. Szabo had been runner-up on the vault at the 1983 World Championships.
"
51608,"Military Rifle, Prone, 600 metres, Team, Men",1920 Summer Olympics,7,Shooting,/editions/7/sports/SHO,29 July –  2 August 1920,"Kamp Beverlo, Beverlo",70 from 14 countries,"600 metres prone. Five-man teams, each shooter with 10 shots. Team possible 300. Individual possible 60.",na,"This event required two shoot-offs. The United States, South Africa, and Sweden tied with 287. A shoot-off was necessary because all three nations recorded 37 6s, and 13 5s. In the first shoot-off, Sweden was eliminated with 275. The original scores gave Sweden 283 and the United States 282. Later that night the targets were re-examined and the United States’ score was changed to 283, necessitating another shoot-off. The United States won the second shoot-off, 284-279.
"
354407,"Heavyweight (≤75 kilograms), Women",2016 Summer Olympics,59,Weightlifting,/editions/59/sports/WLF,12 August 2016 — 12:30 (B) (A),"Riocentro Pavilhão 2, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",15 from 15 countries,Total of best lifts in snatch and clean & jerk determined placement.  Ties broken by lightest bodyweight.,na,"Doping concerns reduced the field for women’s heavyweight wrestling at the 2016 Olympic Games in Rio. Russia’s Nadezhda Yevstyukhina, the 2011, 2013, and 2014 World champion, and 2011 and 2013 European champion, was affected not only by the blanket ban on Russian weightlifters, but also lost her 2008 Olympic bronze medal after a retest. Defending Olympic champion Svetlana Podobedova of Kazakhstan, the most recent World bronze medalist, had also tested positive for banned substances and would lose her gold medal a few months later. Meanwhile China’s Kang Yue, the reigning World champion and 2013 and 2014 runner-up, floundered at the National Championships and was not selected for Rio. This left Rim Jong-Sim of North Korea as the favorite: she was the 2012 Olympic champion in the light-heavyweight division, but had taken bronze in 2014 and silver in 2015 at the Worlds in the heavyweight category. The only other recent World Championship medalist was Spain’s Lidia Valentín (bronze in 2013), who was also the 2014 and 2015 European champion and the 2013 runner-up. Valentín was a two-time Olympic veteran who finished fifth in 2008 and fourth in 2012, but was bumped up to the silver and gold medal positions respectively following a series of doping-related disqualifications. The reigning European champion was Iryna Dekha of Ukraine, while France’s Gaëlle Nayo-Ketchanke was the 2015 and 2016 runner-up.
Rim took a significant lead in the snatch portion with a lift of 121 kg. Trailing behind were Valentín and Belarus’ Darya Naumava at 116 kg and Dekha at 114 kg. In her first attempt at the clean and jerk, Rim lifted 145 kg, which was not only 9 more than anyone else in the opening round, but 3 more than any other competitor would lift in the entire competition. She secured her gold medal by lifting 153 kg in her next attempt and used her final lift to try and improve on the Olympic record, but failed. Valentín and Naumava, meanwhile, battled for silver, with the Belarusian coming out on top by 1 kg each round. Dekha, the only other competitor reasonably in contention for a podium spot, struggled in the clean and jerk and placed fifth overall, giving Valentín the bronze.
"
44847,"Doubles, Men",1924 Summer Olympics,8,Tennis,/editions/8/sports/TEN,14 – 21 July 1924,"Stade Tennis de Colombes, Colombes",76 from 24 countries,Single-elimination tournament.,na,"Vinnie Richards and Frank Hunter had won the Wimbledon doubles earlier in 1924, defeating Richard Williams and Watson Washburn in the final.  Both American teams competed in Paris, where they were challenged by the French Four Musketeers – Henri Cochet, René Lacoste, Jean Borotra, and Jacques Brugnon.  In a semi-final, Richards and Hunter prevailed in five sets over Borotra and Lacoste.  They then faced the other French team, Brugnon and Cochet, in the final, again winning in five sets, 4-6, 6-2, 6-3, 2-6, 6-3.
"
