result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
154368,"Road Race, Individual, Men",1976 Summer Olympics,19,Cycling Road,/editions/19/sports/CRD,26 July 1976 — 10:00,"Circuit Mont-Royal, Montréal, Québec",134 from 40 countries,177.49 km. (110.31 miles) mass start race.,na,"The course was 177.49 km. over the hilly Mont-Royal Circuit. The course had been used for the 1974 World Championships and the favorite was probably Ryszard Szurkowski of Poland, who was 1973 World Champion and had placed second on the course in 1974. The 1974 champion was his teammate, Janusz Kowalski, but he did not compete in Montréal. On the sixth lap, a group of 10 riders got away, and formed the winning group. On the last lap, Bernt Johansson was able to successfully break away and won the gold medal by 31 seconds. The winner of the sprint for the silver was Peter Thaler, but he was relegated to ninth place for interfering with other riders in the sprint and failing to keep his line. The final sprint included an American, George Mount, unusual for that era, who finished sixth. Szurkowski had missed the winning break and finished 12th, among the leaders of the trailing sprint. Of the three medalists, only Johansson would have a notable pro career. His best performance came in the 1979 Giro d’Italia, in which he placed third and won two stages.
"
31058,"Beach Volleyball, Women",1996 Summer Olympics,24,Beach Volleyball,/editions/24/sports/VBV,23 – 27 July 1996,"Atlanta Beach, Jonesboro, Georgia",36 from 13 countries,Double-elimination tournament.,na,"The top ranked teams were the Brazilian pairs of Jackie and Sandra and Mônica and Adriana, and the American pair of Holly McPeak and Nancy Reno. But there was some friction within the American pair, as Reno was upset with McPeak, who had had breast implants earlier in 1996, and had not told her partner she was going to do that. Jackie was Jackie Silva, who competed for Brazil in indoor volleyball in 1980 and 1984, but moved to the beach in 1988. She and Sandra Pires had hooked up as a team in 1993 and quickly became the dominant team in the world. In Atlanta, they were easy winners, defeating their countrywomen in the final in two sets, 12-11 and 12-6. In 1997 they returned to win the first official World Championship of beach volleyball. The gold medal was the first ever won by Brazilian women.
"
1610,"12.5 kilometres Mass Start, Women",2006 Winter Olympics,49,Biathlon,/editions/49/sports/BTH,25 February 2006 — 12:00,Cesana San Sicario,30 from 14 countries,Penalty loop (150 metres) skied for each missed target.,"Course Length: 12,500 mHeight Differential: 48 mMaximum Climb: 13 mShooting 1: Prone at 2.5 km, 50 m rangeShooting 2: Prone at 5.0 km, 50 m rangeShooting 3: Standing at 7.5 km, 50 m rangeShooting 4: Standing at 10.0 km, 50 m rangeTotal Climbing: 415 m","A mass start was first held at the World Championships in 1999. Only 30 biathletes are allowed to start, based on World Cup points. The skiers have four shooting stations, shooting five shots at each, with each missed target forcing the biathlete to ski a penalty loop. A lapped skier must withdraw from the race. The 2005 World Champion was Norway’s Gro Marit Istad Kristiansen who did not qualify for the race based on her World Cup points. The runner-up in 2005 had been Sweden’s Anna-Carin Olofsson, who had already won a silver medal in Torino in the sprint. A former cross-country skier, she took the lead early, and was never headed, missing only one target during the race, and winning Sweden’s first biathlon gold since the first Olympic biathlon event in 1960, won by Klas Lestander. Kati Wilhelm, who had won the pursuit a week before, narrowed the gap to 9.6 seconds but Olofsson pulled away on the final lap. Wilhelm would win silver, followed by her teammate Uschi Disl. For Disl, this was her final attempt to win an individual gold medal in her fifth Winter Olympics. Disl would finish her career with nine Olympic medals, the most ever for women, with two relay gold medals, four silvers and three bronzes. At the World Championships she won 19 medals, including eight golds. Wilhelm was still active going into Vancouver in 2010, placing second in the 2008-09 World Cup. Through 2009 she had won 13 World Championship medals, including five golds. At the Olympics, she had won three gold and three silver medals, three in Salt Lake City, and three in Torino.
"
1619,"Halfpipe, Men",1998 Winter Olympics,46,Snowboarding,/editions/46/sports/SBD,12 February 1998,"Kanbayashi Sports Park, Yamanouchi",36 from 12 countries,na,Gradient: 18°Length: 120 mWall Height: 3.5 mWall-to-Wall Width: 15 m,"The top halfpiper in the world was Norway’s Terje Håkonsen, International Snowboarding Federation Champion in 1993, 1995, and 1997 and five-time European Champion, but he refused to compete in snowboarding at the Winter Olympics, protesting the IOC decision to recognize the Fédération Internationale de Ski (FIS) as the governing body for Olympic snowboarding, and not the International Snowboarding Federation (ISF). David Wallechinsky, in The Complete Book of the Winter Olympics, also noted that Håkonsen’s personal boycott went deeper, when he said, “Snowboarding is about fresh tracks and carving powder and being yourself, and not being judged by others. It’s not about nationalism and politics and big money. Snowboarding is everything the Olympics isn’t.” In his absence, the event was wide open. Thirty-six boarders advanced 16 to the final round. In the first round of the final, Switzerland’s Gian Simmen took the lead over Canada’s Brett Carpentier. Simmen’s second round was solid, though only the fourth best of the round, but he was able to hold on for the gold medal, which was a major surprise, as he was only 38th in the world rankings. Daniel Franck (NOR) was only in seventh place after round one, but had the highest score of the competition on his second run to move up to the silver medal. Simmen and Franck were ISF riders, while Ross Powers (USA), the bronze medalist, was an FIS boarder.
"
1024,"10,000 metres, Men",1968 Winter Olympics,38,Speed Skating,/editions/38/sports/SSK,17 February 1968 — 8:00,"L'Anneau de Vitesse, Grenoble",28 from 13 countries,na,na,"Only a few weeks before Norway’s Fred Anton Maier had won the European Championship, taking the 5,000 and 10,000 in the process. A distance specialist, Maier had set the last four world records in the 10K, including two in January 1968, and had already won the 5,000 in Grenoble. He seemed on form for a sure gold medal. He started in the first pair and his time of 15:23.9 was 26+ seconds under the Olympic record, only 3.6 seconds above his world record, and was the second fastest time ever. The gold seemed to be his. A challenger was thought to be Kees Verkerk (NED), but when he finished in 15:33.9 in the third pair, Maier seemed home free. But then Sweden’s Johnny Höglin started in the seventh pair. Though he had competed internationally since 1965, he had no significant reputation at any distance, and had never sniffed a podium before. But he hung on to Maier’s pace, almost equal to it through 8,400 metres. And he hung on, gradually pulling ahead in the next three laps, and finishing in 15:23.6 for one of the most improbable speed skating gold medals ever.
A few weeks later Maier would win the World Championships, and the 5 and 10K at that tournament. In 1968 he set seven world records, won both the European and World Championships and the 5 and 10K at both tournaments, won the 5,000 Olympic gold medal, but missed the one he wanted most. For Höglin, this was his career. He would mount the podium only one other time in a major international, at 1,500 metres at the 1974 European Championships. The bronze medalist, another Swede, was even more surprising. Örjan Sandler had competed around the world since 1964. But until the 1968 Winter Olympics, he had never finished better than 10th at any distance in any major meet.
"
302377,"Marathon, Men",2012 Summer Olympics,54,Athletics,/editions/54/sports/ATH,12 August 2012 — 11:00,"The Mall, London",105 from 67 countries,"42,195 metres (26 miles, 385 yards) point-to-point.",na,"Kenyan Wilson Kipsang had won four major marathons in the preceding 18 months, with a best time of 2-03:42 in winning at Frankfurt in 2011 and had two other times under 2-05. He came into London as the favorite, but was expected to be challenged mainly by his countrymen, Abel Kirui and Emmanuel Mutai. A surprising omission from their Olympic team was world record holder Patrick Makau. The opening pace was pedestrian, going through 10K in a 2-09:49 pace, but Kipsang then put the hammer down, running the next two miles in 4:30 and 4:36, to spread out the field, dropping Mutai. At the halfway point he had a 16-second lead on a group of six contenders. Among these were Kirui and the surprising Ugandan Stephen Kiprotich, more known as a track and cross-country runner. He had been sixth at the 2011 International Cross-Country race, and then made his marathon début at the Enschede race, winning in his first marathon.
At 22 km, Kiprotich gave chase on Kipsang, pulling Kirui along with him, and basically settling the medal race. The two caught Kipsang at 24 km and they would remain together through 35 km. Kiprotich then dropped back slightly, seemingly injured as he slapped at a cramping left hammie. But it was possibly more a tactical pause as he surged ahead going up Fish Street Hill, and dropped both Kenyans over the next minute. He poured on a 4:42 24th mile that left him alone and Kiprotich came home to win Uganda’s first ever medal in the marathon, and their first Olympic gold medal in athletics since John Akii-Bua had won the 1972 400 hurdles.
Kirui attempted to run with Kiprotich but was unable to, while behind him, Kipsang gave way after setting the early pace, and he would win bronze. American Meb Keflezighi, silver medalist at the 2004 Athens Olympics, came home just out of the medals in fourth.
"
257737,"Triple Jump, Women",2008 Summer Olympics,53,Athletics,/editions/53/sports/ATH,15 – 17 August 2008,"Beijing Guojia Tiyuchang, Beijing Aolinpike Gongyuan, Beijing",36 from 26 countries,na,na,"The defending champion was Cameroon’s Françoise Mbango but she had hardly been seen since Athina. In 2006 and 2007 she spent the time raising her newborn, and did not compete. She resumed training earlier in 2008 and competed in seven warm-up meets prior to Beijing. No problem. In the opening round of the final, she bounded 15.19 (49-6¼) to take the lead. Surpassed in round two by Pigi Devetzi of Greece (15.23 [49-11¾]), she answered later in the round with 15.39 (50-6), which would prove to be the winning mark. In the third round, Russian Tatyana Lebedeva jumped 15.32 (50-3¼) and that held up for the silver medal. Lebedeva would return five days later to add a silver in the long jump. The 2007 World Champion and 2008 World Indoor Champion, Yargelis Savigne, placed fifth.
That was how the event and the results seemed to have ended. In 2015, however, the IOC began re-testing samples from the 2008 Beijing and 2012 London Olympics, using newer, more advanced testing techniques, in an effort to find those who had used performance enhancing drugs (PEDs), but in whom it could not be detected at the time of those Olympics. This was one of the many events affected.
In January 2017 Tatyana Lebedeva (RUS) had a positive re-test for turinabol (dehydrochloromethyltestosterone) and was tentatively disqualified. Lebedeva lawyered up, however, and appealed the disqualification to the Court of Arbitration for Sport (CAS), but the CAS rejected that appeal in July 2018. Bronze medalist Pigi Devetzi also had a positive re-test, announced in November 2016, and was also disqualified. Lebedeva also lost the silver medal from the long jump event, while Devetzi was also DQed from that event, in which she finished 14th. At the time her doping was revealed Lebedeva was a member of the Russian state Duma, the IAAF Women’s Committee, and the World Olympians Association Executive Committee. Lebedeva appealed the disqualification but it was finally denied in 2018 and the medals re-assigned, with Olga Rypakova (KAZ) receiving the silver, and Yargelis Savigne (CUB) the bronze.
"
901302,"Sanshou (≤52 kilograms), Women",2008 Summer Olympics,53,Wushu,/editions/53/sports/WSU,21 – 24 August 2008,"Ao Ti Zhongxin Tiyuguan, Beijing Aolinpike Gongyuan, Beijing",9 from 9 countries,na,na,"Sanshou, also known as sanda, is a combative form of competitive wushu, based in traditional Chinese boxing, involving kicks and grappling techniques. In comparison to the World Championships, only two out of seven weight classes were held for women.
The top finishers of the 2007 Worlds qualified for the event, and they were seeded accordingly. Because of this, it was not a major surprise that the final results were essentially the same. World Champion Qin Lizi of the host nation defeated Mary Jane Estimar of the Philippines for the title, as Nguyễn (Vietnam) and Dehghani collected bronze as losing semi-finalists. Estimar barely made it to the final, suffering from an ankle sprain in her semi-final bout against Dehghani, but she recoved in time to fight in the final. Dehghani, meanwhile, made Olympic history by becoming the first ever Iranian woman to be on an Olympic podium, albeit for an exhibition event.
"
92978,"Foil, Individual, Women",1964 Summer Olympics,16,Fencing,/editions/16/sports/FEN,14 – 15 October 1964,"Memorial Hall, Waseda Daigaku, Shinjuku, Tokyo",39 from 17 countries,na,na,"Deaf fencer Ildikó Rejtő-Ujlaky had been a regular on the international scene for nearly a decade but did not make her breakthrough as an individual until she claimed victory at the 1963 World Championships. She survived a close call in the quarter-finals where she needed a barrage but then proceeded to the final pool, defeating reigning Olympic champion Heidi Schmid on the way.
The final pool stage proved inconclusive with Rejtő-Ujlaky, Helga Mees of Germany and Antonella Ragno of Italy each recording two wins out of three. Ragno lost both matches in the barrage which left the final match as Rejtő-Ujlaky versus Mees to decide the Olympic title. Mees had already defeated the Hungarian on two occasions during the competition but this time the tables were turned and Rejtő-Ujlaky emerged the winner by 4 hits to 2.
Rejtő-Ujlaky added a bronze medal in the individual event in 1968 and won team medals in every Olympic Games until 1976.
All three medallists were married to, or would later marry, fellow Olympians.
"
19000431,"5,000 metres, Men",2020 Summer Olympics,61,Athletics,/editions/61/sports/ATH,3 –  6 August 2021,"Japan National Stadium, Kasumigaoka, Shinjuku, Tokyo",38 from 23 countries,na,na,"Predicting this event was almost impossible as nobody was certain who would run in the 5,000. Some of the top 5,000 metre runners were considering competing in the 1,500, the steeplechase, and the 10,000, so nobody knew what the final field would look like. Uganda’s Joshua Cheptegei was the world record holder but he was also considering the 10,000, in which he had won the 2019 World Championship. Norway’s Jakob Ingebrigtsen would eventually only run the 1,500. One favorite, Ethiopian Getnet Wale, had finished fourth in the steeplechase and would not get out of the 5K heats. Forecasting the event was futile.
In the final Cheptegei controlled the race throughout, taking the early lead, and then leading for several laps with teammate Jacob Kiplimo. Kiplimo led through 2,300 metres before Cheptegei went to the lead, although he allowed Kenyan Nicholas Kipkorir Kimeli to lead briefly.
Cheptegei went back to the front at 4,000 metres and held the lead to the finish, winning the gold medal. He was pushed by Kimeli on the backstretch of the final lap, but then left him easily. Kimeli was challenged by American Paul Chelimo, but they were passed on the final straight by Canada’s Mohammed Ahmed, who had run for the University of Wisconsin in the USA, and would win the silver medal. Chelimo, the 2016 Rio silver medalist, dove at the line to finish ahead of Kimeli and win his second consecutive medal in the event.
Cheptegei became only the fifth world record holder in the 5K to also win an Olympic gold medal in the event, joining Hannes Kolehmainen (1912), Paavo Nurmi (1924), Lauri Lehtinen (1932), and Kenenisa Bekele (2008).
"
58111,"100 metres, Women",1932 Summer Olympics,10,Athletics,/editions/10/sports/ATH,1 –  2 August 1932,"Los Angeles Memorial Coliseum, Los Angeles, California",20 from 10 countries,na,na,"Stanisława Wałasiewicz was born in Poland but had lived in the United States since she was a young child. In the United States she competed mostly under the Americanized name of Stella Walsh. In 1930 she won the 60 metres, and the 100 and 200 at the FSFI Women’s World Games. It was thought she would compete at the 1932 Olympics for the United States, but shortly before she was to become a naturalized citizen, she elected to compete for Poland. In the first round in Los Angeles she equaled the world record of 11.9, and posted that mark again in the semis. The final saw the lead taken by Canada’s Hilda Strike but she was outrun in the last few metres by Walsh/Wałasiewicz. Walsh would eventually win over 40 US titles. She lived until her death in Cleveland, Ohio. In December 1980, she was shot to death during a robbery. At her autopsy, it was revealed that she was a gender mosaic, often called a gynandromorph, who had mixed internal genitalia.
"
