result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
134218,"Super-Heavyweight, Greco-Roman (≤120 kilograms), Men",2004 Summer Olympics,26,Wrestling,/editions/26/sports/WRE,24 – 25 August 2004,"Olympiako Gymnastirio Ano Liosion, Ano Liossia",20 from 20 countries,"Round-robin pools, winner of each pool advanced to single-elimination tournament.",na,"The weight class was changed slightly, as the upper limit was now only 120 kg, rather than 130 kg, as it had been since 1988. Aleksandr Karelin was no longer competing which made this class much more open than it had been since the early 1980s. The defending gold medalist, American Rulon Gardner, who had recorded a stunning upset of Karelin in 2000, was back and had won the 2001 World Championships, but little else since. The final came down to Russian Khasan Baroyev, the 2003 World Champion, against Kazakh Georgy Tsurtsumia, who was unknown but had defeated Gardner in the semi-finals. Tsurtsumia led throughout the final, and was ahead 2-0 with less than a minute left, when Baroyev threw him for 4 points and won the gold medal, 4-2. Gardner won the bronze medal despite the fact that he was still recovering from a wrist  he had injured only a few months before the Athina Olympics.
"
45106,"Doubles, Men",1988 Summer Olympics,22,Tennis,/editions/22/sports/TEN,23 September –  1 October 1988,"Te-ni-seu-jang, Ol-lim-pik Gong-won, Seoul",62 from 31 countries,Single-elimination tournament.,na,"Ken Flach and Robert Seguso were the top-ranked doubles team in the world.  Together they won 29 doubles championships and four Grand Slam titles – 1985 US Open, 1987 French Open, and 1987-88 Wimbledon.  The final in Seoul matched them against Spain’s Emilio Sánchez and Sergio Casal.  The Americans won the first two sets, but the Spaniards fought back to take the match to five sets, before losing, 6-3, 6-4, 6-7 (5-7), 6-7, (1-7), 9-7.
"
29398,"Featherweight (≤60 kilograms), Men",1968 Summer Olympics,17,Weightlifting,/editions/17/sports/WLF,14 October 1968 — 10:00-16:00,"Teatro de los Insurgentes, Ciudad de México",28 from 22 countries,"Total of best lifts in military press, snatch, and clean & jerk determined placement.  Ties broken by lightest bodyweight.",na,"Japan’s Yoshinobu Miyake was the defending gold medalist and had won both of the World Championships contested (1965-66) since Tokyo. He came to Mexico City as a strong favorite, but the competition was closer than expected. Miyake led Soviet Georgian Dito Shanidze by only 2.5 kg after the press, and was actually only tied with his brother, Yoshiyuki Miyake. Shanidze had no international reputation but was chosen for the Olympic team after finishing second at the 1968 Soviet Championships. After the snatch, Shanidze and Yoshiyuki Miyake were tied, both trailing Yoshinobu by only 2.5 kg. When Yoshinobu Miyake equalled his clean & jerk world record of 152.5 kg it enabled him to defend his gold medal, but only by 5 kg over Shanidze. Yoshiyuki Miyake never competed at the Olympics again, but Yoshinobu returned in 1972 in an attempt to three-peat but was no longer the dominant lifter, and finished fourth. Shanidze also returned in 1972, repeating as silver medalist.
"
350307,"Singles, Men",2014 Winter Olympics,58,Figure Skating,/editions/58/sports/FSK,13 – 14 February 2014,"Dvorets Zimnego Sporta Aisberg, Coastal Cluster, Adler",29 from 20 countries,Total of points from short program and free skating.,na,"The heavy favorite in the men’s competition was Canadian Patrick Chan, who was World Champion in 2011-13 and had been runner-up in 2009-10. He had been especially dominant in the 2011/12 season when he won every major title available. Chan had to overcome the “Canadian men’s singles’ jinx” at the Olympics. Canadian male skaters Kurt Browning, Brian Orser, and Elvis Stojko had all come to the Olympics as a favorite or co-favorite but no Canadian man had ever won Olympic gold in singles competition.
Russian star Yevgeny Plyushchenko was the home favorite. He had not won a World title since 2004, and had struggled with back injuries and surgeries for the past few years. But Plyushchenko skated well in the team competition at Sochi, second only to Chan among the men, giving his fans hope. On the night of the short program, however, Plyushchenko warmed up, but then skated over to the side of the rink and withdrew with back pain. He would have another back surgery within weeks. Two other contenders were considered to be Kazakh Denis Ten, silver medalist at the 2013 Worlds, and Japan’s 2010 World Junior Champion Yuzuru Hanyu.
Hanyu took a surprising lead over Chan in the short program but it was very close and whoever won the free skate would likely take the gold medal. Spain’s Javier Fernández ranked third after the short, while Ten was in ninth place.
In the free skate Hanyu looked to have cost himself the gold medal when he fell on a quad salchow-triple flip combination. But Chan made some minor errors on a quad toe loop and triple axel and Hanyu won the free skate by just over ½-a-point, giving him the gold medal. Chan was second, continuing the Canadian jinx in the event, while Ten’s free skate moved him up to the bronze medal as Fernández dropped off the podium and placed fourth.
The top American Jason Brown, placed ninth, as no American singles skater stood on the Olympic podium for the first time since 1936. The top US skater, defending champion Evan Lysacek, had struggled with injuries all year and had not tried to make the American team at the trials.
"
13871,"Singles, Women",1988 Winter Olympics,43,Figure Skating,/editions/43/sports/FSK,24 – 27 February 1988,"Olympic Saddledome, Calgary / Father David Bauer Olympic Arena, Calgary",31 from 23 countries,"Skaters were ranked on Ordinal Placement, based on judges' points, with final placement for each section determined by Majority Placements.  The tiebreaker for the Short Program was the Required Elements score, while the tiebreaker for the Free Skating was the Artistic Impression score.  Thus, if a skater was ranked first by a majority of the judges, that skater was placed first overall for that section.  Ties were broken by a Subsequent Majority rule, i.e., if the skaters were ranked for the same position by the same number of judges, Majority Placement for the next higher position for each skater determined who was ranked higher.  Final placement was determined by factored placements.  The tiebreakers were then 1) Number of Majority Placements, 2) Total Ordinals of Majority, 3) Total Ordinals.  The placement for the Compulsory Figures was factored by 0.6 (30%), the placement for the short program was factored by 0.4 (20%), and the placement for Free Skating was factored by 1.0 (50%).  The sums of the factored placements were then used to determine final placement, with the Free Skating being the tiebreaker.",na,"This was to be the Battle of the Carmens between 1984 gold medalist Katarina Witt and American Debi Thomas, the 1986 World Champion. Both were skating their long program to Bizet’s Carmen. Witt was the favorite, having won the 1984-85 and 1987 Worlds, and the 1983-88 Europeans, in addition to her Sarajevo gold medal. Thomas was making history as the first great black figure skater at the Olympics. In the compulsories, Thomas placed second to Soviet Kira Ivanova, with Witt third, followed by Canada’s Liz Manley. Thomas also was second in the short program, won by Witt, but Thomas narrowly led going in to free skating – 2.0 to 2.2 factored placements. Manley was a solid third, but had to count on both Thomas and Witt stumbling in the free skate for her to win. Manley put on a great performance before the partisan Calgary crowd, and won the free skate, but it was not quite enough for gold. Witt skated solidly, if not spectacularly, and placed second, which brought her the gold medal. Thomas had difficulty in the free skating, falling on her first jump, and placed only fourth, which dropped her to the bronze medal. Though Witt and Manley would go on to professional ice shows, Thomas returned to Stanford, where she was a pre-medical student, and later became an orthopaedic surgeon. For Witt, an East German, it was unusual for her to be allowed to skate professionally, and she later toured for a time with Brian Boitano.
"
356939,"Team Pursuit, 4,000 metres, Women",2016 Summer Olympics,59,Cycling Track,/editions/59/sports/CTR,11 – 13 August 2016,"Velódromo Olímpico do Rio, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",39 from 9 countries,na,na,"The team pursuit evolved after the London Olympics from a three woman, 3000 metre event to a four woman, 4000 metre event although, in the early part of the Olympic cycle, this only meant that the reigning Olympic champions from Great Britain had even more of an advantage over the rest of the world than before. As the Rio Games approached, however, they seem to have been overtaken by Australia and then by the USA.
When the teams finally hit the track it became apparent this was to be a two horse race. Great Britain’s first ride saw them lower the world record, but the Americans were equally impressive and set the third best time ever to trail by just a fraction over a second. The next round saw the world record fall twice in consecutive heats. The Americans took a second off the record to reach the final, but the British went a tenth of a second faster again.
This set up the final to be a classic. The Americans started quickest, with Sarah Hammer leading the team out and opening an early lead of half a second as their British rivals took a while to get going partly because of their choice of enormous gears. At the 1750m mark, just short of the halfway point, the British finally overhauled their opponents and began to pull away. When the clock stopped on the British it read 4:10.236 and meant they had taken two more seconds from the world record. The American time was the fourth fastest ever and would have been an outright world record if set 20 hours earlier.
"
58980,"50 kilometres Race Walk, Men",1952 Summer Olympics,13,Athletics,/editions/13/sports/ATH,21 July 1952 — 14:00,"Helsingin Olympiastadion, Helsinki",31 from 16 countries,na,na,"Defending champion John Ljunggren led out at the start but faded and would eventually finish ninth. By the halfway point, the lead had been taken by Giuseppe “Pino” Dordoni, the 1950 European Champion, who was leading by three minutes. He did not extend the lead from there but held on to win comfortably.
"
925998,"Individual (International President's Match), Men",1904 Summer Olympics,3,Golf,/editions/3/sports/GLF,23 September 1904,"Glen Echo Country Club, Normandy",2 from 2 countries,na,na,na
29603,"Super-Heavyweight (>110 kilograms), Men",1972 Summer Olympics,18,Weightlifting,/editions/18/sports/WLF, 6 September 1972 — 13:00-19:00,"Gewichtheberhalle, Messegelände (Halle 7), München",13 from 11 countries,"Total of best lifts in military press, snatch, and clean & jerk determined placement.  Ties broken by lightest bodyweight.",na,"With the new heavyweight class added internationally in 1969, the unlimited class was now for lifters weight 110 kg or more, as the lifters were getting bigger and bigger. Soviet Leonid Zhabotinsky had won this division in 1964-68 but was now retired. His successor was Vasily Alekseyev, who won the 1970 and 1971 World Championships. His biggest challengers were considered to be Belgian Serge Reding, the 1968 silver medalist and 1969 World Champion, and American Ken Patera, runner-up to Alekseyev at the 1971 Worlds. Reding failed to make a valid lift in the press, and Patera met the same fate in the snatch, leaving Alekseyev with no competition. He won the gold medal with a 30 kg margin over West German Rudolf Mang, with East German Gerd Bonk in third place. Alekseyev would return at Montréal in 1976 and defend the gold medal. He tried to win a third gold medal in 1980, but missed his three snatch attempts in Moskva.
"
67511,"Individual, Women",1988 Summer Olympics,22,Rhythmic Gymnastics,/editions/22/sports/GRY,29 – 30 September 1988,"Che-yuk-gwan, Ol-lim-pik Gong-won, Seoul",39 from 23 countries,na,na,"The favorite was Bulgaria’s Bianka Panova, who had won the 1987 World Championships and placed third in that event in 1985. Her teammate Adriana Dunavska was runner-up at the 1987 Worlds and was expected to challenge her. Bulgarians had placed 1-2-3 at the World in both 1985 and 1987. In 1987, Marian Lobach, a Belarussian competing for the USSR, had placed fourth at the World, her highest placement at a major international event. But in Seoul she was unstoppable. In both the qualifying round and the final, she received a perfect score for all implements.
"
185341,"Individual, Open",1984 Summer Olympics,21,Equestrian Dressage,/editions/21/sports/EDR,8 – 10 August 1984 — 14:00,"Santa Anita Park, Arcadia, California",43 from 18 countries,"Two rounds, final round score to determine placement.",na,"The format was the same as it had been since 1972 and consisted of a preliminary and final round, with the top 12 finishers in the preliminaries advancing to the finals. The top 12 final placements were based only on the score in the final round. West German Reiner Klimke led the qualifying round and the final round to win his first individual gold medal. Denmark’s Anne Grethe Jensen was second in both rounds to secure the silver medal, while Otto Hofer of Switzerland also placed third in both rounds for the bronze medal. The margins between 1-2, 2-3, and 3-4 were quite large so there was not a lot of competition for the medals. During his Olympic career, which ran from 1960-88, Klimke won eight medals, with two individual bronzes in 1968 and 1976, and team golds in 1964, 1968, 1976, 1984, and 1988.
"
930013,"Renshu (Elementary School), Open1",1964 Summer Olympics,16,Kendo,/editions/16/sports/KEN,15 October 1964,"Nippon Budokan, Chiyoda, Tokyo",4 from 1 countries,na,na,"Renshu refers to training, or practice, in kendo. Kendo practice was demonstrated by elementary and high school students in Tokyo, with this event performed by elementary school students. Each team was represented by eight students with a leader and an assistant.
"
1927,"50 kilometres, Men",1960 Winter Olympics,36,Cross Country Skiing,/editions/36/sports/CCS,27 February 1960,"McKinney Creek Stadium, Tahoma, California",31 from 10 countries,na,Course Length: ?Height Differential: ?Intermediate 1: 10.0 kmIntermediate 2: 25.0 kmIntermediate 3: 35.0 kmMaximum Climb: ?Total Climbing: ?,"Almost everybody expected the 50 km race, the last of the cross country skiing events, would be a duel between the two great Nordic skiing heroes, Sweden’s Sixten Jernberg and Finland’s Veikko Hakulinen, with the Soviet skiers as the most dangerous opponents. The silver medalist from the 30 km race, Rolf Rämgård, and Finland’s Kalevi Hämäläinen, World Champion at 30 km 1958, were also counted among the outsiders. Norway’s hopes relied on the winner of the 50 km at Holmenkollen in 1959, 26-year old Sverre Stensheim, but Stensheim, with his disappointing 20th place in the 30 km race, was apparently feeling uncomfortable in the Californian highlands, as parts of the track were over 2000 m above sea level.
Jernberg was in front at the 10 km mark, 23 seconds ahead of Hämäläinen, with Hakulinen and Rämgård in third place, another 10 seconds behind. Nikolay Anikin followed closely in fifth place. But at the halfway point, Jernberg was struggling and had dropped down to fourth place, over a minute behind the leading Hämäläinen. Hakulinen had advanced to second place 22 seconds back, and Rämgård was still in third position, closely behind Hakulinen. At 35 km Hämäläinen had widened the gap down to Hakulinen to 34 seconds, and Rämgård could not keep up with pace of the Finnish duo. Jernberg had dropped further down to sixth place, now over three and a half minutes behind the leader. In the last 15 km, Hakulinen tried hard to catch Hämäläinen, but the latter fought bravely and was able to cling to the lead. At the finish he was 20 seconds ahead of Hakulinen, as the Finnish duo had the fastest finish of all. Rämgård, in spite of losing two more minutes to the two Finns, secured the bronze medal ahead of the third fastest finisher, his countryman Lennart Larsson.  Jernberg also advanced on the final stage, finishing in fifth place. The race was totally dominated by the Finnish and Swedish skiers, both nations having three skiers each among the first six.
"
9248,"12-Foot Dinghy, Open",1920 Summer Olympics,7,Sailing,/editions/7/sports/SAL, 7 July –  4 September 1920,"Oostende / Buiten-IJ, Amsterdam",5 from 1 countries,"Three races, with final places decided by total points. Point-for-place scoring for each race.",na,"The 12-foot dinghy class had to be completed at a later date, after a controversy involving the course.  The two crews were from The Netherlands, so acceding to a special request by the Belgian Organizing Committee, the final two races were moved to the Netherlands and held in September on the Buiten-IJ near Amsterdam on 4 September.
"
350016,"Slalom, Women",2014 Winter Olympics,58,Alpine Skiing,/editions/58/sports/ALP,21 February 2014,"Gornolyzhniy Tsenter Rosa Khutor, Mountain Cluster, Krasnaya Polyana",85 from 48 countries,"Two runs, total time determined placement.",Gates: 61Length: ?Start Altitude: 1160 mVertical Drop: 200 m,"The fifth and final women’s Alpine skiing event was held on Friday, 21 February, and took place as scheduled on a separate slalom slope within the Rosa Khutor Alpine Center. The first run started in late afternoon and the second run was held as a night-race under floodlights. The current slalom World Cup season saw Mikaela Shiffrin winning three races in Levi, Bormio, and Flachau, while Marlies Schild won in Courchevel and Lienz, and Frida Hansdotter topped the result in the last race before the Olympics in Kranjska Gora. This brought Shiffrin in the lead of the standings followed by Hansdotter, Marlies Schild, and Marie-Michèle Gagnon. Marlies Schild was the 2011 World champion and also won the slalom World Cup in 2010/11 and 2011/12 with Shiffrin as  reigning 2013 World chamipon and 2012/13 slalom World Cup winner. With her 35th career win in Lienz, Marlies Schild also overtook Vreni Schneider in the list of all-time slalom World Cup wins. So all was focused on a generational duel between the young 18-year-old superstar Mikaela Shiffrin and 32-year-old grand dame Marlies Schild.
In the opening run the early skiers would post the fastest times. Going first, the pace was set by Bernadette Schild (AUT) with a time of 53.41. This didn’t last long as Super Combined champion and Vancouver slalom gold medalist Maria Höfl-Riesch (GER) overtook this with 53.11. Two skiers later Tina Maze (SLO), Giant Slalom champion, set a time of 53.29 to challenge the leaders. But easily the fastest was Mikaela Shiffrin (USA) who skied the course in 52.62 to take a lead of almost half a second into the second run. Coming next with bib number 7 was Marlies Schild, but she lost more than 1.3 seconds and finished the first run only in sixth position.
With the top 30 going in reverse order in the second run, Frida Hansdotter (SWE) had the fourth fastest time down the course to finish with a combined time of 1:45.90. Next down the course was Kathrin Zettel, seventh after the first run but powering to the second fastest time on the second run to take the lead with 1:45.35. Sixth after the first run, Marlies Schild (AUT) then set the new target time of 1:45.07, having posted the fastest time on the second run with 51.11. Maze then had a poor second run to finish in 1:46.25, ultimately placing eighth. As the course deteriorated Höfl-Riesch was relatively slow and her combined time of 1:45.73 finish fourth. Going last, Shiffrin, despite a mistake on the course, when she almost fell backwards and had to recover, held her nerve with the sixth fastest time of the run, winning gold over the two Austrians by a margin of 0.53 seconds.
Shiffrin became the youngest ever Olympic slalom champion and her idol Marlies Schild became the first women to win a third medal in the same Alpine skiing event after silver in Vancouver and bronze in Torino. Skiing manufacturer Atomic, who did not win a single medal before this event, made a clean sweep of the podium.
"
900359,"Baseball, Men",1984 Summer Olympics,21,Baseball,/editions/21/sports/BBL,31 July –  7 August 1984,"Dodger Stadium, Los Angeles, California",153 from 8 countries,na,na,"Eight teams competed in 1984, with a round-robin that advanced the top four teams to the semi-finals. Japan and the United States advanced to the final, with Japan winning the final game and the tournament, 6-3. The United States team had several future Major League players, including Mark McGwire, Barry Larkin, Will Clark, Oddibe McDowell, and B. J. Surhoff. The tournament was weakened by the absence of Cuba, which joined the Soviet-led boycott of the 1984 Olympics, as Cuba was the world’s greatest amateur team in the 1980s.
"
