result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
900000,"Basketball, Men",1904 Summer Olympics,3,Basketball,/editions/3/sports/BKB,11 – 12 July 1904,"Francis Field, Washington University, St. Louis / Physical Culture Gymnasium, Washington University, St. Louis",40 from 1 countries,na,na,"The Olympic basketball tournament of 1904 was listed in the Spalding’s Official Basketball Guide as “The First Olympic World’s Basket Ball Championship.”  The events were held on 11-12 July in the infield at the Olympic Stadium on a court measuring 50 feet by 70 feet.  The event was absolutely dominated by the Buffalo German YMCA who won games by such scores at 97-8, 77-6, and 105-50.   The Buffalo Germans were the greatest basketball team of that era and were later enshrined in the Basketball Hall of Fame as a team.  They had won the Pan-American Exposition in 1901 and had not been defeated since that time.
Donald Sayenga has written about the famous Buffalo German YMCA team, which was later inducted into the Basketball Hall of Fame as a team.  Portions of his article are as follows:
“The Buffalo Germans were a very small group of German-speaking men who played together as one of several teams sponsored by the Buffalo (New York) Young Men’s Christian Association (YMCA).  The new Buffalo Central YMCA (which opened in 1903) was a huge organization with thousands of members, one of the world’s largest YMCA associations.
“The famous Buffalo Germans basketball team had carried away all honors at the Pan-American Exposition [in 1901].  At that Exposition eight of the country’s leading basketball teams were entered in competition and the Buffalo Germans won the championship by defeating all of the others.  They scored a total of 81 points in the tournament to their opponents’ 27.  This is more remarkable because the average age of this team in the Pan-American year was only 18.
“Following their Olympic triumph, the team manager arranged a country-wide tour which included the playing of 87 games and of these they won 69 and lost 18.  In 1907 the team started the greatest winning streak of their career, playing 111 games from then through the season of 1910-11 without a single loss.  During all these years the team included only nine different men and they carried only six on their tours.  This great team began its career in the gymnasium of the German department of the Buffalo YMCA and played games and practised there until 1905.  An unfortunate misunderstanding with the administration of the German department forced them to leave the YMCA just as they were beginning the greatest years of their career.  They reluctantly moved across the street to Orioles Hall and continued there for the rest of their career.  In retrospect, it seems that the YMCA gave up a tremendous asset through this action.
“The Buffalo Germans represent a rare case of a whole team which has been inducted into the Basketball Hall of Fame.  As single individuals, however, they remain obscure.  Historian William G. Mokray credits the Buffalo Germans as perhaps being the first great professional basketball team.”
However, the basketball events in the 1904 Olympics are hardly of Olympic caliber.  No foreign teams entered or competed.  The championship doubled as the AAU Championship for 1904.  In addition, restrictions on team events at the 1904 Olympics put severe restrictions on many foreign countries entering teams.  It was required that the athletes not only represent a single country but that they all be members of the same club.  This rarely happened with foreign teams.  Finally, in 1904, there were essentially no foreign countries playing basketball.  For these reasons we do not consider the basketball events of the 1904 World’s Fair as part of the Olympic Games, but only list them as a demonstration sport and is this decision is shared by most Olympic historians.
"
122572,"Heavyweight, Greco-Roman (>87 kilograms), Men",1936 Summer Olympics,11,Wrestling,/editions/11/sports/WRE,6 –  9 August 1936,"Deutschlandhalle, Berlin",12 from 12 countries,"Elimination by bad points.  Win by fall = 0 points; win by decision = 1 point; loss by 2-1 decision = 2 points; loss by 3-0 decision = 3 points; loss by fall = 3 points.  Three judges gave decisions, thus all decisions were either 2-1 or 3-0.  Five bad points eliminated a wrestler.",na,"Germany’s Kurt Hornfischer had won the European title in 1933-35 and was expected to win in front of his countrymen. He made it to the final round where he was met by Estonian Kristjan Palusalu and Sweden’s John Nyman. Nyman drew a bye, and Palusalu defeated Hornfischer by unanimous decision. Since Palusalu had already defeated Nyman earlier in the tournament, this gave the gold medal to Palusalu, with Nyman winning silver and Hornfischer bronze.
Palusalu had only previously competed in one international event, the 1933 European Greco-Roman Championships, in which he placed fourth. He had already won five Estonian titles in freestyle and four in Greco-Roman by the time of the 1936 Olympics. In Berlin he made history by winning the heavyweight class in both freestyle and Greco-Roman, the only time this has ever happened, making him the absolute champion wrestler of the year. In 1937 he won the European title in Greco-Roman before retiring in 1938 due to a shoulder injury. In 1991 Palusalu was voted the greatest Estonian athlete of all-time.
"
900254,"Singles (Mexico), Men",1968 Summer Olympics,17,Tennis,/editions/17/sports/TEN,24 – 26 October 1968,"Centro Deportivo Chapultepec, Ciudad de México",15 from 9 countries,na,na,"The two best known players in this event were Mexican Rafael Osuna and Italy’s Nicola Pietrangeli. Osuna ended up meeting West German Ingo Buding in the final, defeating him in three sets in a best-of-three final. Osuna had won the 1963 US Championship but was better known as a doubles player. Buding had won the 1958-59 French Boys’ titles, but never won a major title at the senior level.
"
259054,"Synchronized Springboard, Men",2008 Summer Olympics,53,Diving,/editions/53/sports/DIV,13 August 2008 — 14:30,"Beijing Guojia Youyong Zhongxin, Beijing Aolinpike Gongyuan, Beijing",16 from 8 countries,3 metre springboard. Six dives. Final round only.,na,"The favorites were the Chinese Wang Feng and Qin Kai. They were World Champions in 2007 and won the 2008 World Cup. Wang had also won the 2005 World Championship and 2006 World Cup with a different partner. China won the gold with a dominant performance, silver going to the Russian pair of Dmitry Sautin and Yury Kunakov, who were the European Champions and had been runners-up at the 2008 World Cup, as Sautin won his eighth Olympic diving medal, an all-time Olympic best for diving. Wang and Qin went on to win the 2009 World Championships, and Qin won again in 2011, this time with Luo Yutong.
"
29186,"Bantamweight (≤56 kilograms), Men",1960 Summer Olympics,15,Weightlifting,/editions/15/sports/WLF, 7 September 1960 — 09:00,"Palazzetto dello Sport, Roma",22 from 18 countries,"Total of best lifts in military press, snatch, and clean & jerk determined placement.  Ties broken by lightest bodyweight.",na,"Vladimir Stogov of the Soviet Union had won the silver medal in 1956 at Melbourne, but had since won the World Championships in 1957-59, and was the world record holder. However, he was not present at Rome, presumably out with an injury. In his absence, the favorite was American Chuck Vinci, who was also the defending gold medalist, having beaten Stogov in 1956. Vinci defended his gold medal, which was the last Olympic gold medal won by an American in weightlifting through 2012. His total of 345.0 kg equalled Stogov’s world record, and defeated Japan’s Yoshinobu Miyake by 7.5 kg. Miyake would become one of the great lifters of the 1960s, winning Olympic gold as a featherweight in both 1964 and 1968.
"
121193,"Heavyweight, Freestyle (>87 kilograms), Men",1924 Summer Olympics,8,Wrestling,/editions/8/sports/WRE,11 – 14 July 1924,"Vélodrome d'Hiver, Paris",11 from 6 countries,Single-elimination tournament with separate single-elimination tournaments for second- and third-place.  Second-place tournament conducted among those losing to the winner.  Third-place tournament conducted among those losing to the winner or runner-up.,na,"American Harry Steel was a big ole’ country boy who had no international experience. He was the 1924 Big Ten collegiate champion but had finished third at the US trials, and only was asked to go to Paris when John MacKay, runner-up at the trials, could not make the trip. In Paris, Steel worked with the formidable American lightweight Robin Reed, who taught him a number of moves. In a small field of only 11 wrestlers, Steel won three matches after a first-round bye, winning the final and the gold medal by decisioning Sweden’s Ernst Nilsson, a bronze medalist in this event at Antwerp.
Nilsson then lost again in the second-place Bergvall tournament to Swiss Henri Wernli, who went on to the silver medal. The bronze medal went to Britain’s Archie MacDonald, who didn’t do much to earn it. MacDonald had an opening round bye and then lost by fall to Steel. In the second-place tournament he had another opening round bye, then was decisioned by Wernli in the silver medal match. In the third-place tournament everybody else withdrew so MacDonald won both his matches by walkover. Thus he had two matches in Paris, lost them both, and went home with a bronze medal.
"
256163,"Canadian Singles, Slalom, Men",1996 Summer Olympics,24,Canoe Slalom,/editions/24/sports/CSL,27 July 1996 — 11:45,"Ocoee Whitewater Center, Polk County, Tennessee",30 from 18 countries,"Two runs, best score of two to count.",Downstream gates: 18Total gates: 25Upstream gates: 7,"Lukáš Pollert, now representing the Czech Republic, was the defending Olympic champion in the C-1 slalom and travelled to the 1996 Summer Olympics to defend his crown. To do so, he would have to fend off challenges from Great Britain’s Gareth Marriott, the most recent Olympic runner-up, Slovenia’s Simon Hočevar, the reigning European champion, and Martin Lang of Germany and Davey Hearn of the United States, the 1993 and 1995 World Champions respectively. Pollert was leading after the first round, with France’s Patrice Estanguet in second, Marriot in third, Lang in fifth, Hearn in tenth, and Hočevar in 26th after a disastrous, penalty-laden run. Of these men, only Hearn and Hočevar were able to improve their performances in the second run, but neither by enough to come within striking distance of the podium. Slovakia’s Michal Martikán, meanwhile, who had been in sixth after the first round, had an excellent second run and captured the gold medal with 0.14 more points than Pollert, who was forced to settle for silver. Estanguet was bumped down to bronze, while Marriott was knocked off the podium entirely.
"
6443,"4 x 100 metres Freestyle Relay, Women",1972 Summer Olympics,18,Swimming,/editions/18/sports/SWM,30 August 1972,"Schwimmhalle, Olympiapark, München",69 from 16 countries,na,na,"It was eight years since any nation other than the United States had set a world record in this event. But East Germany (GDR) was improving rapidly as a swimming power, at least among the women. The 100 freestyle champion, Sandy Neilson, who had one that gold the day before, led off the final for the USA and put them ahead, but on the second leg, the GDR’s Andrea Eife almost pulled even with Jenny Kemp. After the third leg, the race was a dead-heat, with the anchor swimmers Shirley Babashoff and Kornelia Ender. They would become great rivals, but most of that was in Montréal four years hence. On the final leg, Babashoff had a slight lead going out but almost missed the wall on her turn and Ender took the lead coming home, only to see Babashoff rally and edge her out for the gold medal for the Americans, who finished in a world record 3:55.19.
The biggest shock of the final was the performance of the Australian women, who finished far back in last. No Aussie woman broke a minute for her split, even anchorwoman Shane Gould. So far behind, she appeared to treat it as a warm-up swim for her 400 final, which took place an hour later, and posted a pedestrian 1:01.00.
"
115984,"Sabre, Individual, Men",2000 Summer Olympics,25,Fencing,/editions/25/sports/FEN,21 September 2000 — 9:30,"Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales / Sydney Exhibition Centre, Sydney Convention and Exhibition Centre, Sydney, New South Wales",39 from 20 countries,Single-elimination tournament.,na,"Romania’s  Mihai Covaliu and Mathieu Gourdain of France surged to the final on a wave of upset victories. The Frenchman put out defending champion Stanislav Pozdnyakov and World team gold medallist Domonkos Ferjancsik to progress while Covaliu beat the second seed Damien Touya of France.
The Romanian had competed without distinction in Atlanta and had never previously won a medal at a major international championship so it came as a shock when he bulldozed his way past Gourdain to the Olympic title. The final lasted just 1 minute 41 seconds.
"
62896,"Discus Throw, Men",1984 Summer Olympics,21,Athletics,/editions/21/sports/ATH,8 – 10 August 1984,"Los Angeles Memorial Coliseum, Los Angeles, California",20 from 14 countries,na,na,"The Soviet boycott prevented Imrich Bugár (TCH), the 1983 World Champion and 1982 European Champion, from competing. Also absent was 1980 bronze medalist and 1983 Pan American Games Champion Luis Delís (CUB). In their absence the American trio of 1976 gold medalist Mac Wilkins, John Powell, and Art Burns was expected to dominate and possibly sweep the medals. Wilkins took the lead in round one with 65.96 (216-5). But in round four, Rolf Danneberg (FRG) threw 66.60 (218-6) which would win the gold medal in a major upset. Wilkins improved to 66.30 (217-6¼) in round five but it was only good for silver. Powell did get a bronze medal, with Burns fifth, trailing Norway’s Knut Hjeltnes.
"
18000115,"Kata, Women",2020 Summer Olympics,61,Karate,/editions/61/sports/KTE, 6 August 2021,"Nippon Budokan, Chiyoda, Tokyo",10 from 10 countries,na,na,"Competitors were divided into two elimination pools with the top three in each pool advancing to the ranking round. The winner of the two ranking round pools competed in the final, with the remaining competitors competing for two bronze medals.
World champion Sandra Sánchez (ESP) and the host nation’s Kiyou Shimizu advanced to the final – fitting as they were the top two ranked competitors in the world – each winning their elimination and ranking pools fairly comfortably. The final itself was a close contest, Sánchez winning by a narrow margin to take the first ever Olympic gold medal for karate. Grace Lau (HKG) and Viviana Bottaro (ITA) completed the medal line-up.
"
159309,"Quadruple Sculls, Women",1992 Summer Olympics,23,Rowing,/editions/23/sports/ROW,28 July –  2 August 1992,"Lago de Bañolas, Bañolas",36 from 9 countries,na,na,"Germany, East or unified, had won the women’s quadruple sculls in the last six editions of the World Championships and were the defending Olympic champions. Among their crew,Kristina Mundt was the only returning Olympic champion from this event and was also a 1985 World Champion, but Birgit Peter had an Olympic gold medal from the 1988 double sculls and three World Championship titles, while Sybille Schmidt had three of her own. Thus they were the overwhelming favorites to win the event at the 1992 Summer Olympics, but they were certain to see trouble from former Soviet rowers that had been runners-up at the past three Worlds and were now competing under the banner of “Unified Team”. Their lineup included former Olympic medalists Antonina Zelikovich, who had captured silver in the 1980 single sculls and the 1988 quadruple sculls, and Yelena Khloptseva, a 1980 Olympic champion in the double sculls.
Germany, as expected, dominated the tournament, winning both the opening round and the final by margins greater than four seconds, the latter in Olympic record time. The Unified Team won the other heat, but the Romanians, bronze medalists at the most recent World Championships, had a faster time. Romania had brought two of their 1988 Olympic medalists to this event: Veronica Cochelea, silver and bronze medalist in the double and quadruple sculls respectively, and Anişoara Dobre, another quadruple sculling bronze medalist. In the final, Romania was able to outperform the Unified Team and captured silver, while the former Soviets settled for bronze, albeit over seven seconds ahead of their nearest competitors, the Dutch. Cochelea’s silver medal was not her only one of the Games: she also came in second in the double sculls with Elisabeta Lipă.
"
8424,"100 metres Breaststroke, Men",2000 Summer Olympics,25,Swimming,/editions/25/sports/SWM,16 – 17 September 2000,"Sydney International Aquatic Centre, Olympic Park, Sydney, New South Wales",66 from 60 countries,na,na,"In June and July 2000 Roman Sludnov of Russia and America’s Ed Moses posted the two fastest times in history and the scene was set for the two men to dispute the Olympic title and possibly even break the one-minute barrier for the event. Even when Domenico Fioravanti, the Italian who held the European title, set the fastest time in both qualifying rounds few thought that that he could beat the duo to the Olympic championships.
Fioravanti had other ideas and, with neither Sludnov nor Moses quite up to their top form, the Italian broke the Olympic record on the way to becoming his nation’s first ever Olympic swimming champion. A few days later he added another gold in the 200 metres breaststroke but he was denied an opportunity to defend these titles. Shortly before the Athens Games he was forced to retire due to a genetic heart abnormality
"
1370,"Super G, Women",1988 Winter Olympics,43,Alpine Skiing,/editions/43/sports/ALP,22 February 1988 — 11:37,Nakiska (North Axe),46 from 20 countries,na,CAN,"This was the inaugural women’s super-G at the Winter Olympics. There were three highly considered racers: Maria Walliser (SUI), overall World Cup champion in 1986 and 1987, and the 1987 World Champion; Michela Figini (SUI), the leader in the 1987-88 super-G World Cup; and Marina Kiehl (GER), who had already won the downhill gold, and had won six super-G World Cup races in her career. Of the favorites, Figini was off first, posting 1:20.03 to take the lead in the race. The next skier down was Walliser, starting sixth, who could not match Figini, and would also finish sixth eventually. Kiehl started 13th but skied poorly for her, and also placed in a tie for 13th. Just before she started, Austrian Sigrid Wolf came down, bettering Figini’s time by a full second, which held up for the gold medal. In 1989, Wolf would win silver in the event at the World Championships.
"
28550,"Middleweight (≤75 kilograms), Men",1920 Summer Olympics,7,Weightlifting,/editions/7/sports/WLF,30 August 1920 — 14:00,"Olympisch Stadion, Antwerpen",10 from 7 countries,Total of best lifts in three phases determined placement.,na,"Henri Gance of France won this event by 10 kg.  Wallechinsky describes how the other medals were decided, in The Complete Book of the Olympics, “Both [Pietro] Bianchi and [Albert] Pettersson hoisted 107.5 kg. in a lift-off, using a two-handed jerk.  They then drew lots to determine who would be awarded the silver medal.”
"
51575,"Free Rifle, Three Positions, 300 metres, Team, Men",1912 Summer Olympics,6,Shooting,/editions/6/sports/SHO, 4 July 1912 — 11:00,"Kaknäs, Djurgården, Stockholm",42 from 7 countries,"6-man teams. 120 shots per shooter, 40 each standing, kneeling, and prone. 400 posible in each position, 1,200 possible total per shooter, 7,200 possible per team. Ties decided by 1) number of hits on target, and 2) number of black center hits, number of 10s, number of 9s, etc.",na,"Denmark had the highest score in the standing position, Sweden the highest in the kneeling position, and Norway in the prone position.  These three teams shared the medals, with Sweden winning by 50 points overall over Norway.
"
70031,"Rope Climbing, Men",1904 Summer Olympics,3,Artistic Gymnastics,/editions/3/sports/GAR,28 October 1904,"Francis Field, Washington University, St. Louis",3 from 1 countries,"The rope was 25 feet [7.62 metres] high.  Each contestant was allowed three trials, the fastest time to count.",na,"The rope was 25 feet [7.62 metres] high, with each contestant allowed three trials, the fastest time to count. The AAU Championship had been won from 1899-1903, and again in 1907 and 1909, by Edward Kunath, but he did not compete. George Eyser won the title narrowly over Charles Krause. Little is known about Krause who represented the Chicago Central Turnverein in 1904. Eyser competed despite a wooden leg, having lost the limb as a youth.
"
