result_id,event_title,edition,edition_id,sport,sport_url,result_date,result_location,result_participants,result_format,result_detail,result_description
47135,"Singles, Men",1992 Summer Olympics,23,Table Tennis,/editions/23/sports/TTE,30 July –  6 August 1992,"Polideportivo Estación del Norte, Barcelona",64 from 37 countries,"Round-robin qualifying pools, followed by single-elimination tournament.",na,"Jan-Ove Waldner (SWE) had won the 1989 World Championship while his countryman Jörgen Persson was World Champion in 1991, defeating Waldner in the final. Waldner was somewhat erratic, but not in Barcelona. He was an easy winner of the gold medal, winning all his matches and losing only one of 19 games. In the final, he swept France’s Jean-Philippe Gatien, world ranked #1, in three games. The bronze medal went to Korea’s Kim Taek-Soo, which made for a very interesting podium as no Chinese player was on it. Thru 2008, this is the only Olympic table tennis event at which the Chinese have been shut out of the medals. Persson lost in the quarter-finals to China’s Ma Wenge, who lost in the semis to Gatien.
"
357141,"4 x 200 metres Freestyle Relay, Men",2016 Summer Olympics,59,Swimming,/editions/59/sports/SWM, 9 August 2016,"Estádio Aquático Olímpico, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",73 from 16 countries,na,na,"Great Britain had won the 800 relay at the 2015 World Championships, shocking the United States, which had not lost this event in over a decade at major internationals. Britain was expected to be formidable in Rio, but the USA had Michael Phelps back, and a rejuvenated Ryan Lochte, and was the favorite.
Conor Dwyer put the USA in the lead in the final, posting 1:45.23 to lead Japan’s Kosuke Hagino, with Great Britain in fifth place on the first leg. On the second leg, American Townley Haas swam 1:44.14 and effectively ended the gold medal battle, giving the USA almost a three-second lead, with Lochte and Phelps yet to swim. Those two swam effectively but were never pushed, and they never pushed it, the USA winning gold in 7:00.66, with Britain in second, 2½ seconds behind, and just edging out Japan for the silver medal.
"
457,"Two, Women",2002 Winter Olympics,47,Bobsleigh,/editions/47/sports/BOB,19 February 2002,"Utah Olympic Park, Park City, Utah",30 from 11 countries,"Two runs, total time determined placement.",Curves: 15Length: 1340 mStart Altitude: 2233 mVertical Drop: 104 m,"Although the history of women in bobsledding was a long one, and famously Katherine Dewey had piloted her team to victory in the 1940 US Championship, the first Women’s World Championship was held as late as the year 2000. Swiss pilot Françoise Burdet won the 2001 version of the World Champion but her victory was somewhat of a surprise as the 1999-2000 and 2000-01 World Cup seasons had been dominated by the American pairing of Jean Racine  and Jen Davidson. Racine and Davidson’s performances dipped at the beginning of the Olympic season and, despite having previously described as her best friend, the decision was made to replace Davidson with novice brakewoman Gea Johnson. Johnson herself was a controversial figure having served a suspension for steroid abuse while competing in track and field as a heptathlete and had only six months experience as a bobsledder. Whilst the form of the top American sled had dipped the German teams had advanced to the top of the world rankings. Former Olympic luge medalist Suzi Erdmann  had converted to bobsledding since the Nagano Games and topped the World Cup standings ahead of compatriot Sandra Prokoff.
Unlike the men’s event the inaugural women’s Olympic title was decided over two runs contested on a single day. The sensation of the first run was the performance of the USA II sled of pilot Jill Bakken  and brakewoman Vonetta Flowers. In a similar situation to the USA I sled Flowers had come into the team at late notice, replacing Bakken’s regular partner Shauna Rohbock, and her background in sprinting was put to good use as the team recorded impressive start times.  USA II actually lengthened their winning margin slightly with their second run impressive and were a third of a second clear of the first of two successive German crews. This was the first Olympic victory by the United States since the 1948 Games. The gamble made by the top American crew to include Gea Johnson failed disastrously as she suffered a hamstring injury and USA I could not finish higher than fifth.
The performance of the Dutch team in sixth was their nation’s best ever Winter Olympic finish outside the various disciplines of skating.
A feature of the first Olympic bobsleigh competition was the appearance of athletes who had been drafted in from other sports. The Italian pairing of Gerda Weissensteiner  and Antonella Bellutti were both former Olympic champions. Weissensteiner had won the women’s luge in Albertville whilst Bellutti’s titles came in track cycling at Atlanta and Sydney. One former Olympic champion was barred from competing. Atlanta 100 m hurdles champion Ludmila Engquist  had been a part of the Swedish team on the World Cup circuit but registered a positive drug test shortly before the Games.
In hindsight perhaps the most important feature of this event was the sight of African-American Vonetta Flowers on the top step of the Olympic podium. Flowers was the first black champion in the 78 year history of the Winter Games.
"
900027,"Alpinism, Open",1924 Winter Olympics,29,Alpinism,/editions/29/sports/APN, 4 February 1924,"Stade Olympique, Chamonix",21 from 4 countries,na,na,"The gold medal in this event was awarded to the participants in the 1922 Mount Everest expedition. Led by Brigadier Charles Bruce , it had set out to climb the world’s highest mountain, Mount Everest, on the Chinese-Nepali border. In three attempts, the expedition failed to reach the summit, and on the third attempt seven Sherpas died in an avalanche. In his speech, Pierre de Coubertin explained why the medal had been awarded to the expedition:
“For the first time a gold medal is awarded for alpinism, and it is awarded to the glorious expedition to the Mount Everest. Not content with having almost succeeded, they are preparing a renewed effort to finish the ascent.
Mr. Representative of the mission, we welcome your presence for the beautiful heroism displayed. At the foot of the highest mountain in Europe, we present you and your wonderful companions with this small testimony of the admiration with which all nations have followed your journey towards the untouched peaks of the highest mountain in the world. We accompany this gesture by prayers for the completion of a work that will honor not only your country but all humanity.”
The awards were received by Lieutenant Colonel Bill Strutt, as Bruce was unavailable due to preparations for another expedition, starting in February. The second attempt to climb the 8,448 m-high mountain would also fail, and 1922 participant George Mallory would not survive an attempt to reach the peak. But his ultimate fate was only fully known in 1999, when his body was found after 75 years.
Several question marks surround this event. It is not known if there were any other nominations other than the winners of the gold medal. Secondly, it is unclear if all members received a medal, or if just one was awarded for the entire expedition - sources are unclear on this. Finally, we do not know all the names of the expedition members. The names of the Western participants are known, as are those of one Nepalese guide and the Sherpas that perished during the expedition, but some 160 people were supposedly involved.
"
185456,"Team, Open",1996 Summer Olympics,24,Equestrian Dressage,/editions/24/sports/EDR,26 – 27 July 1996 — 9:00,"Georgia International Horse Park, Conyers, Georgia",39 from 10 countries,Four rider teams.  Top three scores count towards team total.,na,"As always, Germany won, although it was much closer than it had been in 1992. That year the margin was almost 500 points over the Netherlands, and while the Dutch team finished second again, in 1996 they trailed by only 116 points. In fact, Dutch riders [Anky van Grunsven] and Sven Rothenberger placed 2-3 in the individual event. Rothenberger was born in Germany as were two of the riders for the third-placed American team, Guenter Seidel and Steffen Peters. Germany would continue winning this event thru 2008.
"
155109,"Keirin, Men",2004 Summer Olympics,26,Cycling Track,/editions/26/sports/CTR,25 August 2004,"Olympiako Podilatodromio, Olympiako Athletiko Kentro Athinon Spiros Loues, Maroussi",22 from 15 countries,na,na,"The first round had three heats with the top two in each advancing to the second round, followed by three repêchage heats that advanced two riders from each of three heats. The top three in each semi-final went to the final, while the 4th-6th place finishers competed in a race for 7-12 places. In the final, Ryan Bayley went off the front shortly after the derny dropped off the track. He opened a big lead quickly and was unchallenged in winning his second gold medal of the Athina Olympics, following his gold medal in the sprint the day before. René Wolff (GER) was the third rider over the line, but was relegated for “moving outward with the intention of forcing the opponent going up.” Another rider in the final who was relegated was Josiah Ng, who competed for Malaysia, which has not produced many top cyclists.
"
8969,"200 metres Freestyle, Women",2004 Summer Olympics,26,Swimming,/editions/26/sports/SWM,16 – 17 August 2004,"Olympiako Kentro Ugrou Stivou, Olympiako Athletiko Kentro Athinon Spiros Loues, Athina (Main Pool)",41 from 36 countries,na,na,"The 200 metres freestyle was a difficult event to predict. The turnover between the 2003 World Championships final and the 2004 Olympic final was such that only two swimmers competed in both and all three of the 2003 medallists were eliminated at the semi-final stage in Athens. Italian Federica Pellegrini, at only 16-years-old, burst into contention for the title when she easily won the first semi-final with Solenne Figuès of France winning the second semi in a much slower time. As the early leaders dropped away in the final Pellegrini and Figuès battled away for the lead in the middle lanes and what seemed to be an Olympic title for one of them. What nobody could anticipate was the finishing kick of European champion Camelia Potec of Romania from out in the wastelands of lane one. Potec had crept into the final as the second slowest qualifier but, in a race that never threatened to produce a genuinely fast time; she took the lead in the last ten metres to record a victory that seemed impossible when the race started.
"
59241,"100 metres, Men",1956 Summer Olympics,14,Athletics,/editions/14/sports/ATH,23 – 24 November 1956,"Melbourne Cricket Ground, Melbourne, Victoria",65 from 31 countries,na,na,"Early in 1956 the favorite for both sprints at Melbourne appeared to be American Dave Sime of Duke University. In April and May he ran 9.3 twice and 9.4 six times for 100 yards, and broke the world record for the 220 yard on the straight. At the NCAA Championships, Sime came against Bobby Joe Morrow of Abilene Christian College and Morrow defeated him in the 100. Then in the 200, Sime pulled a hamstring and would not even make it out of the US Olympic Trials because of the injury. At the Trials, Morrow won both the 100 and 200 and was a heavy favorite at Melbourne. His only major competition seemed to be his diminutive teammate Ira Murchison, who at the CISM (Conseil International du Sport Militaire) Championships in Berlin in August, had run 10.1 for a world record in both the semi-final and final. In the final he met and defeated Willie Williams, who had not made the Olympic team, but had also run a world record 10.1 in the opening round. At Melbourne, Morrow was the class of the field. He won every round of the 100 and 200, and anchored the Americans to a gold medal in the 4 x 100 relay. His times were not outstanding because all the sprint races in Melbourne were run into the wind, but the outcomes were never in doubt.
"
19008792,"One Person Heavyweight Dinghy (Finn), Men",2020 Summer Olympics,61,Sailing,/editions/61/sports/SAL,27 July –  3 August 2021,"Enoshima, Sagami-wan",19 from 19 countries,"Points awarded for placement in each race.  Best 9 of 10 scores to count for final placement, and advancement to the medal race.. Medal race points count double.",na,"The defending champion was Britain’s Giles Scott. He had dominated this class from 2011-16, winning four Finn World Cups, but had not won a World medal since that time. He had been the 2019 European Champion, however, and won a silver medal at the 2020 Europeans. The last three World Cups had been won by Max Salminen (SWE/2017), Zsombor Berecz (HUN/2018), and Josh Junior (NZL/2019), who had all competed at Rio de Janeiro in 2016, but none of them had made the podium.
The first two races were won by Turkish sailor Alican Kaynar, with the podium identical as Berecz finished second and Spain’s Joan Cardona was third in both phases. Scott was ninth in both the races and stood ninth entering the third race. He then reeled off three straight victories, but still stood only second behind Cardona, as Kaynar dropped back and was never again a factor in the medal race. Scott also won the sixth race to finally move into the lead. After Junior won the seventh phase, Scott won races eight and nine to separate himself from the field, but the gold medal was still in play entering the medal race, with Berecz second and Cardona third. Berecz won the medal race, with Scott fourth, but it was enough to bring Scott the gold medal as Berecz took silver and Cardona won bronze.
The Finn World Cup was held later in the summer and was won by New Zealand’s Andy Maloney, who had not competed at Tokyo, as New Zealand was represented by Junior. At that event Cardona took silver and Junior claimed the bronze.
The Finn class, a heavyweight single-handed dinghy, had been contested at the Olympics since 1952 when Danish legend Paul Elvstrøm won the second of his four consecutive gold medals in single-handed sailing. But the Tokyo Games would be the last appearance for the Finn class at the Olympics, as it was eliminated from the programme for the Paris 2024 Olympics, in favor of a mixed two-handed class for complete gender equity of the Olympic sailing programme. For Scott, his second consecutive gold medal was the first time anyone had defended in the Finn class since Elvstrøm.
"
1545,"20 kilometres, Men",1988 Winter Olympics,43,Biathlon,/editions/43/sports/BTH,20 February 1988 — 10:58,"Canmore Nordic Centre, Canmore",71 from 21 countries,One-minute penalty for each missed target.,"Course Length: 19,966 mHeight Differential: 103 mMaximum Climb: 55 mShooting 1: Prone at 4.0 km, 50 m rangeShooting 2: Standing at 8.0 km, 50 m rangeShooting 3: Prone at 12.0 km, 50 m rangeShooting 4: Standing at 16.0 km, 50 m rangeTotal Climbing: 736 m","The favorite was East German Frank-Peter Roetsch who had won three of the last four seasonal World Cups, and was World Champion in both individual events in 1987. His biggest challenge was expected to come from Soviet biathlete Valery Medvedtsev, winner of both events at the 1986 World Championships. Medvedtsev went off 26th with Roetsch having start number 43. None of the leaders had clean shooting rounds, but Roetsch missed three targets to Medvedtsev’s two. However, it didn’t matter because of Roetsch’s superior skiing speed, which brought him home for the gold medal in 56:33.3. As expected, Medvedtsev was second, finishing 21.3 seconds down to Roetsch. The bronze medal went to Italy’s Johann Passler, who had been third in the sprint at the 1985 World Championships and would finish third in the 1987-88 World Cup race.
"
322007,"400 metres Individual Medley, Men",2012 Summer Olympics,54,Swimming,/editions/54/sports/SWM,28 July 2012,"London Aquatics Centre, Olympic Park, Stratford, London",37 from 29 countries,na,na,"Michael Phelps was the two-time defending champion (2004-08) but the favorite was his teammate Ryan Lochte, the 2011 World Champion who had defeated Phelps at the US Trials in June. Phelps had said after Beijing that he would never race the 400 IM again but had started training for it in late 2011. But it was too late for London and he barely qualified for the final, placing eighth and having to swim the final in lane eight. The best qualifying time was posted by Japan’s Kosuke Hagino in an Asian record 4:10.01, with Lochte qualifying third.
In the final, Lochte, Phelps and South African Chad le Clos were about even at the end of the butterfly, but the next stroke, the backstroke, was Lochte’s best and he pulled ahead by two bodylengths entering the breaststroke. He was under world record pace at that time and although he could not maintain that, he won gold in 4:05.18. The time was the second fastest ever after Phelps’ winning Beijing world record of 4:03.84, but it was faster than Phelps’ textile world best of 4:06.26.
The silver went to Brazil’s Thiago Pereira, over 3½ seconds behind Lochte, while the bronze went to Hagino, with Phelps off the podium in fourth – only the second time this had ever happened to him at the Olympics, after the 2000 200 butterfly, in which he finished fifth.
"
51835,"Air Rifle, 10 metres, Men",1992 Summer Olympics,23,Shooting,/editions/23/sports/SHO,27 July 1992 — 9:00,"Campo de Tiro Olímpico de Mollet, Mollet del Vallès",44 from 28 countries,na,na,"Yury Fedkin of the Unified Team shot 593 in the preliminary round, leading by one shot over the defending gold medalist, Yugoslav Goran Maksimović. But Fedkin shot the highest round in the finals to easily win the gold medal. Maksimović shot poorly in the final and dropped out of the medals. Franck Badiou (FRA) had been third after the prelims and held on in the final to win the silver medal.
"
332322,"Featherweight, Freestyle (≤55 kilograms), Men",2012 Summer Olympics,54,Wrestling,/editions/54/sports/WRE,10 August 2012,"ExCeL, Newham, London (North Arena 2)",19 from 19 countries,Single elimination tournament. Competitors losing to the finalists entered repechage tournament for bronze medals.,na,"Despite never having competed in a senior World Championship, Russia’s Dzhamal Otarsultanov was considered the favorite for the men’s freestyle featherweight event at the 2012 Olympics. Having won the last two European Championships, Otarsultanov defeated compatriot Viktor Lebedev, the reigning World Champion for the past two years, for Russia’s flyweight spot at the London Games. Among his most prominent challengers were Yang Kyong-Il of North Korea, the 2009 World Champion and 2011 Asian Champion, and Hassan Rahimi of Iran, the reigning Asian Champion. Notable as an underdog was Brandon Escobar of Honduras, his nation’s first Olympic wrestler.
Yang and Otarsultanov were drawn in the same half, with the latter defeating the former in the quarterfinals on his way to the gold medal match. This left Rahimi as his most likely challenger, but the Iranian was defeated by 18 year-old Indian Amit Kumar, who had débuted on the international scene earlier in the year with a bronze medal at the 2012 Asian Championships, a tournament won by Rahimi. Kumar in turn was overcome by Georgia’s Vladimer Khinchegashvili, a two-time junior World Champion (2010 and 2011) who had finished seventh at the senior World Championships and only reached the Olympics by winning the European qualifier. With his subsequent defeat of Japan’s Shinichi Yumoto, the 2010 Asian Champion, however, he guaranteed himself a medal in London. The first period of the final went to par terre, where Otarsultanov drew the advantaged position and converted it into a score to win the round. In the second period, the Russian scored point with a takedown in the first ten seconds that was answered soon after by the Georgian pushing his opponent out of the ring. Each scored another point in the second half of the round, but an unsuccessful challenge from the Russian coaches put Khinchegashvili ahead 3-2. Refusing to drag the match on to a third period, Otarsultanov scored another point, to which the Georgian attempted to respond in the dying seconds of the round. When he was not awarded the points, and with nothing to lose (since Otarsultanov had scored the last point and would have won the period anyways), it was the Georgian coaches’ turn for an unsuccessful challenge, leaving the Russian to win the round and capture the gold medal.
For the first of the two third-place podium spots, Yang squared off against Daulet Niyazbekov of Kazakhstan, a bronze medalist from the most recent World Championships. The two seemed evenly, and aggressively, matched at first, with almost the entire first minute spent on the ground and each scoring two points in a first round that went to Yang for having scored the last point. In a conclusion to perhaps one of the most entertaining matches of the tournament, however, Yang displayed complete dominance and won the round early by scoring six unanswered points, earning himself a victory in the match. In the second bronze medal bout, Yumoto faced Radoslav Velikov of Bulgaria, a distinguished wrestler who had won, among other accolades, a bronze medal at the 2008 Summer Olympics, gold at the 2006 World Championships, and silver at the 2005 and 2011 editions. They too were evenly matched, scoring one point each in the first two rounds, but Yumoto was declared the winner of the period in each case and, consequently, of the second bronze medal.
"
